tree ID,date ,pd or md,lwc_bulk,lwc_leaf,leaf_number,dry scan area,bulk or individual leaf,notes
2030,5/9/22,md,0.80560382,NA,2,28.537,bulk,y0
2030,5/9/22,md,0.80560382,NA,3,28.537,bulk,y0
2030,5/9/22,md,0.80560382,NA,4,28.537,bulk,y0
2030,5/9/22,md,0.80560382,NA,5,28.537,bulk,y0
2031,5/9/22,md,0.80899928,NA,1,98.711,bulk,
2031,5/9/22,md,0.80899928,NA,2,98.711,bulk,
2031,5/9/22,md,0.80899928,NA,3,98.711,bulk,
2031,5/9/22,md,0.80899928,NA,4,98.711,bulk,
2084,5/9/22,md,0.86246944,NA,1,68.72,bulk,
2084,5/9/22,md,0.86246944,NA,2,68.72,bulk,
2084,5/9/22,md,0.86246944,NA,3,68.72,bulk,
2085,5/9/22,md,0.894322,NA,1,37.989,bulk,
2085,5/9/22,md,0.894322,NA,2,37.989,bulk,
2085,5/9/22,md,0.894322,NA,3,37.989,bulk,
2086,5/9/22,md,0.93068552,NA,1,86.444,bulk,
2086,5/9/22,md,0.93068552,NA,2,86.444,bulk,
2086,5/9/22,md,0.93068552,NA,3,86.444,bulk,
2087,5/9/22,md,0.94202561,NA,1,59.686,bulk,
2087,5/9/22,md,0.94202561,NA,2,59.686,bulk,
2088,5/9/22,md,0.93013179,NA,1,34.825,bulk,
2088,5/9/22,md,0.93013179,NA,2,34.825,bulk,
2088,5/9/22,md,0.93013179,NA,3,34.825,bulk,
2089,5/9/22,md,1.54162487,NA,1,,,
2089,5/9/22,md,1.54162487,NA,2,,,
2089,5/9/22,md,1.54162487,NA,3,,,
2090,5/9/22,md,0.94358486,NA,1,29.188,bulk,
2090,5/9/22,md,0.94358486,NA,2,29.188,bulk,
2090,5/9/22,md,0.94358486,NA,3,29.188,bulk,
2091,5/9/22,md,0.86941904,NA,1,25.695,bulk,y1
2091,5/9/22,md,0.86941904,NA,2,25.695,bulk,y1
2091,5/9/22,md,0.86941904,NA,3,25.695,bulk,y1
2092,5/9/22,md,1.06336806,NA,1,,,
2092,5/9/22,md,1.06336806,NA,2,,,
2092,5/9/22,md,1.06336806,NA,3,,,
2092,5/9/22,md,1.06336806,NA,4,,,
2092,5/9/22,md,1.06336806,NA,5,,,
2092,5/9/22,md,1.06336806,NA,6,,,
2092,5/9/22,md,1.06336806,NA,7,,,
2093,5/9/22,md,0.89274047,NA,1,32.377,bulk,
2093,5/9/22,md,0.89274047,NA,2,32.377,bulk,
2093,5/9/22,md,0.89274047,NA,3,32.377,bulk,
2093,5/9/22,md,0.89274047,NA,4,32.377,bulk,
2093,5/9/22,md,0.89274047,NA,5,32.377,bulk,
2093,5/9/22,md,0.89274047,NA,6,32.377,bulk,
2331,5/9/22,md,0.62555107,NA,1,55.959,bulk,
2331,5/9/22,md,0.62555107,NA,2,55.959,bulk,
2343,5/9/22,md,0.81778795,NA,1,80.182,bulk,
2343,5/9/22,md,0.81778795,NA,2,80.182,bulk,
2343,5/9/22,md,0.81778795,NA,3,80.182,bulk,
2345,5/9/22,md,0.80827068,NA,1,28.12,bulk,
2345,5/9/22,md,0.80827068,NA,2,28.12,bulk,
2346,5/9/22,md,0.79248642,NA,1,76.92,bulk,
2346,5/9/22,md,0.79248642,NA,2,76.92,bulk,
2346,5/9/22,md,0.79248642,NA,3,76.92,bulk,
2347,5/9/22,md,0.87332838,NA,1,54.1,bulk,
2347,5/9/22,md,0.87332838,NA,2,54.1,bulk,
2347,5/9/22,md,0.87332838,NA,3,54.1,bulk,
2352,5/9/22,md,0.55860554,NA,1,23.543,bulk,
2352,5/9/22,md,0.55860554,NA,2,23.543,bulk,
2352,5/9/22,md,0.55860554,NA,3,23.543,bulk,
2354,5/9/22,md,0.6486201,NA,1,41.166,bulk,
2354,5/9/22,md,0.6486201,NA,2,41.166,bulk,
2354,5/9/22,md,0.6486201,NA,3,41.166,bulk,
2354,5/9/22,md,0.6486201,NA,4,41.166,bulk,
2364,5/9/22,md,0.77737421,NA,1,64.602,bulk,
2364,5/9/22,md,0.77737421,NA,2,64.602,bulk,
2364,5/9/22,md,0.77737421,NA,3,64.602,bulk,
2365,5/9/22,md,0.81510529,NA,1,61.57,bulk,
2365,5/9/22,md,0.81510529,NA,2,61.57,bulk,
2367,5/9/22,md,0.85664172,NA,1,54.611,bulk,
2367,5/9/22,md,0.85664172,NA,2,54.611,bulk,
2367,5/9/22,md,0.85664172,NA,3,54.611,bulk,
2369,5/9/22,md,0.81553398,NA,1,34.044,bulk,
2369,5/9/22,md,0.81553398,NA,2,34.044,bulk,
2369,5/9/22,md,0.81553398,NA,3,34.044,bulk,
2370,5/9/22,md,0.86340453,NA,1,,,
2370,5/9/22,md,0.86340453,NA,2,,,
2370,5/9/22,md,0.86340453,NA,3,,,
2371,5/9/22,md,0.86429366,NA,1,60.272,bulk,
2371,5/9/22,md,0.86429366,NA,2,60.272,bulk,
2371,5/9/22,md,0.86429366,NA,3,60.272,bulk,
2372,5/9/22,md,0.83610256,NA,1,33.447,bulk,
2372,5/9/22,md,0.83610256,NA,2,33.447,bulk,
2375,5/9/22,md,0.85233275,NA,1,53.149,bulk,
2375,5/9/22,md,0.85233275,NA,2,53.149,bulk,
2375,5/9/22,md,0.85233275,NA,3,53.149,bulk,
2376,5/9/22,md,0.62862784,NA,1,,,
2376,5/9/22,md,0.62862784,NA,2,,,
2376,5/9/22,md,0.62862784,NA,3,,,
2377,5/9/22,md,0.7458156,NA,1,53.665,bulk,
2377,5/9/22,md,0.7458156,NA,2,53.665,bulk,
2377,5/9/22,md,0.7458156,NA,3,53.665,bulk,
2377,5/9/22,md,0.7458156,NA,4,53.665,bulk,
2377,5/9/22,md,0.7458156,NA,5,53.665,bulk,
2377,5/9/22,md,0.7458156,NA,6,53.665,bulk,
2379,5/9/22,md,0.84002458,NA,1,61.428,bulk,
2379,5/9/22,md,0.84002458,NA,2,61.428,bulk,
2379,5/9/22,md,0.84002458,NA,3,61.428,bulk,
2380,5/9/22,md,0.59470247,NA,1,77.435,bulk,
2380,5/9/22,md,0.59470247,NA,2,77.435,bulk,
2380,5/9/22,md,0.59470247,NA,3,77.435,bulk,
2382,5/9/22,md,0.7868784,NA,1,31.283,bulk,
2382,5/9/22,md,0.7868784,NA,2,31.283,bulk,
2382,5/9/22,md,0.7868784,NA,3,31.283,bulk,
2382,5/9/22,md,0.7868784,NA,4,31.283,bulk,
2383,5/9/22,md,0.79811693,NA,1,,,
2383,5/9/22,md,0.79811693,NA,2,,,
2384,5/9/22,md,0.79055456,NA,1,89.715,bulk,
2384,5/9/22,md,0.79055456,NA,2,89.715,bulk,
2384,5/9/22,md,0.79055456,NA,3,89.715,bulk,
10,5/9/22,pd,0.89097104,NA,1,,,
10,5/9/22,pd,0.89097104,NA,2,,,
10,5/9/22,pd,0.89097104,NA,3,,,
10,5/9/22,pd,0.89097104,NA,4,,,
10,5/9/22,pd,0.89097104,NA,5,,,
10,5/9/22,pd,0.89097104,NA,6,,,
2009,5/9/22,pd,0.70798898,NA,1,44.655,bulk,
2009,5/9/22,pd,0.70798898,NA,2,44.655,bulk,
2009,5/9/22,pd,0.70798898,NA,3,44.655,bulk,
2010,5/9/22,pd,0.75675676,NA,1,102.629,bulk,
2010,5/9/22,pd,0.75675676,NA,2,102.629,bulk,
2010,5/9/22,pd,0.75675676,NA,3,102.629,bulk,
2010,5/9/22,pd,0.75675676,NA,4,102.629,bulk,
2011,5/9/22,pd,0.69934641,NA,1,61.914,bulk,
2011,5/9/22,pd,0.69934641,NA,2,61.914,bulk,
2011,5/9/22,pd,0.69934641,NA,3,61.914,bulk,
2011,5/9/22,pd,0.69934641,NA,4,61.914,bulk,
2020,5/9/22,pd,0.80921053,NA,1,54.779,bulk,
2020,5/9/22,pd,0.80921053,NA,2,54.779,bulk,
2020,5/9/22,pd,0.80921053,NA,3,54.779,bulk,
2020,5/9/22,pd,0.80921053,NA,4,54.779,bulk,
2021,5/9/22,pd,0.72673931,NA,1,69.747,bulk,
2021,5/9/22,pd,0.72673931,NA,2,69.747,bulk,
2021,5/9/22,pd,0.72673931,NA,3,69.747,bulk,
2022,5/9/22,pd,0.85456595,NA,1,82.184,bulk,
2022,5/9/22,pd,0.85456595,NA,2,82.184,bulk,
2022,5/9/22,pd,0.85456595,NA,3,82.184,bulk,
2022,5/9/22,pd,0.85456595,NA,4,82.184,bulk,
2023,5/9/22,pd,0.49870801,NA,1,85.949,bulk,
2023,5/9/22,pd,0.49870801,NA,2,85.949,bulk,
2023,5/9/22,pd,0.49870801,NA,3,85.949,bulk,
2023,5/9/22,pd,0.49870801,NA,4,85.949,bulk,
2023,5/9/22,pd,0.49870801,NA,5,85.949,bulk,
2023,5/9/22,pd,0.49870801,NA,6,85.949,bulk,
2023,5/9/22,pd,0.49870801,NA,7,85.949,bulk,
2024,5/9/22,pd,0.74852652,NA,1,54.688,bulk,
2024,5/9/22,pd,0.74852652,NA,2,54.688,bulk,
2024,5/9/22,pd,0.74852652,NA,3,54.688,bulk,
2025,5/9/22,pd,0.76334107,NA,1,27.217,bulk,
2025,5/9/22,pd,0.76334107,NA,2,27.217,bulk,
2025,5/9/22,pd,0.76334107,NA,3,27.217,bulk,
2025,5/9/22,pd,0.76334107,NA,4,27.217,bulk,
2025,5/9/22,pd,0.76334107,NA,5,27.217,bulk,
2025,5/9/22,pd,0.76334107,NA,6,27.217,bulk,
2025,5/9/22,pd,0.76334107,NA,7,27.217,bulk,
2027,5/9/22,pd,0.74129353,NA,1,50.817,bulk,
2027,5/9/22,pd,0.74129353,NA,2,50.817,bulk,
2027,5/9/22,pd,0.74129353,NA,3,50.817,bulk,
2027,5/9/22,pd,0.74129353,NA,4,50.817,bulk,
2028,5/9/22,pd,0.59404888,NA,1,55.128,bulk,
2028,5/9/22,pd,0.59404888,NA,2,55.128,bulk,
2029,5/9/22,pd,0.70068027,NA,1,74.926,bulk,
2029,5/9/22,pd,0.70068027,NA,2,74.926,bulk,
2029,5/9/22,pd,0.70068027,NA,3,74.926,bulk,
2029,5/9/22,pd,0.70068027,NA,4,74.926,bulk,
2029,5/9/22,pd,0.70068027,NA,5,74.926,bulk,
2029,5/9/22,pd,0.70068027,NA,6,74.926,bulk,
2029,5/9/22,pd,0.70068027,NA,7,74.926,bulk,
2030,5/9/22,pd,0.71683389,NA,1,49.022,bulk,
2030,5/9/22,pd,0.71683389,NA,2,49.022,bulk,
2030,5/9/22,pd,0.71683389,NA,3,49.022,bulk,
2030,5/9/22,pd,0.71683389,NA,4,49.022,bulk,
2031,5/9/22,pd,0.71134021,NA,1,65.619,bulk,
2031,5/9/22,pd,0.71134021,NA,2,65.619,bulk,
21,5/9/22,pd,0.86544343,NA,1,,,
21,5/9/22,pd,0.86544343,NA,2,,,
21,5/9/22,pd,0.86544343,NA,3,,,
21,5/9/22,pd,0.86544343,NA,4,,,
21,5/9/22,pd,0.86544343,NA,5,,,
21,5/9/22,pd,0.86544343,NA,6,,,
2301,5/9/22,pd,0.65597668,NA,1,85.69,bulk,
2301,5/9/22,pd,0.65597668,NA,2,85.69,bulk,
2301,5/9/22,pd,0.65597668,NA,3,85.69,bulk,
2331,5/9/22,pd,0.55456853,NA,1,67.977,bulk,
2331,5/9/22,pd,0.55456853,NA,2,67.977,bulk,
2331,5/9/22,pd,0.55456853,NA,3,67.977,bulk,
2343,5/9/22,pd,0.77622378,NA,1,141.375,bulk,
2343,5/9/22,pd,0.77622378,NA,2,141.375,bulk,
2343,5/9/22,pd,0.77622378,NA,3,141.375,bulk,
2345,5/9/22,pd,0.6117851,NA,1,29.64,bulk,
2345,5/9/22,pd,0.6117851,NA,2,29.64,bulk,
2345,5/9/22,pd,0.6117851,NA,3,29.64,bulk,
2345,5/9/22,pd,0.6117851,NA,4,29.64,bulk,
2345,5/9/22,pd,0.6117851,NA,5,29.64,bulk,
2345,5/9/22,pd,0.6117851,NA,6,29.64,bulk,
2345,5/9/22,pd,0.6117851,NA,7,29.64,bulk,
2346,5/9/22,pd,0.74883721,NA,1,72.818,bulk,
2346,5/9/22,pd,0.74883721,NA,2,72.818,bulk,
2346,5/9/22,pd,0.74883721,NA,3,72.818,bulk,
2346,5/9/22,pd,0.74883721,NA,4,72.818,bulk,
2347,5/9/22,pd,0.79184549,NA,1,59.836,bulk,
2347,5/9/22,pd,0.79184549,NA,2,59.836,bulk,
2347,5/9/22,pd,0.79184549,NA,3,59.836,bulk,
2347,5/9/22,pd,0.79184549,NA,4,59.836,bulk,
2347,5/9/22,pd,0.79184549,NA,5,59.836,bulk,
2352,5/9/22,pd,0.65668663,NA,1,67.942,bulk,
2352,5/9/22,pd,0.65668663,NA,2,67.942,bulk,
2352,5/9/22,pd,0.65668663,NA,3,67.942,bulk,
2352,5/9/22,pd,0.65668663,NA,4,67.942,bulk,
2352,5/9/22,pd,0.65668663,NA,5,67.942,bulk,
2352,5/9/22,pd,0.65668663,NA,6,67.942,bulk,
2354,5/9/22,pd,0.55015198,NA,1,48.352,bulk,
2354,5/9/22,pd,0.55015198,NA,2,48.352,bulk,
2354,5/9/22,pd,0.55015198,NA,3,48.352,bulk,
2364,5/9/22,pd,0.74736842,NA,1,63.65,bulk,
2364,5/9/22,pd,0.74736842,NA,2,63.65,bulk,
2364,5/9/22,pd,0.74736842,NA,3,63.65,bulk,
2365,5/9/22,pd,0.86419753,NA,1,52.064,bulk,
2365,5/9/22,pd,0.86419753,NA,2,52.064,bulk,
2365,5/9/22,pd,0.86419753,NA,3,52.064,bulk,
2367,5/9/22,pd,0.74528302,NA,1,64.62,bulk,
2367,5/9/22,pd,0.74528302,NA,2,64.62,bulk,
2367,5/9/22,pd,0.74528302,NA,3,64.62,bulk,
2369,5/9/22,pd,0.73380035,NA,1,65.565,bulk,
2369,5/9/22,pd,0.73380035,NA,2,65.565,bulk,
2369,5/9/22,pd,0.73380035,NA,3,65.565,bulk,
2371,5/9/22,pd,0.849642,NA,1,57.539,bulk,
2371,5/9/22,pd,0.849642,NA,2,57.539,bulk,
2371,5/9/22,pd,0.849642,NA,3,57.539,bulk,
2371,5/9/22,pd,0.849642,NA,4,57.539,bulk,
2372,5/9/22,pd,0.69811321,NA,1,49.425,bulk,
2372,5/9/22,pd,0.69811321,NA,2,49.425,bulk,
2376,5/9/22,pd,0.57811261,NA,1,,,
2376,5/9/22,pd,0.57811261,NA,2,,,
2376,5/9/22,pd,0.57811261,NA,3,,,
2376,5/9/22,pd,0.57811261,NA,4,,,
2377,5/9/22,pd,0.57275021,NA,1,56.593,bulk,
2377,5/9/22,pd,0.57275021,NA,2,56.593,bulk,
2377,5/9/22,pd,0.57275021,NA,3,56.593,bulk,
2378,5/9/22,pd,0.79627601,NA,1,69.452,bulk,
2378,5/9/22,pd,0.79627601,NA,2,69.452,bulk,
2378,5/9/22,pd,0.79627601,NA,3,69.452,bulk,
2379,5/9/22,pd,0.76217765,NA,1,85.344,bulk,
2379,5/9/22,pd,0.76217765,NA,2,85.344,bulk,
2379,5/9/22,pd,0.76217765,NA,3,85.344,bulk,
2380,5/9/22,pd,0.56686627,NA,1,47.551,bulk,
2380,5/9/22,pd,0.56686627,NA,2,47.551,bulk,
2380,5/9/22,pd,0.56686627,NA,3,47.551,bulk,
2381,5/9/22,pd,0.81434599,NA,1,66.66,bulk,
2381,5/9/22,pd,0.81434599,NA,2,66.66,bulk,
2381,5/9/22,pd,0.81434599,NA,3,66.66,bulk,
2381,5/9/22,pd,0.81434599,NA,4,66.66,bulk,
2382,5/9/22,pd,0.68261563,NA,1,,,
2382,5/9/22,pd,0.68261563,NA,2,,,
2382,5/9/22,pd,0.68261563,NA,3,,,
2383,5/9/22,pd,0.74747475,NA,1,53.771,bulk,
2383,5/9/22,pd,0.74747475,NA,2,53.771,bulk,
2383,5/9/22,pd,0.74747475,NA,3,53.771,bulk,
2383,5/9/22,pd,0.74747475,NA,4,53.771,bulk,
2384,5/9/22,pd,0.67557932,NA,1,30.629,bulk,
2384,5/9/22,pd,0.67557932,NA,2,30.629,bulk,
12,5/23/22,md,0.60994764,NA,1,,,
12,5/23/22,md,0.60994764,NA,2,,,
12,5/23/22,md,0.60994764,NA,3,,,
12,5/23/22,md,0.60994764,NA,4,,,
12,5/23/22,md,0.60994764,NA,5,,,
12,5/23/22,md,0.60994764,NA,6,,,
1478,5/23/22,md,0.66780822,NA,1,34.699,,5/25
1478,5/23/22,md,0.66780822,NA,2,34.699,,5/25
1478,5/23/22,md,0.66780822,NA,3,34.699,,5/25
1478,5/23/22,md,0.66780822,NA,4,34.699,,5/25
20,5/23/22,md,0.59861592,NA,1,,,
20,5/23/22,md,0.59861592,NA,2,,,
20,5/23/22,md,0.59861592,NA,3,,,
2004,5/23/22,md,0.70967742,NA,1,29.278,,5/25
2004,5/23/22,md,0.70967742,NA,2,29.278,,5/25
2004,5/23/22,md,0.70967742,NA,3,29.278,,5/25
2004,5/23/22,md,0.70967742,NA,4,29.278,,5/25
2004,5/23/22,md,0.70967742,NA,5,29.278,,5/25
2005,5/23/22,md,0.75571726,NA,1,53.124,,5/25
2005,5/23/22,md,0.75571726,NA,2,53.124,,5/25
2005,5/23/22,md,0.75571726,NA,3,53.124,,5/25
2006,5/23/22,md,0.71007371,NA,1,23.5,,5/25
2006,5/23/22,md,0.71007371,NA,2,23.5,,5/25
2006,5/23/22,md,0.71007371,NA,3,23.5,,5/25
2007,5/23/22,md,0.69816273,NA,1,22.924,,5/25
2007,5/23/22,md,0.69816273,NA,2,22.924,,5/25
2007,5/23/22,md,0.69816273,NA,3,22.924,,5/25
2008,5/23/22,md,0.69206349,NA,1,38.172,,5/25
2008,5/23/22,md,0.69206349,NA,2,38.172,,5/25
2008,5/23/22,md,0.69206349,NA,3,38.172,,5/25
2009,5/23/22,md,0.70529557,NA,1,39.132,,5/25
2009,5/23/22,md,0.70529557,NA,2,39.132,,5/25
2010,5/23/22,md,0.752,NA,1,40.132,,5/25
2010,5/23/22,md,0.752,NA,2,40.132,,5/25
2010,5/23/22,md,0.752,NA,3,40.132,,5/25
2012,5/23/22,md,0.74175199,NA,1,24.021,,5/25
2012,5/23/22,md,0.74175199,NA,2,24.021,,5/25
2012,5/23/22,md,0.74175199,NA,3,24.021,,5/25
2012,5/23/22,md,0.74175199,NA,4,24.021,,5/25
2012,5/23/22,md,0.74175199,NA,5,24.021,,5/25
2012,5/23/22,md,0.74175199,NA,6,24.021,,5/25
2012,5/23/22,md,0.74175199,NA,7,24.021,,5/25
2015,5/23/22,md,0.71428571,NA,1,22.562,,5/25
2015,5/23/22,md,0.71428571,NA,2,22.562,,5/25
2020,5/23/22,md,0.78797468,NA,1,36.207,,
2020,5/23/22,md,0.78797468,NA,2,36.207,,
2021,5/23/22,md,0.80851064,NA,1,45.674,,
2021,5/23/22,md,0.80851064,NA,2,45.674,,
2021,5/23/22,md,0.80851064,NA,3,45.674,,
2021,5/23/22,md,0.80851064,NA,4,45.674,,
2021,5/23/22,md,0.80851064,NA,5,45.674,,
2022,5/23/22,md,0.70157703,NA,1,60.644,bulk,
2022,5/23/22,md,0.70157703,NA,2,60.644,bulk,
2022,5/23/22,md,0.70157703,NA,3,60.644,bulk,
2022,5/23/22,md,0.70157703,NA,4,60.644,bulk,
2022,5/23/22,md,0.70157703,NA,5,60.644,bulk,
2022,5/23/22,md,0.70157703,NA,6,60.644,bulk,
2023,5/23/22,md,0.72726223,NA,1,,,
2023,5/23/22,md,0.72726223,NA,2,,,
2023,5/23/22,md,0.72726223,NA,3,,,
2023,5/23/22,md,0.72726223,NA,4,,,
2023,5/23/22,md,0.72726223,NA,5,,,
2024,5/23/22,md,0.83262712,NA,1,55.745,,
2024,5/23/22,md,0.83262712,NA,2,55.745,,
2024,5/23/22,md,0.83262712,NA,3,55.745,,
2024,5/23/22,md,0.83262712,NA,4,55.745,,
2026,5/23/22,md,0.69640161,NA,1,,,
2026,5/23/22,md,0.69640161,NA,2,,,
2028,5/23/22,md,0.70353982,NA,1,29.576,,
2028,5/23/22,md,0.70353982,NA,2,29.576,,
2029,5/23/22,md,0.75585284,NA,1,35.893,,y0
2029,5/23/22,md,0.75585284,NA,2,35.893,,y0
2029,5/23/22,md,0.75585284,NA,3,35.893,,y0
2029,5/23/22,md,0.75585284,NA,4,35.893,,y0
2030,5/23/22,md,0.73652695,NA,1,63.278,,y0
2030,5/23/22,md,0.73652695,NA,2,63.278,,y0
2030,5/23/22,md,0.73652695,NA,3,63.278,,y0
2030,5/23/22,md,0.73652695,NA,4,63.278,,y0
2031,5/23/22,md,0.70169492,NA,1,,,
2031,5/23/22,md,0.70169492,NA,2,,,
2085,5/23/22,md,0.74587039,NA,1,44.404,,5/25
2085,5/23/22,md,0.74587039,NA,2,44.404,,5/25
2085,5/23/22,md,0.74587039,NA,3,44.404,,5/25
2086,5/23/22,md,0.72404372,NA,1,41.931,,5/25
2086,5/23/22,md,0.72404372,NA,2,41.931,,5/25
2086,5/23/22,md,0.72404372,NA,3,41.931,,5/25
2088,5/23/22,md,0.79393173,NA,1,49.642,,5/25
2088,5/23/22,md,0.79393173,NA,2,49.642,,5/25
2089,5/23/22,md,0.63694268,NA,1,83.108,,5/25
2089,5/23/22,md,0.63694268,NA,2,83.108,,5/25
2089,5/23/22,md,0.63694268,NA,3,83.108,,5/25
2089,5/23/22,md,0.63694268,NA,4,83.108,,5/25
2089,5/23/22,md,0.63694268,NA,5,83.108,,5/25
2090,5/23/22,md,0.80172414,NA,1,29.846,,5/25
2090,5/23/22,md,0.80172414,NA,2,29.846,,5/25
2091,5/23/22,md,0.63951841,NA,1,66.541,,5/25
2091,5/23/22,md,0.63951841,NA,2,66.541,,5/25
2091,5/23/22,md,0.63951841,NA,3,66.541,,5/25
2091,5/23/22,md,0.63951841,NA,4,66.541,,5/25
2091,5/23/22,md,0.63951841,NA,5,66.541,,5/25
2092,5/23/22,md,0.63733333,NA,1,66.051,,5/25
2092,5/23/22,md,0.63733333,NA,2,66.051,,5/25
2092,5/23/22,md,0.63733333,NA,3,66.051,,5/25
2092,5/23/22,md,0.63733333,NA,4,66.051,,5/25
2093,5/23/22,md,0.56654888,NA,1,36.118,,5/25
2093,5/23/22,md,0.56654888,NA,2,36.118,,5/25
2093,5/23/22,md,0.56654888,NA,3,36.118,,5/25
2093,5/23/22,md,0.56654888,NA,4,36.118,,5/25
2093,5/23/22,md,0.56654888,NA,5,36.118,,5/25
2093,5/23/22,md,0.56654888,NA,6,36.118,,5/25
2343,5/23/22,md,0.68351648,NA,1,,,
2343,5/23/22,md,0.68351648,NA,2,,,
2343,5/23/22,md,0.68351648,NA,3,,,
2343,5/23/22,md,0.68351648,NA,4,,,
2343,5/23/22,md,0.68351648,NA,5,,,
2343,5/23/22,md,0.68351648,NA,6,,,
2345,5/23/22,md,0.5841048,NA,1,,,
2345,5/23/22,md,0.5841048,NA,2,,,
2345,5/23/22,md,0.5841048,NA,3,,,
2345,5/23/22,md,0.5841048,NA,4,,,
2346,5/23/22,md,0.67486339,NA,1,,,
2346,5/23/22,md,0.67486339,NA,2,,,
2347,5/23/22,md,0.81818182,NA,1,47.679,,
2347,5/23/22,md,0.81818182,NA,2,47.679,,
2347,5/23/22,md,0.81818182,NA,3,47.679,,
2352,5/23/22,md,0.45735887,NA,1,,,
2352,5/23/22,md,0.45735887,NA,2,,,
2352,5/23/22,md,0.45735887,NA,3,,,
2352,5/23/22,md,0.45735887,NA,4,,,
2352,5/23/22,md,0.45735887,NA,5,,,
2360,5/23/22,md,0.70783699,NA,1,,,
2360,5/23/22,md,0.70783699,NA,2,,,
2360,5/23/22,md,0.70783699,NA,3,,,
2360,5/23/22,md,0.70783699,NA,4,,,
2365,5/23/22,md,0.7701275,NA,1,,,
2365,5/23/22,md,0.7701275,NA,2,,,
2365,5/23/22,md,0.7701275,NA,3,,,
2367,5/23/22,md,0.72835821,NA,1,,,
2367,5/23/22,md,0.72835821,NA,2,,,
2367,5/23/22,md,0.72835821,NA,3,,,
2369,5/23/22,md,0.79604262,NA,1,,,
2369,5/23/22,md,0.79604262,NA,2,,,
2369,5/23/22,md,0.79604262,NA,3,,,
2375,5/23/22,md,0.76318759,NA,1,,,
2375,5/23/22,md,0.76318759,NA,2,,,
2376,5/23/22,md,0.5860013,NA,1,,,
2376,5/23/22,md,0.5860013,NA,2,,,
2376,5/23/22,md,0.5860013,NA,3,,,
2376,5/23/22,md,0.5860013,NA,4,,,
2377,5/23/22,md,0.56870027,NA,1,,,
2377,5/23/22,md,0.56870027,NA,2,,,
2377,5/23/22,md,0.56870027,NA,3,,,
2377,5/23/22,md,0.56870027,NA,4,,,
2378,5/23/22,md,0.76039783,NA,1,,,
2378,5/23/22,md,0.76039783,NA,2,,,
2378,5/23/22,md,0.76039783,NA,3,,,
2378,5/23/22,md,0.76039783,NA,4,,,
2378,5/23/22,md,0.76039783,NA,5,,,
2379,5/23/22,md,0.69800703,NA,1,,,
2379,5/23/22,md,0.69800703,NA,2,,,
2380,5/23/22,md,0.56716418,NA,1,49.651,,y1
2380,5/23/22,md,0.56716418,NA,2,49.651,,y1
2380,5/23/22,md,0.56716418,NA,3,49.651,,y1
2381,5/23/22,md,0.74748257,NA,1,,,
2381,5/23/22,md,0.74748257,NA,2,,,
2381,5/23/22,md,0.74748257,NA,3,,,
2381,5/23/22,md,0.74748257,NA,4,,,
2382,5/23/22,md,0.63005739,NA,1,,,
2382,5/23/22,md,0.63005739,NA,2,,,
2382,5/23/22,md,0.63005739,NA,3,,,
11,5/23/22,pd,0.87169811,NA,1,,,
11,5/23/22,pd,0.87169811,NA,2,,,
11,5/23/22,pd,0.87169811,NA,3,,,
11,5/23/22,pd,0.87169811,NA,4,,,
11,5/23/22,pd,0.87169811,NA,5,,,
11,5/23/22,pd,0.87169811,NA,6,,,
1478,5/23/22,pd,0.84625179,NA,1,,,
1478,5/23/22,pd,0.84625179,NA,2,,,
1478,5/23/22,pd,0.84625179,NA,3,,,
2004,5/23/22,pd,0.79542294,NA,1,,,
2004,5/23/22,pd,0.79542294,NA,2,,,
2004,5/23/22,pd,0.79542294,NA,3,,,
2005,5/23/22,pd,0.896278,NA,1,,,
2005,5/23/22,pd,0.896278,NA,2,,,
2005,5/23/22,pd,0.896278,NA,3,,,
2006,5/23/22,pd,0.8761575,NA,1,,,
2006,5/23/22,pd,0.8761575,NA,2,,,
2006,5/23/22,pd,0.8761575,NA,3,,,
2008,5/23/22,pd,0.86567164,NA,1,,,
2008,5/23/22,pd,0.86567164,NA,2,,,
2008,5/23/22,pd,0.86567164,NA,3,,,
2009,5/23/22,pd,0.85441941,NA,1,,,
2009,5/23/22,pd,0.85441941,NA,2,,,
2009,5/23/22,pd,0.85441941,NA,3,,,
2010,5/23/22,pd,0.81208054,NA,1,,,
2010,5/23/22,pd,0.81208054,NA,2,,,
2011,5/23/22,pd,0.79378531,NA,1,44.463,,
2011,5/23/22,pd,0.79378531,NA,2,44.463,,
2011,5/23/22,pd,0.79378531,NA,3,44.463,,
2012,5/23/22,pd,0.85185185,NA,1,,,
2012,5/23/22,pd,0.85185185,NA,2,,,
2012,5/23/22,pd,0.85185185,NA,3,,,
2013,5/23/22,pd,0.8579235,NA,1,,,
2013,5/23/22,pd,0.8579235,NA,2,,,
2013,5/23/22,pd,0.8579235,NA,3,,,
2015,5/23/22,pd,0.9026019,NA,1,,,
2015,5/23/22,pd,0.9026019,NA,2,,,
2015,5/23/22,pd,0.9026019,NA,3,,,
2020,5/23/22,pd,0.88521156,NA,1,,,
2020,5/23/22,pd,0.88521156,NA,2,,,
2021,5/23/22,pd,0.8730236,NA,1,,,
2021,5/23/22,pd,0.8730236,NA,2,,,
2022,5/23/22,pd,0.56510157,NA,1,,,
2022,5/23/22,pd,0.56510157,NA,2,,,
