"","tree","plot","site","species","date","time","notes","week","lwc_bulk","dm_bulk_g","wm_bulk_g","rep","lwc_leaf","dm_leaf_g","wm_leaf_g"
"204",10,"Chamise","Chamise","ARCA",2022-03-15,"pd",NA,11,1.43159379407616,0.709,1.724,"1",1.51929824561404,0.171,0.4308
"205",10,"Chamise","Chamise","ARCA",NA,"md",NA,11,NA,NA,NA,"2",NA,NA,NA
"206",10,"Chamise","Chamise","ARCA",2022-03-15,"pd",NA,11,1.43159379407616,0.709,1.724,"2",2.05137614678899,0.218,0.6652
"207",10,"Chamise","Chamise","ARCA",NA,"md",NA,11,NA,NA,NA,"3",NA,NA,NA
"208",10,"Chamise","Chamise","ARCA",2022-03-15,"pd",NA,11,1.43159379407616,0.709,1.724,"3",1.16531531531532,0.222,0.4807
"209",10,"Chamise","Chamise","ARCA",NA,"md",NA,11,NA,NA,NA,"4",NA,NA,NA
"210",10,"Chamise","Chamise","ARCA",2022-03-15,"pd",NA,11,1.43159379407616,0.709,1.724,"4",1.52297297297297,0.148,0.3734
"211",10,"Chamise","Chamise","ARCA",NA,"md",NA,11,NA,NA,NA,"5",NA,NA,NA
"212",10,"Chamise","Chamise","ARCA",2022-03-15,"pd",NA,11,1.43159379407616,0.709,1.724,"5",1.79495798319328,0.119,0.3326
"213",10,"Chamise","Chamise","ARCA",NA,"md",NA,14,NA,NA,NA,"1",NA,NA,NA
"214",10,"Chamise","Chamise","ARCA",2022-04-04,"pd",NA,14,NA,NA,NA,"1",NA,NA,NA
"215",10,"Chamise","Chamise","ARCA",NA,"md",NA,14,NA,NA,NA,"2",NA,NA,NA
"216",10,"Chamise","Chamise","ARCA",2022-04-04,"pd",NA,14,NA,NA,NA,"2",NA,NA,NA
"217",10,"Chamise","Chamise","ARCA",NA,"md",NA,14,NA,NA,NA,"3",NA,NA,NA
"218",10,"Chamise","Chamise","ARCA",2022-04-04,"pd",NA,14,NA,NA,NA,"3",NA,NA,NA
"219",10,"Chamise","Chamise","ARCA",NA,"md",NA,14,NA,NA,NA,"4",NA,NA,NA
"220",10,"Chamise","Chamise","ARCA",2022-04-04,"pd",NA,14,NA,NA,NA,"4",NA,NA,NA
"221",10,"Chamise","Chamise","ARCA",NA,"md",NA,14,NA,NA,NA,"5",NA,NA,NA
"222",10,"Chamise","Chamise","ARCA",2022-04-04,"pd",NA,14,NA,NA,NA,"5",NA,NA,NA
"223",10,"Chamise","Chamise","ARCA",NA,"md",NA,14,NA,NA,NA,"6",NA,NA,NA
"224",10,"Chamise","Chamise","ARCA",2022-04-04,"pd",NA,14,NA,NA,NA,"6",NA,NA,NA
"225",10,"Chamise","Chamise","ARCA",NA,"md",NA,14,NA,NA,NA,"7",NA,NA,NA
"226",10,"Chamise","Chamise","ARCA",2022-04-04,"pd",NA,14,NA,NA,NA,"7",NA,NA,NA
"227",10,"Chamise","Chamise","ARCA",NA,"md",NA,14,NA,NA,NA,"8",NA,NA,NA
"228",10,"Chamise","Chamise","ARCA",2022-04-04,"pd",NA,14,NA,NA,NA,"8",NA,NA,NA
"229",10,"Chamise","Chamise","ARCA",NA,"md",NA,19,NA,NA,NA,"1",NA,NA,NA
"230",10,"Chamise","Chamise","ARCA",2022-05-09,"pd",NA,19,0.890971039182283,1.174,2.22,"1",NA,NA,NA
"231",10,"Chamise","Chamise","ARCA",NA,"md",NA,19,NA,NA,NA,"2",NA,NA,NA
"232",10,"Chamise","Chamise","ARCA",2022-05-09,"pd",NA,19,0.890971039182283,1.174,2.22,"2",NA,NA,NA
"233",10,"Chamise","Chamise","ARCA",NA,"md",NA,19,NA,NA,NA,"3",NA,NA,NA
"234",10,"Chamise","Chamise","ARCA",2022-05-09,"pd",NA,19,0.890971039182283,1.174,2.22,"3",NA,NA,NA
"235",10,"Chamise","Chamise","ARCA",NA,"md",NA,19,NA,NA,NA,"4",NA,NA,NA
"236",10,"Chamise","Chamise","ARCA",2022-05-09,"pd",NA,19,0.890971039182283,1.174,2.22,"4",NA,NA,NA
"237",10,"Chamise","Chamise","ARCA",NA,"md",NA,19,NA,NA,NA,"5",NA,NA,NA
"238",10,"Chamise","Chamise","ARCA",2022-05-09,"pd",NA,19,0.890971039182283,1.174,2.22,"5",NA,NA,NA
"239",10,"Chamise","Chamise","ARCA",NA,"md",NA,19,NA,NA,NA,"6",NA,NA,NA
"240",10,"Chamise","Chamise","ARCA",2022-05-09,"pd",NA,19,0.890971039182283,1.174,2.22,"6",NA,NA,NA
"241",10,"Chamise","Chamise","ARCA",2022-05-23,"md",NA,21,NA,NA,NA,"1",NA,NA,NA
"242",10,"Chamise","Chamise","ARCA",2022-05-23,"pd",NA,21,NA,NA,NA,"1",NA,NA,NA
"243",10,"Chamise","Chamise","ARCA",2022-05-23,"md",NA,21,NA,NA,NA,"2",NA,NA,NA
"244",10,"Chamise","Chamise","ARCA",2022-05-23,"pd",NA,21,NA,NA,NA,"2",NA,NA,NA
"245",10,"Chamise","Chamise","ARCA",2022-05-23,"md",NA,21,NA,NA,NA,"3",NA,NA,NA
"246",10,"Chamise","Chamise","ARCA",2022-05-23,"pd",NA,21,NA,NA,NA,"3",NA,NA,NA
"247",10,"Chamise","Chamise","ARCA",2022-05-23,"md",NA,21,NA,NA,NA,"4",NA,NA,NA
"248",10,"Chamise","Chamise","ARCA",2022-05-23,"pd",NA,21,NA,NA,NA,"4",NA,NA,NA
"249",10,"Chamise","Chamise","ARCA",2022-05-23,"md",NA,21,NA,NA,NA,"5",NA,NA,NA
"250",10,"Chamise","Chamise","ARCA",2022-05-23,"pd",NA,21,NA,NA,NA,"5",NA,NA,NA
"251",10,"Chamise","Chamise","ARCA",2022-05-23,"md",NA,21,NA,NA,NA,"6",NA,NA,NA
"252",10,"Chamise","Chamise","ARCA",2022-05-23,"pd",NA,21,NA,NA,NA,"6",NA,NA,NA
"253",10,"Chamise","Chamise","ARCA",NA,"md",NA,NA,NA,NA,NA,"1",1.30820512820513,0.195,0.4501
"254",10,"Chamise","Chamise","ARCA",NA,"pd",NA,NA,NA,NA,NA,"1",NA,NA,NA
"255",10,"Chamise","Chamise","ARCA",NA,"md",NA,NA,NA,NA,NA,"2",1.59153846153846,0.13,0.3369
"256",10,"Chamise","Chamise","ARCA",NA,"pd",NA,NA,NA,NA,NA,"2",NA,NA,NA
"257",10,"Chamise","Chamise","ARCA",NA,"md",NA,NA,NA,NA,NA,"3",1.42319587628866,0.194,0.4701
"258",10,"Chamise","Chamise","ARCA",NA,"pd",NA,NA,NA,NA,NA,"3",NA,NA,NA
"259",10,"Chamise","Chamise","ARCA",NA,"md",NA,NA,NA,NA,NA,"4",1.45294117647059,0.153,0.3753
"260",10,"Chamise","Chamise","ARCA",NA,"pd",NA,NA,NA,NA,NA,"4",NA,NA,NA
"261",10,"Chamise","Chamise","ARCA",NA,"md",NA,NA,NA,NA,NA,"5",1.27130434782609,0.23,0.5224
"262",10,"Chamise","Chamise","ARCA",NA,"pd",NA,NA,NA,NA,NA,"5",NA,NA,NA
"263",10,"Chamise","Chamise","ARCA",NA,"md",NA,NA,NA,NA,NA,"6",1.7203302373581,0.0969,0.2636
"264",10,"Chamise","Chamise","ARCA",NA,"pd",NA,NA,NA,NA,NA,"6",NA,NA,NA
"265",10,"Chamise","Chamise","ARCA",NA,"md",NA,NA,NA,NA,NA,"7",1.45295055821372,0.1254,0.3076
"266",10,"Chamise","Chamise","ARCA",NA,"pd",NA,NA,NA,NA,NA,"7",NA,NA,NA
"267",11,"Rohan","LL","ARCA",NA,"pd",NA,10,NA,NA,NA,"1",NA,NA,NA
"268",11,"Rohan","LL","ARCA",NA,"pd",NA,10,NA,NA,NA,"2",NA,NA,NA
"269",11,"Rohan","LL","ARCA",NA,"pd",NA,10,NA,NA,NA,"3",NA,NA,NA
"270",11,"Rohan","LL","ARCA",NA,"pd",NA,10,NA,NA,NA,"4",NA,NA,NA
"271",11,"Rohan","LL","ARCA",NA,"pd",NA,10,NA,NA,NA,"5",NA,NA,NA
"272",11,"Rohan","LL","ARCA",NA,"pd",NA,10,NA,NA,NA,"6",NA,NA,NA
"273",11,"Rohan","LL","ARCA",NA,"pd",NA,10,NA,NA,NA,"7",NA,NA,NA
"274",11,"Rohan","LL","ARCA",2022-04-06,"md",NA,14,NA,NA,NA,"1",1.57481296758105,0.1604,0.413
"275",11,"Rohan","LL","ARCA",2022-04-04,"pd",NA,14,NA,NA,NA,"1",NA,NA,NA
"276",11,"Rohan","LL","ARCA",2022-04-06,"md",NA,14,NA,NA,NA,"2",1.53609467455621,0.169,0.4286
"277",11,"Rohan","LL","ARCA",2022-04-04,"pd",NA,14,NA,NA,NA,"2",NA,NA,NA
"278",11,"Rohan","LL","ARCA",2022-04-06,"md",NA,14,NA,NA,NA,"3",1.52889539136796,0.1367,0.3457
"279",11,"Rohan","LL","ARCA",2022-04-04,"pd",NA,14,NA,NA,NA,"3",NA,NA,NA
"280",11,"Rohan","LL","ARCA",2022-04-06,"md",NA,14,NA,NA,NA,"4",1.93853427895981,0.0846,0.2486
"281",11,"Rohan","LL","ARCA",2022-04-04,"pd",NA,14,NA,NA,NA,"4",NA,NA,NA
"282",11,"Rohan","LL","ARCA",2022-04-06,"md",NA,14,NA,NA,NA,"5",1.60038240917782,0.1046,0.272
"283",11,"Rohan","LL","ARCA",2022-04-04,"pd",NA,14,NA,NA,NA,"5",NA,NA,NA
"284",11,"Rohan","LL","ARCA",2022-04-06,"md",NA,14,NA,NA,NA,"6",1.86948176583493,0.1042,0.299
"285",11,"Rohan","LL","ARCA",NA,"pd",NA,14,NA,NA,NA,"6",NA,NA,NA
"286",11,"Rohan","LL","ARCA",2022-04-06,"md",NA,14,NA,NA,NA,"7",NA,NA,NA
"287",11,"Rohan","LL","ARCA",NA,"pd",NA,14,NA,NA,NA,"7",NA,NA,NA
"288",11,"Rohan","LL","ARCA",2022-04-13,"md",NA,15,NA,NA,NA,"1",1.44379639448568,0.1886,0.4609
"289",11,"Rohan","LL","ARCA",2022-04-11,"pd",NA,15,NA,NA,NA,"1",1.50927487352445,0.2965,0.744
"290",11,"Rohan","LL","ARCA",2022-04-13,"md",NA,15,NA,NA,NA,"2",1.40449438202247,0.1869,0.4494
"291",11,"Rohan","LL","ARCA",2022-04-11,"pd",NA,15,NA,NA,NA,"2",1.47707006369427,0.157,0.3889
"292",11,"Rohan","LL","ARCA",2022-04-13,"md",NA,15,NA,NA,NA,"3",2.32754716981132,0.1325,0.4409
"293",11,"Rohan","LL","ARCA",2022-04-11,"pd",NA,15,NA,NA,NA,"3",1.46926406926407,0.231,0.5704
"294",11,"Rohan","LL","ARCA",2022-04-13,"md",NA,15,NA,NA,NA,"4",2.37785016286645,0.1228,0.4148
"295",11,"Rohan","LL","ARCA",2022-04-11,"pd",NA,15,NA,NA,NA,"4",1.0467032967033,0.182,0.3725
"296",11,"Rohan","LL","ARCA",2022-04-13,"md",NA,15,NA,NA,NA,"5",0.925719591457753,0.2154,0.4148
"297",11,"Rohan","LL","ARCA",2022-04-11,"pd",NA,15,NA,NA,NA,"5",1.16111111111111,0.27,0.5835
"298",11,"Rohan","LL","ARCA",2022-04-13,"md",NA,15,NA,NA,NA,"6",2.23066392881588,0.1461,0.472
"299",11,"Rohan","LL","ARCA",2022-04-11,"pd",NA,15,NA,NA,NA,"6",1.10544554455446,0.202,0.4253
"300",11,"Rohan","LL","ARCA",2022-04-25,"md",NA,17,2.40589743589744,0.78,2.6566,"1",NA,NA,NA
"301",11,"Rohan","LL","ARCA",2022-04-25,"pd",NA,17,1.21156008696304,1.3339,2.95,"1",NA,NA,NA
"302",11,"Rohan","LL","ARCA",2022-04-25,"md",NA,17,2.40589743589744,0.78,2.6566,"2",NA,NA,NA
"303",11,"Rohan","LL","ARCA",2022-04-25,"pd",NA,17,1.21156008696304,1.3339,2.95,"2",NA,NA,NA
"304",11,"Rohan","LL","ARCA",2022-04-25,"md",NA,17,2.40589743589744,0.78,2.6566,"3",NA,NA,NA
"305",11,"Rohan","LL","ARCA",2022-04-25,"pd",NA,17,1.21156008696304,1.3339,2.95,"3",NA,NA,NA
"306",11,"Rohan","LL","ARCA",NA,"md",NA,17,2.40589743589744,0.78,2.6566,"4",NA,NA,NA
"307",11,"Rohan","LL","ARCA",2022-04-25,"pd",NA,17,1.21156008696304,1.3339,2.95,"4",NA,NA,NA
"308",11,"Rohan","LL","ARCA",NA,"md",NA,17,2.40589743589744,0.78,2.6566,"5",NA,NA,NA
"309",11,"Rohan","LL","ARCA",2022-04-25,"pd",NA,17,1.21156008696304,1.3339,2.95,"5",NA,NA,NA
"310",11,"Rohan","LL","ARCA",NA,"md",NA,17,2.40589743589744,0.78,2.6566,"6",NA,NA,NA
"311",11,"Rohan","LL","ARCA",2022-04-25,"pd",NA,17,1.21156008696304,1.3339,2.95,"6",NA,NA,NA
"312",11,"Rohan","LL","ARCA",2022-05-23,"md",NA,21,NA,NA,NA,"1",NA,NA,NA
"313",11,"Rohan","LL","ARCA",2022-05-23,"pd",NA,21,0.871698113207547,1.325,2.48,"1",NA,NA,NA
"314",11,"Rohan","LL","ARCA",2022-05-23,"md",NA,21,NA,NA,NA,"2",NA,NA,NA
"315",11,"Rohan","LL","ARCA",2022-05-23,"pd",NA,21,0.871698113207547,1.325,2.48,"2",NA,NA,NA
"316",11,"Rohan","LL","ARCA",2022-05-23,"md",NA,21,NA,NA,NA,"3",NA,NA,NA
"317",11,"Rohan","LL","ARCA",2022-05-23,"pd",NA,21,0.871698113207547,1.325,2.48,"3",NA,NA,NA
"318",11,"Rohan","LL","ARCA",2022-05-23,"md",NA,21,NA,NA,NA,"4",NA,NA,NA
"319",11,"Rohan","LL","ARCA",2022-05-23,"pd",NA,21,0.871698113207547,1.325,2.48,"4",NA,NA,NA
"320",11,"Rohan","LL","ARCA",2022-05-23,"md",NA,21,NA,NA,NA,"5",NA,NA,NA
"321",11,"Rohan","LL","ARCA",2022-05-23,"pd",NA,21,0.871698113207547,1.325,2.48,"5",NA,NA,NA
"322",11,"Rohan","LL","ARCA",2022-05-23,"md",NA,21,NA,NA,NA,"6",NA,NA,NA
"323",11,"Rohan","LL","ARCA",2022-05-23,"pd",NA,21,0.871698113207547,1.325,2.48,"6",NA,NA,NA
"324",12,"High","Cucu Mesa","ARCA",2022-03-08,"md",NA,10,NA,NA,NA,"1",1.93694779116466,0.249,0.7313
"325",12,"High","Cucu Mesa","ARCA",2022-03-08,"pd",NA,10,NA,NA,NA,"1",2.13833992094862,0.253,0.794
"326",12,"High","Cucu Mesa","ARCA",2022-03-08,"md",NA,10,NA,NA,NA,"2",1.68757225433526,0.346,0.9299
"327",12,"High","Cucu Mesa","ARCA",2022-03-08,"pd",NA,10,NA,NA,NA,"2",1.69403973509934,0.151,0.4068
"328",12,"High","Cucu Mesa","ARCA",2022-03-08,"md",NA,10,NA,NA,NA,"3",2.22139917695473,0.243,0.7828
"329",12,"High","Cucu Mesa","ARCA",2022-03-08,"pd",NA,10,NA,NA,NA,"3",2.30482456140351,0.228,0.7535
"330",12,"High","Cucu Mesa","ARCA",2022-03-08,"md",NA,10,NA,NA,NA,"4",1.85657370517928,0.251,0.717
"331",12,"High","Cucu Mesa","ARCA",2022-03-08,"pd",NA,10,NA,NA,NA,"4",2.06456310679612,0.206,0.6313
"332",12,"High","Cucu Mesa","ARCA",2022-03-08,"md",NA,10,NA,NA,NA,"5",1.6971119133574,0.277,0.7471
"333",12,"High","Cucu Mesa","ARCA",2022-03-08,"pd",NA,10,NA,NA,NA,"5",2.09858156028369,0.141,0.4369
"334",12,"High","Cucu Mesa","ARCA",2022-03-08,"md",NA,10,NA,NA,NA,"6",1.7872641509434,0.212,0.5909
"335",12,"High","Cucu Mesa","ARCA",2022-03-08,"pd",NA,10,NA,NA,NA,"6",2.05725190839695,0.131,0.4005
"336",12,"High","Cucu Mesa","ARCA",NA,"md",NA,10,NA,NA,NA,"7",NA,NA,NA
"337",12,"High","Cucu Mesa","ARCA",2022-03-08,"pd",NA,10,NA,NA,NA,"7",1.53688524590164,0.244,0.619
"338",12,"High","Cucu Mesa","ARCA",NA,"md",NA,10,NA,NA,NA,"8",NA,NA,NA
"339",12,"High","Cucu Mesa","ARCA",2022-03-08,"pd",NA,10,NA,NA,NA,"8",1.44108527131783,0.129,0.3149
"340",12,"High","Cucu Mesa","ARCA",NA,"md",NA,14,NA,NA,NA,"1",NA,NA,NA
"341",12,"High","Cucu Mesa","ARCA",2022-04-04,"pd",NA,14,NA,NA,NA,"1",NA,NA,NA
"342",12,"High","Cucu Mesa","ARCA",NA,"md",NA,14,NA,NA,NA,"2",NA,NA,NA
"343",12,"High","Cucu Mesa","ARCA",2022-04-04,"pd",NA,14,NA,NA,NA,"2",NA,NA,NA
"344",12,"High","Cucu Mesa","ARCA",NA,"md",NA,14,NA,NA,NA,"3",NA,NA,NA
"345",12,"High","Cucu Mesa","ARCA",2022-04-04,"pd",NA,14,NA,NA,NA,"3",NA,NA,NA
"346",12,"High","Cucu Mesa","ARCA",NA,"md",NA,14,NA,NA,NA,"4",NA,NA,NA
"347",12,"High","Cucu Mesa","ARCA",2022-04-04,"pd",NA,14,NA,NA,NA,"4",NA,NA,NA
"348",12,"High","Cucu Mesa","ARCA",NA,"md",NA,14,NA,NA,NA,"5",NA,NA,NA
"349",12,"High","Cucu Mesa","ARCA",2022-04-04,"pd",NA,14,NA,NA,NA,"5",NA,NA,NA
"350",12,"High","Cucu Mesa","ARCA",NA,"md",NA,14,NA,NA,NA,"6",NA,NA,NA
"351",12,"High","Cucu Mesa","ARCA",2022-04-04,"pd",NA,14,NA,NA,NA,"6",NA,NA,NA
"352",12,"High","Cucu Mesa","ARCA",NA,"md",NA,14,NA,NA,NA,"7",NA,NA,NA
"353",12,"High","Cucu Mesa","ARCA",2022-04-04,"pd",NA,14,NA,NA,NA,"7",NA,NA,NA
"354",12,"High","Cucu Mesa","ARCA",NA,"md",NA,14,NA,NA,NA,"8",NA,NA,NA
"355",12,"High","Cucu Mesa","ARCA",2022-04-04,"pd",NA,14,NA,NA,NA,"8",NA,NA,NA
"356",12,"High","Cucu Mesa","ARCA",2022-04-13,"md",NA,15,NA,NA,NA,"1",1.36080870917574,0.1929,0.4554
"357",12,"High","Cucu Mesa","ARCA",NA,"pd",NA,15,NA,NA,NA,"1",NA,NA,NA
"358",12,"High","Cucu Mesa","ARCA",2022-04-13,"md",NA,15,NA,NA,NA,"2",1.14883007288071,0.2607,0.5602
"359",12,"High","Cucu Mesa","ARCA",NA,"pd",NA,15,NA,NA,NA,"2",NA,NA,NA
"360",12,"High","Cucu Mesa","ARCA",2022-04-13,"md",NA,15,NA,NA,NA,"3",1.33190210390726,0.2329,0.5431
"361",12,"High","Cucu Mesa","ARCA",NA,"pd",NA,15,NA,NA,NA,"3",NA,NA,NA
"362",12,"High","Cucu Mesa","ARCA",2022-04-13,"md",NA,15,NA,NA,NA,"4",1.48427260812582,0.1526,0.3791
"363",12,"High","Cucu Mesa","ARCA",NA,"pd",NA,15,NA,NA,NA,"4",NA,NA,NA
"364",12,"High","Cucu Mesa","ARCA",2022-04-13,"md",NA,15,NA,NA,NA,"5",1.21357111787734,0.2299,0.5089
"365",12,"High","Cucu Mesa","ARCA",NA,"pd",NA,15,NA,NA,NA,"5",NA,NA,NA
"366",12,"High","Cucu Mesa","ARCA",2022-04-13,"md",NA,15,NA,NA,NA,"6",1.09256198347107,0.3025,0.633
"367",12,"High","Cucu Mesa","ARCA",NA,"pd",NA,15,NA,NA,NA,"6",NA,NA,NA
"368",12,"High","Cucu Mesa","ARCA",2022-05-09,"md",NA,19,NA,NA,1.5428,"1",NA,NA,NA
"369",12,"High","Cucu Mesa","ARCA",NA,"pd",NA,19,NA,NA,NA,"1",NA,NA,NA
"370",12,"High","Cucu Mesa","ARCA",2022-05-09,"md",NA,19,NA,NA,1.5428,"2",NA,NA,NA
"371",12,"High","Cucu Mesa","ARCA",NA,"pd",NA,19,NA,NA,NA,"2",NA,NA,NA
"372",12,"High","Cucu Mesa","ARCA",2022-05-09,"md",NA,19,NA,NA,1.5428,"3",NA,NA,NA
"373",12,"High","Cucu Mesa","ARCA",NA,"pd",NA,19,NA,NA,NA,"3",NA,NA,NA
"374",12,"High","Cucu Mesa","ARCA",2022-05-09,"md",NA,19,NA,NA,1.5428,"4",NA,NA,NA
"375",12,"High","Cucu Mesa","ARCA",NA,"pd",NA,19,NA,NA,NA,"4",NA,NA,NA
"376",12,"High","Cucu Mesa","ARCA",2022-05-09,"md",NA,19,NA,NA,1.5428,"5",NA,NA,NA
"377",12,"High","Cucu Mesa","ARCA",NA,"pd",NA,19,NA,NA,NA,"5",NA,NA,NA
"378",12,"High","Cucu Mesa","ARCA",2022-05-09,"md",NA,19,NA,NA,1.5428,"6",NA,NA,NA
"379",12,"High","Cucu Mesa","ARCA",NA,"pd",NA,19,NA,NA,NA,"6",NA,NA,NA
"380",12,"High","Cucu Mesa","ARCA",2022-05-23,"md",NA,21,0.609947643979058,0.764,1.23,"1",NA,NA,NA
"381",12,"High","Cucu Mesa","ARCA",2022-05-23,"pd",NA,21,NA,NA,NA,"1",NA,NA,NA
"382",12,"High","Cucu Mesa","ARCA",2022-05-23,"md",NA,21,0.609947643979058,0.764,1.23,"2",NA,NA,NA
"383",12,"High","Cucu Mesa","ARCA",2022-05-23,"pd",NA,21,NA,NA,NA,"2",NA,NA,NA
"384",12,"High","Cucu Mesa","ARCA",2022-05-23,"md",NA,21,0.609947643979058,0.764,1.23,"3",NA,NA,NA
"385",12,"High","Cucu Mesa","ARCA",2022-05-23,"pd",NA,21,NA,NA,NA,"3",NA,NA,NA
"386",12,"High","Cucu Mesa","ARCA",2022-05-23,"md",NA,21,0.609947643979058,0.764,1.23,"4",NA,NA,NA
"387",12,"High","Cucu Mesa","ARCA",2022-05-23,"pd",NA,21,NA,NA,NA,"4",NA,NA,NA
"388",12,"High","Cucu Mesa","ARCA",2022-05-23,"md",NA,21,0.609947643979058,0.764,1.23,"5",NA,NA,NA
"389",12,"High","Cucu Mesa","ARCA",2022-05-23,"pd",NA,21,NA,NA,NA,"5",NA,NA,NA
"390",12,"High","Cucu Mesa","ARCA",2022-05-23,"md",NA,21,0.609947643979058,0.764,1.23,"6",NA,NA,NA
"391",12,"High","Cucu Mesa","ARCA",2022-05-23,"pd",NA,21,NA,NA,NA,"6",NA,NA,NA
"392",12,"High","Cucu Mesa","ARCA",NA,"md",NA,29,NA,NA,NA,"1",NA,NA,NA
"393",12,"High","Cucu Mesa","ARCA",2022-07-19,"pd",NA,29,NA,NA,NA,"1",NA,NA,NA
"394",12,"High","Cucu Mesa","ARCA",NA,"md",NA,29,NA,NA,NA,"2",NA,NA,NA
"395",12,"High","Cucu Mesa","ARCA",2022-07-19,"pd",NA,29,NA,NA,NA,"2",NA,NA,NA
"396",12,"High","Cucu Mesa","ARCA",NA,"md",NA,29,NA,NA,NA,"3",NA,NA,NA
"397",12,"High","Cucu Mesa","ARCA",2022-07-19,"pd",NA,29,NA,NA,NA,"3",NA,NA,NA
"398",12,"High","Cucu Mesa","ARCA",NA,"md",NA,29,NA,NA,NA,"4",NA,NA,NA
"399",12,"High","Cucu Mesa","ARCA",2022-07-19,"pd",NA,29,NA,NA,NA,"4",NA,NA,NA
"400",12,"High","Cucu Mesa","ARCA",NA,"md",NA,29,NA,NA,NA,"5",NA,NA,NA
"401",12,"High","Cucu Mesa","ARCA",2022-07-19,"pd",NA,29,NA,NA,NA,"5",NA,NA,NA
"402",12,"High","Cucu Mesa","ARCA",NA,"md",NA,NA,NA,NA,NA,"1",1.57395833333333,0.192,0.4942
"403",12,"High","Cucu Mesa","ARCA",NA,"pd",NA,NA,NA,NA,NA,"1",NA,NA,NA
"404",12,"High","Cucu Mesa","ARCA",NA,"md",NA,NA,NA,NA,NA,"2",1.67902097902098,0.143,0.3831
"405",12,"High","Cucu Mesa","ARCA",NA,"pd",NA,NA,NA,NA,NA,"2",NA,NA,NA
"406",12,"High","Cucu Mesa","ARCA",NA,"md",NA,NA,NA,NA,NA,"3",1.51530054644809,0.183,0.4603
"407",12,"High","Cucu Mesa","ARCA",NA,"pd",NA,NA,NA,NA,NA,"3",NA,NA,NA
"408",12,"High","Cucu Mesa","ARCA",NA,"md",NA,NA,NA,NA,NA,"4",1.51980198019802,0.202,0.509
"409",12,"High","Cucu Mesa","ARCA",NA,"pd",NA,NA,NA,NA,NA,"4",NA,NA,NA
"410",12,"High","Cucu Mesa","ARCA",NA,"md",NA,NA,NA,NA,NA,"5",1.42359550561798,0.178,0.4314
"411",12,"High","Cucu Mesa","ARCA",NA,"pd",NA,NA,NA,NA,NA,"5",NA,NA,NA
"412",12,"High","Cucu Mesa","ARCA",NA,"md",NA,NA,NA,NA,NA,"6",1.45049504950495,0.202,0.495
"413",12,"High","Cucu Mesa","ARCA",NA,"pd",NA,NA,NA,NA,NA,"6",NA,NA,NA
"414",12,"High","Cucu Mesa","ARCA",NA,"md",NA,NA,NA,NA,NA,"7",2.09237288135593,0.118,0.3649
"415",12,"High","Cucu Mesa","ARCA",NA,"pd",NA,NA,NA,NA,NA,"7",NA,NA,NA
"416",1478,"Low","Cucu Mesa","blue oak",NA,"md",NA,14,NA,NA,NA,"1",NA,NA,NA
"417",1478,"Low","Cucu Mesa","blue oak",2022-04-04,"pd",NA,14,1.74375600384246,0.8328,2.285,"1",NA,NA,NA
"418",1478,"Low","Cucu Mesa","blue oak",NA,"md",NA,14,NA,NA,NA,"2",NA,NA,NA
"419",1478,"Low","Cucu Mesa","blue oak",2022-04-04,"pd",NA,14,1.74375600384246,0.8328,2.285,"2",NA,NA,NA
"420",1478,"Low","Cucu Mesa","blue oak",NA,"md",NA,14,NA,NA,NA,"3",NA,NA,NA
"421",1478,"Low","Cucu Mesa","blue oak",2022-04-04,"pd",NA,14,1.74375600384246,0.8328,2.285,"3",NA,NA,NA
"422",1478,"Low","Cucu Mesa","blue oak",NA,"md",NA,14,NA,NA,NA,"4",NA,NA,NA
"423",1478,"Low","Cucu Mesa","blue oak",2022-04-04,"pd",NA,14,1.74375600384246,0.8328,2.285,"4",NA,NA,NA
"424",1478,"Low","Cucu Mesa","blue oak",NA,"md",NA,14,NA,NA,NA,"5",NA,NA,NA
"425",1478,"Low","Cucu Mesa","blue oak",2022-04-04,"pd",NA,14,1.74375600384246,0.8328,2.285,"5",NA,NA,NA
"426",1478,"Low","Cucu Mesa","blue oak",2022-04-13,"md",NA,15,1.10569763677566,1.2356,2.6018,"1",1.03095238095238,0.042,0.0853
"427",1478,"Low","Cucu Mesa","blue oak",NA,"pd",NA,15,NA,NA,NA,"1",NA,NA,NA
"428",1478,"Low","Cucu Mesa","blue oak",2022-04-13,"md",NA,15,1.10569763677566,1.2356,2.6018,"2",0.96137339055794,0.0699,0.1371
"429",1478,"Low","Cucu Mesa","blue oak",NA,"pd",NA,15,NA,NA,NA,"2",NA,NA,NA
"430",1478,"Low","Cucu Mesa","blue oak",2022-04-13,"md",NA,15,1.10569763677566,1.2356,2.6018,"3",1.01223776223776,0.0572,0.1151
"431",1478,"Low","Cucu Mesa","blue oak",NA,"pd",NA,15,NA,NA,NA,"3",NA,NA,NA
"432",1478,"Low","Cucu Mesa","blue oak",2022-04-13,"md",NA,15,1.10569763677566,1.2356,2.6018,"4",0.944043321299639,0.0554,0.1077
"433",1478,"Low","Cucu Mesa","blue oak",NA,"pd",NA,15,NA,NA,NA,"4",NA,NA,NA
"434",1478,"Low","Cucu Mesa","blue oak",2022-04-13,"md",NA,15,1.10569763677566,1.2356,2.6018,"5",0.965648854961832,0.0786,0.1545
"435",1478,"Low","Cucu Mesa","blue oak",NA,"pd",NA,15,NA,NA,NA,"5",NA,NA,NA
