"","tree_id","branch","species","year","week","...1","file","day","notes_leaf_area","more_notes_leaf_area","area_cm2","date_leaf_area","year_leaf_area","sub_branch","lwm_g","ldm_g","swm_g","sdm_g","l_cm","d_mm","length_new_cm","notes","date_alas","area_mm2","lma_g_cm2","d_cm","r_cm","area_stem_cm2","alas","sla_cm_g"
"104","2012",1,"B",0,14,85,"txt",4,NA,NA,13.289,2022-04-04,0,NA,0.355,0.141,0.019,0.007,0.5,NA,0.5,NA,2022-04-04,132.89,0.0106102791782677,NA,NA,NA,NA,94.2482269503546
"105","2012",1,"B",0,17,82,"txt",27,NA,NA,16.266,2022-04-27,0,NA,0.4637,0.2805,0.1006,0.0483,3.147,1.0525,3.147,NA,2022-04-27,162.66,0.017244559203246,0.10525,0.052625,0.00870029724242044,1869.59129633998,57.9893048128342
"106","2012",1,"B",0,29,88,"txt",19,NA,NA,28.44,2022-07-19,0,NA,0.767,0.458,0.144,0.091,3.28,1.3825,3.28,NA,2022-07-19,284.4,0.0161040787623066,0.13825,0.069125,0.0150113641844006,1894.56465452713,62.0960698689956
"107","2012",1,"B",0,37,757,"csv",12,NA,NA,4.153,2022-09-12,0,NA,0.0999,0.0605,0.0152,0.0051,7.54,0.5025,NA,NA,2022-09-12,41.53,0.0145677823260294,0.05025,0.025125,0.00198317944996377,2094.1120583293,68.6446280991735
"108","2012",2,"B",0,14,86,"txt",4,NA,NA,13.729,2022-04-04,0,NA,0.342,0.126,0.036,0.013,1.3,0.6575,1.3,NA,2022-04-04,137.29,0.00917765314298201,0.06575,0.032875,0.00339532534775238,4043.50057619316,108.960317460317
"109","2012",2,"B",0,17,83,"txt",27,NA,NA,12.928,2022-04-27,0,NA,0.3077,0.1517,0.0194,0.0092,0.73,0.7725,0.73,NA,2022-04-27,129.28,0.0117342202970297,0.07725,0.038625,0.00468691262745949,2758.31896764151,85.2208305866842
"110","2012",2,"B",0,29,89,"txt",19,NA,NA,14.727,2022-07-19,0,NA,0.404,0.247,0.055,0.035,1.5,0.995,1.5,NA,2022-07-19,147.27,0.0167719155292999,0.0995,0.04975,0.00777563816717559,1893.99245224259,59.6234817813765
"111","2012",2,"B",0,37,758,"csv",12,NA,NA,16.17,2022-09-12,0,NA,0.3599,0.2326,0.0364,0.016,10.86,0.5375,NA,NA,2022-09-12,161.7,0.0143846629560915,0.05375,0.026875,0.00226906438144044,7126.2852355626,69.518486672399
"112","2012",3,"B",0,14,87,"txt",4,NA,NA,5.928,2022-04-04,0,NA,0.131,0.048,0.014,0.005,0.92,NA,0.92,NA,2022-04-04,59.28,0.00809716599190283,NA,NA,NA,NA,123.5
"113","2012",3,"B",0,17,84,"txt",27,NA,NA,15.298,2022-04-27,0,NA,0.3999,0.1996,0.0233,0.0114,0.792,0.755,0.792,NA,2022-04-27,152.98,0.0130474571839456,0.0755,0.03775,0.0044769658809063,3417.04636732749,76.6432865731463
"114","2012",3,"B",0,29,90,"txt",19,NA,NA,18.08,2022-07-19,0,NA,0.453,0.281,0.084,0.054,2.48,1.1725,2.48,NA,2022-07-19,180.8,0.0155420353982301,0.11725,0.058625,0.0107973103386916,1674.49109388022,64.3416370106761
"115","2012",3,"B",0,37,759,"csv",12,NA,NA,10.73,2022-09-12,0,NA,0.2651,0.1552,0.0265,0.0092,7.55,0.54,NA,"length in mm",2022-09-12,107.3,0.0144641192917055,0.054,0.027,0.00229022104446696,4685.13728223878,69.1365979381443
"116","2013",1,"B",0,14,91,"txt",4,NA,NA,21.807,2022-04-04,0,NA,0.536,0.177,0.165,0.049,4.25,0.9775,4.25,NA,2022-04-04,218.07,0.00811665978814142,0.09775,0.048875,0.00750452853864783,2905.84543555206,123.203389830508
"117","2013",1,"B",0,29,94,"txt",19,NA,NA,14.733,2022-07-19,0,NA,0.436,0.258,0.303,0.187,4.58,1.495,4.58,NA,2022-07-19,147.33,0.0175117084096925,0.1495,0.07475,0.0175538453014738,839.303283524039,57.1046511627907
"118","2013",1,"B",0,37,760,"csv",12,NA,NA,23.469,2022-09-12,0,NA,0.5693,0.3663,0.0852,0.0562,13.89,0.845,NA,NA,2022-09-12,234.69,0.0156078230857727,0.0845,0.04225,0.00560793923619863,4184.95975286433,64.0704340704341
"119","2013",2,"B",0,14,92,"txt",4,NA,NA,13.067,2022-04-04,0,NA,0.34,0.126,0.018,0.006,0.58,NA,0.58,NA,2022-04-04,130.67,0.00964261115787863,NA,NA,NA,NA,103.706349206349
"120","2013",2,"B",0,37,761,"csv",12,NA,NA,19.706,2022-09-12,0,NA,0.4767,0.2923,0.0774,0.05,14.94,0.97,NA,NA,2022-09-12,197.06,0.0148330457728611,0.097,0.0485,0.00738981131940659,2666.64453911692,67.417037290455
"121","2013",3,"B",0,14,93,"txt",4,NA,NA,24.131,2022-04-04,0,NA,0.658,0.209,0.174,0.054,3.86,1.08,3.86,NA,2022-04-04,241.31,0.0086610583896233,0.108,0.054,0.00916088417786784,2634.13438391668,115.459330143541
"122","2013",3,"B",0,29,95,"txt",19,NA,NA,32.635,2022-07-19,0,NA,0.893,0.55,0.328,0.213,4.9,1.77,4.9,NA,2022-07-19,326.35,0.01685307185537,0.177,0.0885,0.0246057390610787,1326.31659301069,59.3363636363636
"123","2013",3,"B",0,37,762,"csv",12,NA,NA,16.88,2022-09-12,0,NA,0.4259,0.2541,0.0797,0.0511,16.65,0.99,NA,NA,2022-09-12,168.8,0.015053317535545,0.099,0.0495,0.00769768739945839,2192.86639272825,66.4305391578119
"124","2014",1,"B",0,14,96,"txt",4,NA,NA,29.365,2022-04-04,0,NA,0.834,0.344,0.205,0.069,3.73,1.2575,3.73,NA,2022-04-04,293.65,0.0117146262557466,0.12575,0.062875,0.0124195502451891,2364.41734364536,85.3633720930233
"125","2014",2,"B",0,14,97,"txt",4,NA,NA,26.01,2022-04-04,0,NA,0.698,0.301,0.113,0.037,2.92,1,2.92,NA,2022-04-04,260.1,0.0115724721261053,0.1,0.05,0.00785398163397448,3311.69605585616,86.4119601328904
"126","2014",3,"B",0,14,98,"txt",4,NA,NA,26.735,2022-04-04,0,NA,0.734,0.304,0.106,0.036,2.58,1.04,2.58,NA,2022-04-04,267.35,0.0113708621657004,0.104,0.052,0.0084948665353068,3147.19482511969,87.9440789473684
"127","2015",1,"B",0,14,102,"txt",4,NA,NA,27.126,2022-04-04,0,NA,0.867,0.417,0.298,0.116,5.98,1.2125,5.98,NA,2022-04-04,271.26,0.015372705153727,0.12125,0.060625,0.0115465801865728,2349.26701773951,65.0503597122302
"128","2015",1,"B",0,17,99,"txt",27,NA,NA,20.585,2022-04-27,0,NA,0.6276,0.3127,0.0688,0.0337,2.029,1.03,2.029,NA,2022-04-27,205.85,0.0151906728200146,0.103,0.0515,0.00833228911548353,2470.50957002294,65.8298688839143
"129","2015",1,"B",0,29,105,"txt",19,NA,NA,17.122,2022-07-19,0,NA,0.54,0.31,0.125,0.077,2.42,1.1275,2.42,NA,2022-07-19,171.22,0.0181053615231865,0.11275,0.056375,0.00998442323957527,1714.87121380567,55.2322580645161
"130","2015",1,"B",0,37,763,"csv",12,NA,NA,11.961,2022-09-12,0,NA,0.2967,0.165,0.034,0.0165,11.09,0.6575,NA,NA,2022-09-12,119.61,0.0137948332079258,0.06575,0.032875,0.00339532534775238,3522.78464504672,72.4909090909091
"131","2015",2,"B",0,14,103,"txt",4,NA,NA,20.048,2022-04-04,0,NA,0.619,0.298,0.095,0.039,2.26,0.9375,2.26,NA,2022-04-04,200.48,0.0148643256185156,0.09375,0.046875,0.00690291354548539,2904.28090514211,67.2751677852349
"132","2015",2,"B",0,17,100,"txt",27,NA,NA,16.392,2022-04-27,0,NA,0.4924,0.2476,0.0779,0.0399,1.415,1.0775,1.415,NA,2022-04-27,163.92,0.0151049292337726,0.10775,0.053875,0.00911852176442958,1797.65979875636,66.2035541195477
"133","2015",2,"B",0,29,106,"txt",19,NA,NA,20.286,2022-07-19,0,NA,0.63,0.355,0.112,0.066,2.46,1.2775,2.46,NA,2022-07-19,202.86,0.0174997535245982,0.12775,0.063875,0.0128177471140316,1582.64941721256,57.143661971831
"134","2015",2,"B",0,37,764,"csv",12,NA,NA,21.266,2022-09-12,0,NA,0.5831,0.348,0.0872,0.0399,21.22,1.26,NA,NA,2022-09-12,212.66,0.0163641493463745,0.126,0.063,0.0124689812420979,1705.51222967611,61.1091954022989
"135","2015",3,"B",0,14,104,"txt",4,NA,NA,20.566,2022-04-04,0,NA,0.615,0.302,0.089,0.035,2.65,0.985,2.65,NA,2022-04-04,205.66,0.0146844306136342,0.0985,0.04925,0.00762012933082289,2698.90432394788,68.0993377483444
"136","2015",3,"B",0,17,101,"txt",27,NA,NA,9.982,2022-04-27,0,NA,0.2954,0.1497,0.0671,0.0361,1.741,0.94,1.741,NA,2022-04-27,99.82,0.0149969945902625,0.094,0.047,0.00693977817177985,1438.37450606003,66.6800267201069
"137","2015",3,"B",0,29,107,"txt",19,NA,NA,20.363,2022-07-19,0,NA,0.632,0.354,0.057,0.033,1.73,1.295,1.73,NA,2022-07-19,203.63,0.0173844718361735,0.1295,0.06475,0.0131713235497161,1546.01015783558,57.5225988700565
"138","2015",3,"B",0,37,765,"csv",12,NA,NA,14.822,2022-09-12,0,NA,0.3577,0.2085,0.0622,0.0358,16.99,0.845,NA,NA,2022-09-12,148.22,0.014066927540143,0.0845,0.04225,0.00560793923619863,2643.03862358665,71.0887290167866
"139","2020",1,"B",0,13,108,"txt",30,NA,NA,28.882,2022-03-30,0,NA,0.803,0.361,0.104,0.041,1.6,1.2475,1.6,NA,2022-03-30,288.82,0.0124991344089744,0.12475,0.062375,0.012222808005258,2362.95947605293,80.005540166205
"140","2020",1,"B",0,14,114,"txt",4,NA,NA,17.28,2022-04-04,0,NA,0.529,0.259,0.056,0.022,1.34,NA,1.34,NA,2022-04-04,172.8,0.0149884259259259,NA,NA,NA,NA,66.7181467181467
"141","2020",1,"B",0,17,111,"txt",27,NA,NA,35.975,2022-04-27,0,NA,1.0932,0.5591,0.1108,0.0568,2.628,1.2675,2.628,NA,2022-04-27,359.75,0.0155413481584434,0.12675,0.063375,0.0126178632814469,2851.11664293407,64.3444822035414
"142","2020",1,"B",0,21,117,"txt",23,NA,NA,12.116,2022-05-23,0,NA,0.37,0.183,0.06,0.028,1.31,1.0625,1.31,NA,2022-05-23,121.16,0.0151039947177286,0.10625,0.053125,0.008866408953979,1366.50588337262,66.207650273224
"143","2020",1,"B",0,29,120,"txt",19,NA,NA,19.63,2022-07-19,0,NA,0.533,0.313,0.037,0.02,1,0.8875,1,NA,2022-07-19,196.3,0.0159449821701477,0.08875,0.044375,0.00618623772138521,3173.1725944092,62.7156549520767
"144","2020",1,"B",0,37,766,"csv",12,NA,NA,11.444,2022-09-12,0,NA,0.2153,0.1265,0.0722,0.0389,8.8,1.605,NA,NA,2022-09-12,114.44,0.0110538273331003,0.1605,0.08025,0.0202320530386591,565.63710949813,90.4664031620553
"145","2020",1,"B",0,37,766,"csv",12,NA,NA,11.444,2022-09-12,0,NA,0.3114,0.1853,0.1455,0.0861,12.75,1.4375,NA,NA,2022-09-12,114.44,0.0161918909472212,0.14375,0.071875,0.0162295167358301,705.134982530623,61.7593092282785
"146","2020",1,"B",0,37,831,"csv",12,NA,NA,0.82,2022-09-12,0,NA,0.2153,0.1265,0.0722,0.0389,8.8,1.605,NA,NA,2022-09-12,8.2,0.154268292682927,0.1605,0.08025,0.0202320530386591,40.5297474474368,6.48221343873518
"147","2020",1,"B",0,37,831,"csv",12,NA,NA,0.82,2022-09-12,0,NA,0.3114,0.1853,0.1455,0.0861,12.75,1.4375,NA,NA,2022-09-12,8.2,0.225975609756098,0.14375,0.071875,0.0162295167358301,50.5252259415511,4.42525634106854
"148","2020",2,"B",0,13,109,"txt",30,NA,NA,51.102,2022-03-30,0,NA,1.515,0.69,0.281,0.104,3.19,1.6625,3.19,NA,2022-03-30,511.02,0.0135024069508043,0.16625,0.083125,0.0217076689255273,2354.09892122992,74.0608695652174
"149","2020",2,"B",0,14,115,"txt",4,NA,NA,17.881,2022-04-04,0,NA,0.52,0.264,0.029,0.013,0.87,0.71,0.87,NA,2022-04-04,178.81,0.0147642749286953,0.071,0.0355,0.00395919214168654,4516.32539167019,67.7310606060606
"150","2020",2,"B",0,17,112,"txt",27,NA,NA,24.361,2022-04-27,0,NA,0.7074,0.3728,0.1182,0.0594,2.371,1.3825,2.371,NA,2022-04-27,243.61,0.0153031484750216,0.13825,0.069125,0.0150113641844006,1622.83718526496,65.3460300429185
"151","2020",2,"B",0,21,118,"txt",23,NA,NA,20.363,2022-05-23,0,NA,0.6399,0.311,0.051,0.024,1.05,1.0825,1.05,NA,2022-05-23,203.63,0.0152727987035309,0.10825,0.054125,0.00920334476607651,2212.56516164188,65.475884244373
"152","2020",2,"B",0,29,121,"txt",19,NA,NA,13.61,2022-07-19,0,NA,0.354,0.208,0.045,0.026,1.07,1.155,1.07,NA,2022-07-19,136.1,0.0152828802351212,0.1155,0.05775,0.0104774078492628,1298.98541660355,65.4326923076923
"153","2020",3,"B",0,13,110,"txt",30,NA,NA,39.945,2022-03-30,0,NA,1.223,0.539,0.192,0.07,2.07,1.4475,2.07,NA,2022-03-30,399.45,0.0134935536362498,0.14475,0.072375,0.0164561041059702,2427.36675356277,74.1094619666048
"154","2020",3,"B",0,14,116,"txt",4,NA,NA,15.827,2022-04-04,0,NA,0.462,0.23,0.021,0.008,0.81,NA,0.81,NA,2022-04-04,158.27,0.0145321286409301,NA,NA,NA,NA,68.8130434782609
"155","2020",3,"B",0,17,113,"txt",27,NA,NA,24.352,2022-04-27,0,NA,0.695,0.35,0.1411,0.072,2.292,1.1975,2.292,NA,2022-04-27,243.52,0.0143725361366623,0.11975,0.059875,0.0112626587505046,2162.18927870019,69.5771428571429
"156","2020",3,"B",0,21,119,"txt",23,NA,NA,19.433,2022-05-23,0,NA,0.644,0.311,0.151,0.066,2.69,1.3,2.69,NA,2022-05-23,194.33,0.0160037050378223,0.13,0.065,0.0132732289614169,1464.07479720937,62.4855305466238
"157","2020",3,"B",0,29,122,"txt",19,NA,NA,13.975,2022-07-19,0,NA,0.39,0.229,0.043,0.026,1.14,1.045,1.14,NA,2022-07-19,139.75,0.016386404293381,0.1045,0.05225,0.00857674429384098,1629.40616173383,61.0262008733624
"158","2021",1,"B",0,14,126,"txt",4,NA,NA,22.617,2022-04-04,0,NA,0.713,0.372,0.043,0.019,1.08,0.8,1.08,NA,2022-04-04,226.17,0.0164478047486404,0.08,0.04,0.00502654824574367,4499.50918488675,60.7983870967742
"159","2021",1,"B",0,17,123,"txt",27,NA,NA,22.918,2022-04-27,0,NA,0.6961,0.3575,0.08,0.041,1.48,1.0175,1.48,NA,2022-04-27,229.18,0.0155990924164412,0.10175,0.050875,0.008131276273039,2818.4997324454,64.1062937062937
"160","2021",1,"B",0,21,129,"txt",23,NA,NA,24.506,2022-05-23,0,NA,0.793,0.359,0.057,0.025,0.95,1.1825,0.95,NA,2022-05-23,245.06,0.0146494735983025,0.11825,0.059125,0.0109822716061717,2231.4144904437,68.2618384401114
"161","2021",1,"B",0,29,132,"txt",19,NA,NA,19.176,2022-07-19,0,NA,0.494,0.294,0.059,0.037,1.15,1.095,1.15,NA,2022-07-19,191.76,0.0153316645807259,0.1095,0.05475,0.00941712032867625,2036.2912791511,65.2244897959184
"162","2021",2,"B",0,14,128,"txt",4,NA,NA,30.128,2022-04-04,0,NA,0.936,0.494,0.11,0.05,2.33,1.165,2.33,NA,2022-04-04,301.28,0.0163967073818375,0.1165,0.05825,0.010659620223171,2826.36710963775,60.9878542510121
"163","2021",2,"B",0,17,124,"txt",27,NA,NA,15.404,2022-04-27,0,NA,0.4611,0.2321,0.0317,0.0156,0.766,1.0125,0.766,NA,2022-04-27,154.04,0.0150675149311867,0.10125,0.050625,0.00805155835945415,1913.17001160559,66.3679448513572
"164","2021",2,"B",0,21,130,"txt",23,NA,NA,27.174,2022-05-23,0,NA,0.992,0.444,0.11,0.047,1.42,1.3925,1.42,NA,2022-05-23,271.74,0.0163391477147273,0.13925,0.069625,0.0152293121747434,1784.32221286171,61.2027027027027
"165","2021",2,"B",0,29,133,"txt",19,NA,NA,17.049,2022-07-19,0,NA,0.475,0.286,0.125,0.076,2.06,1.55,2.06,NA,2022-07-19,170.49,0.0167751774297613,0.155,0.0775,0.0188691908756237,903.536357885111,59.6118881118881
"166","2021",3,"B",0,14,127,"txt",4,NA,NA,13.269,2022-04-04,0,NA,0.376,0.198,0.036,0.016,1.07,0.8525,1.07,NA,2022-04-04,132.69,0.0149219986434547,0.08525,0.042625,0.00570793023987617,2324.6605060625,67.0151515151515
"167","2021",3,"B",0,17,125,"txt",27,NA,NA,19.235,2022-04-27,0,NA,0.5699,0.2868,0.038,0.0197,0.926,0.9425,0.926,NA,2022-04-27,192.35,0.0149103197296595,0.09425,0.047125,0.00697674097284475,2757.01793643587,67.0676429567643
"168","2021",3,"B",0,21,131,"txt",23,NA,NA,20.582,2022-05-23,0,NA,0.694,0.313,0.039,0.017,0.94,1.0225,0.94,NA,2022-05-23,205.82,0.0152074628316004,0.10225,0.051125,0.00821138688570553,2506.51933546443,65.7571884984026
"169","2021",3,"B",0,29,134,"txt",19,NA,NA,21.822,2022-07-19,0,NA,0.555,0.322,0.064,0.038,1.54,1.07,1.54,NA,2022-07-19,218.22,0.0147557510768949,0.107,0.0535,0.00899202357273739,2426.81748145783,67.7701863354037
"170","2022",1,"B",0,37,767,"csv",12,NA,NA,33.93,2022-09-12,0,NA,0.8896,0.5157,0.1641,0.0997,15.79,1.145,NA,NA,2022-09-12,339.3,0.0151989389920424,0.1145,0.05725,0.0102967662716814,3295.20930210058,65.7940663176265
"171","2022",1,"L",0,14,435,"txt",4,NA,NA,71.815,2022-04-04,0,NA,2.682,1.41,0.233,0.098,4.06,1.3825,4.06,NA,2022-04-04,718.15,0.0196337812434728,0.13825,0.069125,0.0150113641844006,4784.04221747068,50.9326241134752
"172","2022",1,"L",0,21,441,"txt",23,NA,NA,68.102,2022-05-23,0,NA,3.066,1.524,0.237,0.116,3.42,1.7,3.42,NA,2022-05-23,681.02,0.0223781974097677,0.17,0.085,0.0226980069221863,3000.35153894651,44.6863517060367
"173","2022",1,"L",0,29,447,"txt",19,NA,NA,81.923,2022-07-19,0,NA,2.419,1.471,0.119,0.074,2.1,1.5525,2.1,NA,2022-07-19,819.23,0.0179558854045872,0.15525,0.077625,0.0189301083206722,4327.65616615821,55.6920462270564
"174","2022",1,"L",0,37,885,"csv",12,NA,NA,3.931,2022-09-12,0,"a",1.2618,0.7835,0.0587,0.0358,23.35,1.3475,NA,NA,2022-09-12,39.31,0.199313151869753,0.13475,0.067375,0.0142609162392744,275.648488080596,5.01723037651564
"175","2022",1,"L",0,37,885,"csv",12,NA,NA,3.931,2022-09-12,0,"b",1.2618,0.7835,0.0435,0.0271,10.99,1.9075,NA,NA,2022-09-12,39.31,0.199313151869753,0.19075,0.095375,0.0285771539616831,137.557435050068,5.01723037651564
"176","2022",1,"L",1,14,436,"txt",4,NA,NA,17.903,2022-04-04,1,NA,0.656,0.392,0.335,0.165,5.43,1.665,5.43,NA,2022-04-04,179.03,0.0218957716583813,0.1665,0.08325,0.0217730042352449,822.256763768944,45.6709183673469
"177","2022",1,"L",1,17,431,"txt",27,NA,NA,23.764,2022-04-27,1,NA,0.8411,0.5286,0.0971,0.0599,2.757,1.2,2.757,NA,2022-04-27,237.64,0.0222437300117825,0.12,0.06,0.0113097335529233,2101.19892646433,44.9564888384412
"178","2022",1,"L",1,21,442,"txt",23,NA,NA,14.101,2022-05-23,1,NA,0.552,0.305,0.121,0.065,2.18,1.5275,2.18,NA,2022-05-23,141.01,0.0216296716544926,0.15275,0.076375,0.0183253517348562,769.480455492642,46.2327868852459
"179","2022",2,"L",0,14,437,"txt",4,NA,NA,3.844,2022-04-04,0,NA,0.124,0.063,0.014,0.005,0.55,NA,0.55,NA,2022-04-04,38.44,0.0163891779396462,NA,NA,NA,NA,61.015873015873
"180","2022",2,"L",0,21,443,"txt",23,NA,NA,84.353,2022-05-23,0,NA,3.765,1.91,0.338,0.168,4.49,1.7475,4.49,NA,2022-05-23,843.53,0.0226429409742392,0.17475,0.087375,0.0239841455021348,3517.03169881503,44.1638743455497
"181","2022",2,"L",0,29,448,"txt",19,NA,NA,62.288,2022-07-19,0,NA,1.884,1.133,0.101,0.065,2.54,1.4475,2.54,NA,2022-07-19,622.88,0.0181896994605703,0.14475,0.072375,0.0164561041059702,3785.10002117707,54.9761694616064
"182","2022",2,"L",1,14,438,"txt",4,NA,NA,21.965,2022-04-04,1,NA,0.829,0.499,0.091,0.045,2.2,1.39,2.2,NA,2022-04-04,219.65,0.022717960391532,0.139,0.0695,0.0151746779150021,1447.47718027575,44.0180360721443
"183","2022",2,"L",1,17,432,"txt",27,NA,NA,19.033,2022-04-27,1,NA,0.5986,0.3836,0.0665,0.0396,2.512,1.485,2.512,NA,2022-04-27,190.33,0.0201544685546157,0.1485,0.07425,0.0173197966487814,1098.91590449702,49.6167883211679
"184","2022",2,"L",1,21,444,"txt",23,NA,NA,15.468,2022-05-23,1,NA,0.644,0.36,0.122,0.066,1.87,1.765,1.87,NA,2022-05-23,154.68,0.0232738557020946,0.1765,0.08825,0.0244669199356982,632.200540184529,42.9666666666667
"185","2022",2,"L",2,17,433,"txt",27,NA,NA,13.832,2022-04-27,2,NA,0.4566,0.2982,0.196,0.122,3.879,1.3075,3.879,NA,2022-04-27,138.32,0.0215587044534413,0.13075,0.065375,0.0134268233897463,1030.17665448427,46.3849765258216
"186","2022",3,"L",0,14,439,"txt",4,NA,NA,6.967,2022-04-04,0,NA,0.226,0.117,0.044,0.018,1.73,0.59,1.73,NA,2022-04-04,69.67,0.0167934548586192,0.059,0.0295,0.00273397100678652,2548.3079311031,59.5470085470085
"187","2022",3,"L",0,21,445,"txt",23,NA,NA,58.656,2022-05-23,0,NA,2.493,1.276,0.18,0.089,2.78,1.5025,2.78,NA,2022-05-23,586.56,0.0217539552645936,0.15025,0.075125,0.0177304126260826,3308.21404086858,45.9686520376176
"188","2022",3,"L",0,29,449,"txt",19,NA,NA,59.94,2022-07-19,0,NA,1.936,1.178,0.127,0.077,2.95,1.35,2.95,NA,2022-07-19,599.4,0.019652986319653,0.135,0.0675,0.0143138815279185,4187.54339157342,50.8828522920204
"189","2022",3,"L",1,14,440,"txt",4,NA,NA,22.581,2022-04-04,1,NA,0.77,0.471,0.132,0.067,3.45,1.505,3.45,NA,2022-04-04,225.81,0.0208582436561711,0.1505,0.07525,0.017789464750493,1269.34679130097,47.9426751592357
"190","2022",3,"L",1,17,434,"txt",27,NA,NA,22.724,2022-04-27,1,NA,0.6953,0.4457,0.1044,0.0637,4.059,1.375,4.059,NA,2022-04-27,227.24,0.0196136243619081,0.1375,0.06875,0.014848934026733,1530.34554258839,50.984967466906
"191","2022",3,"L",1,21,446,"txt",23,NA,NA,9.33,2022-05-23,1,NA,0.341,0.192,0.088,0.048,2.15,1.565,2.15,NA,2022-05-23,93.3,0.0205787781350482,0.1565,0.07825,0.0192361681674712,485.023832125634,48.59375
"192","2022",3,"L",1,29,450,"txt",19,NA,NA,4.407,2022-07-19,1,NA,0.136,0.09,0.073,0.048,1.12,1.755,1.12,NA,2022-07-19,44.07,0.0204220558202859,0.1755,0.08775,0.0241904597821823,182.179257429659,48.9666666666667
"193","2022",3,"L",1,37,838,"csv",12,NA,NA,6.246,2022-09-12,1,NA,1.9092,1.1613,0.1218,0.0728,24.93,1.7475,NA,NA,2022-09-13,62.46,0.185926993275696,0.17475,0.087375,0.0239841455021348,260.422035858816,5.37845517954017
"194","2023",1,"L",0,14,457,"txt",4,NA,NA,61.665,2022-04-04,0,NA,2.298,1.221,0.325,0.152,6.26,1.5075,6.26,NA,2022-04-04,616.65,0.0198005351495986,0.15075,0.075375,0.0178486150496739,3454.88990761368,50.5036855036855
"195","2023",1,"L",0,17,451,"txt",27,NA,NA,78.814,2022-04-27,0,NA,2.6297,1.46,0.2647,0.1454,5.35,1.8,5.35,NA,2022-04-27,788.14,0.0185246276042328,0.18,0.09,0.0254469004940773,3097.1944900851,53.9821917808219
"196","2023",1,"L",0,21,464,"txt",23,NA,NA,76.194,2022-05-23,0,NA,2.613,1.386,0.221,0.116,4.34,1.5925,4.34,NA,2022-05-23,761.94,0.0181904086935979,0.15925,0.079625,0.0199181392102262,3825.35733864543,54.974025974026
"197","2023",1,"L",0,29,470,"txt",19,NA,NA,56.603,2022-07-19,0,NA,2.019,1.228,0.141,0.088,2.83,1.315,2.83,NA,2022-07-19,566.03,0.0216949631644966,0.1315,0.06575,0.0135813013910095,4167.7154766236,46.0936482084691
"198","2023",1,"L",1,14,458,"txt",4,NA,NA,87.636,2022-04-04,1,NA,3.529,2.072,0.573,0.289,6.83,2.2025,6.83,NA,2022-04-04,876.36,0.0236432516317495,0.22025,0.110125,0.0380997139937954,2300.17474709316,42.2953667953668
"199","2023",1,"L",1,17,452,"txt",27,NA,NA,43.343,2022-04-27,1,NA,1.589,0.9501,0.2286,0.1345,3.402,1.9625,3.402,NA,2022-04-27,433.43,0.0219204946588838,0.19625,0.098125,0.0302488739524745,1432.87978481772,45.6194084833175
"200","2023",1,"L",1,21,465,"txt",23,NA,NA,8.671,2022-05-23,1,NA,0.312,0.178,0.098,0.054,2.18,1.4075,2.18,NA,2022-05-23,86.71,0.0205281974397417,0.14075,0.070375,0.0155591794033704,557.291601003182,48.7134831460674
"201","2023",2,"L",0,14,460,"txt",4,"b",NA,41.762,2022-04-04,0,"b",1.452,0.76,0.229,0.103,5.63,1.31,5.63,NA,2022-04-04,417.62,0.0181983621474067,0.131,0.0655,0.0134782178820636,3098.48085002214,54.95
"202","2023",2,"L",0,14,460,"txt",4,"b",NA,41.762,2022-04-04,0,"a",1.355,0.722,0.223,0.104,5.21,1.2975,5.21,NA,2022-04-04,417.62,0.0172884440400364,0.12975,0.064875,0.0132222271681813,3158.46940676519,57.8421052631579
"203","2023",2,"L",0,14,459,"txt",4,"a",NA,35.365,2022-04-04,0,"b",1.452,0.76,0.229,0.103,5.63,1.31,5.63,NA,2022-04-04,353.65,0.0214901739007493,0.131,0.0655,0.0134782178820636,2623.86320724661,46.5328947368421
"204","2023",2,"L",0,14,459,"txt",4,"a",NA,35.365,2022-04-04,0,"a",1.355,0.722,0.223,0.104,5.21,1.2975,5.21,NA,2022-04-04,353.65,0.0204156652057119,0.12975,0.064875,0.0132222271681813,2674.66286505079,48.9819944598338
"205","2023",2,"L",0,17,454,"txt",27,"b",NA,29.313,2022-04-27,0,NA,1.795,0.991,0.1701,0.0957,4.584,1.36,4.584,NA,2022-04-27,293.13,0.0338075256712039,0.136,0.068,0.0145267244301992,2017.8671482927,29.5792129162462
"206","2023",2,"L",0,17,454,"txt",27,"b",NA,29.313,2022-04-27,0,NA,0.9071,0.4935,0.0936,0.0512,1.735,1.14,1.735,NA,2022-04-27,293.13,0.0168355337222393,0.114,0.057,0.0102070345315132,2871.84293435071,59.3981762917933
"207","2023",2,"L",0,17,453,"txt",27,"a",NA,55.133,2022-04-27,0,NA,1.795,0.991,0.1701,0.0957,4.584,1.36,4.584,NA,2022-04-27,551.33,0.0179747156875193,0.136,0.068,0.0145267244301992,3795.28091586742,55.6337033299697
"208","2023",2,"L",0,17,453,"txt",27,"a",NA,55.133,2022-04-27,0,NA,0.9071,0.4935,0.0936,0.0512,1.735,1.14,1.735,NA,2022-04-27,551.33,0.00895108192915314,0.114,0.057,0.0102070345315132,5401.47090026806,111.718338399189
