tree,plot,site,species,date,year,branch_number,length_mm,leaf_number,lma_g_cm2,sla_cm_g,alas_cm2_per_mm2
2371,Weathertop,LL,blue oak,2023-09-29,0,1,120,18,0.01875172505898589,53.32842695028726,10.169166184315008
2371,Weathertop,LL,blue oak,2023-04-14,0,3,11.11,5,0.006733251800516374,148.51664984863774,77.25853124548276
2371,Weathertop,LL,blue oak,2023-04-14,0,2,27.13,6,0.007386027651845803,135.39077392298896,52.279518964249995
2371,Weathertop,LL,blue oak,2023-09-29,0,3,60,10,0.016267262688908955,61.473157415832574,6.430202672736362
2372,Weathertop,LL,blue oak,2023-07-28,0,2,78.91,9,0.01814200027897894,55.12071351683838,6.661397084830633
2372,Weathertop,LL,blue oak,2023-09-29,0,3,388,60,0.02005481807424937,49.86332941528959,14.574439156768763
2372,Weathertop,LL,blue oak,2023-04-14,0,2,11.31,5,0.006636203136358916,150.6885758998435,16.57655972992818
2372,Weathertop,LL,blue oak,2023-05-12,0,2,9.47,6,0.012991716690700561,76.97212183789364,29.60238974661565
2372,Weathertop,LL,blue oak,2023-07-28,0,1,35.16,16,0.014658522005529404,68.21970179686504,11.149386925955005
2372,Weathertop,LL,blue oak,2023-07-28,0,1,23.87,8,0.017488619119878604,57.18004338394793,11.069628393156272
2372,Weathertop,LL,blue oak,2023-05-12,0,3,8.88,6,0.015955560808415082,62.67407407407407,41.015128282704914
2372,Weathertop,LL,blue oak,2023-04-14,0,1,19.93,9,0.00675155036364011,148.1141287763198,89.70710957005457
2372,Weathertop,LL,blue oak,2023-07-28,0,3,29.21,8,0.02030973291409158,49.237476643829524,10.772147535566344
2372,Weathertop,LL,blue oak,2023-07-28,0,3,71.99,11,0.01361269146608315,73.46085838289665,12.500423018551402
2372,Weathertop,LL,blue oak,2023-09-29,0,1,259,38,0.020117076942193262,49.70901104934458,15.700362095053269
2372,Weathertop,LL,blue oak,2023-09-29,0,2,235,26,0.018366036447580187,54.44832927638858,15.417240087285874
2372,Weathertop,LL,blue oak,2023-04-14,0,3,14.62,7,0.006494157913371886,153.98455247614723,97.58072169181783
2372,Weathertop,LL,blue oak,2023-07-28,0,2,21.54,6,0.017168631137464748,58.24576181952196,11.614711005232026
2372,Weathertop,LL,blue oak,2023-05-12,0,1,14.26,9,0.014219196306295732,70.32746285085305,44.08566857328192
2373,Weathertop,LL,blue oak,2023-05-12,0,2,12.49,6,0.010746798625014166,93.05096660808437,42.07917414284693
2373,Weathertop,LL,blue oak,2023-05-12,0,1,22.82,8,0.009619726983475315,103.95305414777275,42.93840262837752
2373,Weathertop,LL,blue oak,2023-05-12,0,3,28.05,6,0.010975431055536562,91.11259457053849,20.688018967654312
2374,Ridge,LL,blue oak,2023-05-12,0,1,4.81,5,0.012757458494569968,78.38551859099803,25.904152614398857
2374,Ridge,LL,blue oak,2023-05-12,0,2,8.45,5,0.01520167080015664,65.78224283015628,44.66146906992094
2374,Ridge,LL,blue oak,2023-05-12,0,3,23.93,8,0.015332165430063206,65.2223591352078,25.879435690138784
2375,Hobbiton,LL,blue oak,2023-04-14,0,2,16.96,7,0.008453382971835545,118.2958353279081,18.334768154242372
2375,Hobbiton,LL,blue oak,2023-09-29,0,1,387,96,0.02085112818025854,47.95903566248187,9.650560820141473
2375,Hobbiton,LL,blue oak,2023-05-12,0,2,3.85,2,0.013088685015290518,76.40186915887851,7.050912481640641
2375,Hobbiton,LL,blue oak,2023-09-29,0,3,283,115,0.020522306172994328,48.727467155514816,12.842179665466448
2375,Hobbiton,LL,blue oak,2023-07-28,0,2,59.41,8,0.01533305928401637,65.21855694136846,4.497299674722677
2375,Hobbiton,LL,blue oak,2023-04-14,0,1,16.38,7,0.007905725155423588,126.4906103286385,22.37435514858915
2375,Hobbiton,LL,blue oak,2023-07-28,0,3,12.03,6,0.016815318933085344,59.46958270487683,3.43204576586228
2375,Hobbiton,LL,blue oak,2023-07-28,0,3,65.59,10,0.016881130207864664,59.23773987206823,9.352575226810671
2375,Hobbiton,LL,blue oak,2023-09-29,0,2,932,147,0.021763836258899896,45.94778182045316,8.490946104331202
2375,Hobbiton,LL,blue oak,2023-05-12,0,3,27.57,8,0.015419223797147661,64.85410764872522,18.399766138994096
2375,Hobbiton,LL,blue oak,2023-05-12,0,1,4.71,5,0.013994169096209912,71.45833333333334,16.02086547423771
2375,Hobbiton,LL,blue oak,2023-07-28,0,1,101.15,15,0.022147606086296907,45.1516067291226,5.1775605017164565
2375,Hobbiton,LL,blue oak,2023-04-14,0,3,14.81,6,0.008262155059132721,121.0337972166998,20.122831407284384
2375,Hobbiton,LL,blue oak,2023-07-28,0,2,13.38,6,0.016881706416438595,59.23571796191456,3.589418471629121
2376,MiddleEarth,LL,live oak,2023-07-28,0,2,14.66,6,0.01737445644550428,57.55575739226965,23.915702744193144
2376,MiddleEarth,LL,live oak,2023-04-14,1,3,120.85,6,0.020335641356648282,49.1747460757156,9.496747396481434
2376,MiddleEarth,LL,live oak,2023-04-14,0,1,13.93,6,0.008942825621390097,111.82148040638607,26.041834098679363
2376,MiddleEarth,LL,live oak,2023-05-12,1,3,59.99,11,0.013707156255328824,72.95459257723408,28.358992245102495
2376,MiddleEarth,LL,live oak,2023-05-12,0,3,14.95,5,0.014512973202892385,68.90386869871044,12.425780977360509
2376,MiddleEarth,LL,live oak,2023-05-12,1,1,101.14,6,0.01847707499930064,54.121120363361094,7.385352087881695
2376,MiddleEarth,LL,live oak,2023-05-12,0,2,26.98,8,0.017434606383214344,57.357188227821304,63.3458303378634
2376,MiddleEarth,LL,live oak,2023-09-29,0,2,64,7,0.016850339669251358,59.34598468805994,21.392378187779915
2376,MiddleEarth,LL,live oak,2023-09-29,0,3,55,12,0.018614889774633738,53.720436280137775,24.900133582024885
2376,MiddleEarth,LL,live oak,2023-05-12,0,1,45.23,9,0.017874014191686598,55.94714143536437,44.77542748237638
2376,MiddleEarth,LL,live oak,2023-05-12,1,2,8.01,4,0.021267146945623212,47.02088167053364,3.630993338953037
2376,MiddleEarth,LL,live oak,2023-07-28,0,3,13.16,10,0.022184244994698434,45.077035537561855,16.52883062620299
2376,MiddleEarth,LL,live oak,2023-04-14,1,1,71,8,0.019270655891852114,51.8923697051128,9.416134142828016
2376,MiddleEarth,LL,live oak,2023-07-28,0,1,21.43,6,0.017850963429020844,56.01938539486727,22.4072537180728
2376,MiddleEarth,LL,live oak,2023-09-29,0,1,286,15,0.016236375574523967,61.5901002911679,8.70473900235851
2376,MiddleEarth,LL,live oak,2023-04-14,1,2,46.34,4,0.020026270113055307,49.93441086905599,7.405071716111438
2376,MiddleEarth,LL,live oak,2023-04-14,0,2,21.88,7,0.007342925443146453,136.18550368550368,20.3598028831989
2376,MiddleEarth,LL,live oak,2023-04-14,0,3,10.61,8,0.008233957978421353,121.44827586206895,22.05471284906512
2377,MiddleEarth,LL,live oak,2023-07-28,0,2,48.81,11,0.019386219301787747,51.58303351637947,33.453239234308036
2377,MiddleEarth,LL,live oak,2023-07-28,0,1,50.39,9,0.019510195156617286,51.255253572429254,16.70820068639499
2377,MiddleEarth,LL,live oak,2023-07-28,0,3,65.51,16,0.023964463875343307,41.72845281253655,24.142700305686088
2377,MiddleEarth,LL,live oak,2023-04-14,0,1,38.34,7,0.015629004857985875,63.9836003051106,29.391564533843983
2377,MiddleEarth,LL,live oak,2023-05-12,1,1,66.64,6,0.021273182957393486,47.007540056550425,5.759893178563831
2377,MiddleEarth,LL,live oak,2023-07-28,1,2,57.95,8,0.020265499223273552,49.34494773519163,4.524475499652321
2377,MiddleEarth,LL,live oak,2023-04-14,0,2,45.58,8,0.016983072931548812,58.88215896089911,33.08348788320162
2377,MiddleEarth,LL,live oak,2023-05-12,0,3,23.98,5,0.013081700489853043,76.4426613172852,39.13308827668105
2377,MiddleEarth,LL,live oak,2023-09-29,0,1,203.82,15,0.025064647741638888,39.896830400641946,10.236142690139335
2377,MiddleEarth,LL,live oak,2023-09-29,0,3,36,6,0.020463711001642036,48.866991911670304,7.680142021122927
2377,MiddleEarth,LL,live oak,2023-05-12,1,3,46.15,3,0.019473684210526317,51.351351351351354,2.3624561865203213
2377,MiddleEarth,LL,live oak,2023-04-14,0,3,40.79,6,0.017140943367688684,58.33984621202571,34.46906141280116
2377,MiddleEarth,LL,live oak,2023-05-12,0,1,48.62,11,0.01615901659198256,61.88495409406033,29.97731748434873
2377,MiddleEarth,LL,live oak,2023-05-12,0,2,45.4,7,0.01368673567833955,73.06344065536292,32.8070476888862
2377,MiddleEarth,LL,live oak,2023-09-29,0,2,50,7,0.027460295374585064,36.41621425986247,7.656125930675635
2378,MiddleEarth,LL,blue oak,2023-05-12,0,2,22.56,7,0.014466489984003055,69.12526819607196,20.50918741984941
2378,MiddleEarth,LL,blue oak,2023-07-28,0,3,264,21,0.023277765383757334,42.95945008096765,7.864502391597521
2378,MiddleEarth,LL,blue oak,2023-07-28,0,1,21.99,5,0.017917110874200427,55.81256972852362,1.8487193426405986
2378,MiddleEarth,LL,blue oak,2023-04-14,0,3,15.57,5,0.012288277913727746,81.37836782506834,19.891370365492048
2378,MiddleEarth,LL,blue oak,2023-05-12,0,1,20.31,4,0.0138487608557509,72.20862649128173,21.04642387456348
2378,MiddleEarth,LL,blue oak,2023-07-28,0,2,30.14,4,0.017990771812080537,55.584052226626255,1.2577989936970275
2378,MiddleEarth,LL,blue oak,2023-09-29,0,3,220,76,NA,NA,4.704880299256607
2378,MiddleEarth,LL,blue oak,2023-04-14,0,2,10.48,5,0.013102247546691991,76.32278328098575,52.53438330538292
2378,MiddleEarth,LL,blue oak,2023-09-29,0,1,337,118,NA,NA,11.296183434911507
2378,MiddleEarth,LL,blue oak,2023-04-14,0,1,30.69,10,0.014020797046277077,71.32262143866697,32.60405940072049
2378,MiddleEarth,LL,blue oak,2023-05-12,0,3,11.54,5,0.013350554007205492,74.90325865580449,15.340084717838684
2378,MiddleEarth,LL,blue oak,2023-07-28,0,2,214,20,0.024724538703957508,40.44564842942595,5.9263234688417255
2378,MiddleEarth,LL,blue oak,2023-07-28,0,1,19.1,7,0.017437322220017197,57.34825493171472,6.601573756510768
2379,MiddleEarth,LL,blue oak,2023-05-12,0,2,4.48,4,0.015823715772799278,63.19628173042545,22.618734498138814
2379,MiddleEarth,LL,blue oak,2023-07-28,0,3,31.42,12,0.016065304271420878,62.245942131263234,8.660325862881171
2379,MiddleEarth,LL,blue oak,2023-07-28,0,1,8.9,6,0.015555447090980085,64.28616253529965,16.431173968590333
2379,MiddleEarth,LL,blue oak,2023-09-29,0,3,350,38,0.022014598540145983,45.42440318302388,9.131203067799689
2379,MiddleEarth,LL,blue oak,2023-04-14,0,1,3.98,5,0.013415877640203933,74.5385450597177,23.913790840550988
2379,MiddleEarth,LL,blue oak,2023-05-12,0,3,8.76,6,0.015972905918954044,62.6060157790927,15.484188053045335
2379,MiddleEarth,LL,blue oak,2023-09-29,0,1,410,54,0.021996410842053747,45.46196228014409,10.460837915363305
2379,MiddleEarth,LL,blue oak,2023-05-12,0,1,5.48,5,0.015887085119707114,62.94420861127957,28.679665483026525
2379,MiddleEarth,LL,blue oak,2023-09-29,0,2,264,56,0.019399413396389432,51.547950423393594,14.017421715724778
2379,MiddleEarth,LL,blue oak,2023-04-14,0,3,2.84,3,0.014070518126138057,71.07058823529411,42.08687850481239
2379,MiddleEarth,LL,blue oak,2023-04-14,0,2,5.61,6,0.013635705669481303,73.33687190375089,33.69132696815889
2379,MiddleEarth,LL,blue oak,2023-07-28,0,2,33.17,8,0.014814059419403088,67.50344194584672,6.151895357297392
2379,Hobbiton,LL,blue oak,2023-05-12,0,2,4.48,4,0.015823715772799278,63.19628173042545,22.618734498138814
2379,Hobbiton,LL,blue oak,2023-07-28,0,3,31.42,12,0.016065304271420878,62.245942131263234,8.660325862881171
2379,Hobbiton,LL,blue oak,2023-07-28,0,1,8.9,6,0.015555447090980085,64.28616253529965,16.431173968590333
2379,Hobbiton,LL,blue oak,2023-09-29,0,3,350,38,0.022014598540145983,45.42440318302388,9.131203067799689
2379,Hobbiton,LL,blue oak,2023-04-14,0,1,3.98,5,0.013415877640203933,74.5385450597177,23.913790840550988
2379,Hobbiton,LL,blue oak,2023-05-12,0,3,8.76,6,0.015972905918954044,62.6060157790927,15.484188053045335
2379,Hobbiton,LL,blue oak,2023-09-29,0,1,410,54,0.021996410842053747,45.46196228014409,10.460837915363305
2379,Hobbiton,LL,blue oak,2023-05-12,0,1,5.48,5,0.015887085119707114,62.94420861127957,28.679665483026525
2379,Hobbiton,LL,blue oak,2023-09-29,0,2,264,56,0.019399413396389432,51.547950423393594,14.017421715724778
2379,Hobbiton,LL,blue oak,2023-04-14,0,3,2.84,3,0.014070518126138057,71.07058823529411,42.08687850481239
2379,Hobbiton,LL,blue oak,2023-04-14,0,2,5.61,6,0.013635705669481303,73.33687190375089,33.69132696815889
2379,Hobbiton,LL,blue oak,2023-07-28,0,2,33.17,8,0.014814059419403088,67.50344194584672,6.151895357297392
2380,MiddleEarth,LL,live oak,2023-07-28,0,3,39.62,11,0.019888367528444813,50.28064764841943,31.444466242029407
2380,MiddleEarth,LL,live oak,2023-05-12,1,3,33.07,5,0.0176843582855345,56.54714657178049,11.381067549791714
2380,MiddleEarth,LL,live oak,2023-09-29,0,3,35.84,7,NA,NA,NA
2380,MiddleEarth,LL,live oak,2023-04-14,0,2,25.4,10,0.016932221167773834,59.058997050147504,29.13983644849416
2380,MiddleEarth,LL,live oak,2023-05-12,0,3,56.01,7,0.015061590145576708,66.39405204460967,29.55166204816352
2380,MiddleEarth,LL,live oak,2023-05-12,1,2,20.51,5,0.01926782273603083,51.9,8.07877309058572
2380,MiddleEarth,LL,live oak,2023-04-14,0,3,15.43,5,0.016937506106099585,59.040569121322825,37.39563173360528
2380,MiddleEarth,LL,live oak,2023-04-14,0,1,20.7,9,0.01659052583167254,60.27536499722787,33.25312293363149
2380,MiddleEarth,LL,live oak,2023-05-12,0,1,38.8,8,0.016087698976606443,62.15929334916865,74.35278103959956
2380,MiddleEarth,LL,live oak,2023-07-28,0,2,25.98,6,0.021674342201754127,46.13750169170388,12.820773074068535
2380,MiddleEarth,LL,live oak,2023-09-29,0,1,70.79,11,0.020638435280007382,48.453285650424675,5.861514759448886
2380,MiddleEarth,LL,live oak,2023-09-29,0,2,47.81,11,0.01995376019523473,50.11586739620213,30.499110122433937
2380,MiddleEarth,LL,live oak,2023-07-28,0,1,57.69,12,0.020603145295823008,48.536278594450124,20.15411099774604
2380,MiddleEarth,LL,live oak,2023-05-12,0,2,20.3,5,0.014523163005019336,68.85552407932012,31.132599340408298
2381,Weathertop,LL,blue oak,2023-09-29,0,3,48.33,14,0.020648539991536183,48.42957421734898,21.024706346721796
2381,Weathertop,LL,blue oak,2023-09-29,0,2,50.25,13,0.0182950019272774,54.65973734110541,26.262441265332683
2381,Weathertop,LL,blue oak,2023-07-28,0,2,23.08,7,0.01694383340665787,59.01852172407824,12.68403280576928
2381,Weathertop,LL,blue oak,2023-04-14,0,1,9.17,5,0.01114984447066395,89.6873496873497,49.86520594650672
2381,Weathertop,LL,blue oak,2023-05-12,0,3,10.99,7,0.01363260049673443,73.35357624831309,36.2999218890746
2381,Weathertop,LL,blue oak,2023-07-28,0,3,21.87,8,0.017174100168967383,58.22721366252089,8.865182994964291
2381,Weathertop,LL,blue oak,2023-07-28,0,1,22.37,6,0.015304085422469823,65.34202942514789,13.115932971991038
2381,Weathertop,LL,blue oak,2023-05-12,0,2,13.69,7,0.01342640341829969,74.480109739369,39.67620197482805
2381,Weathertop,LL,blue oak,2023-09-29,0,1,44.22,10,0.019882637210907834,50.29513888888889,9.332796944547425
2381,Weathertop,LL,blue oak,2023-05-12,0,1,14.81,7,0.015024861782398553,66.55635269613516,27.228655612015583
2382,Weathertop,LL,blue oak,2023-04-14,0,3,14.04,8,0.01138896769748308,87.80427046263344,53.12556254152578
2382,Weathertop,LL,blue oak,2023-05-12,0,2,20.23,7,0.014551027767760545,68.72366790582404,28.803511220621456
2382,Weathertop,LL,blue oak,2023-05-12,0,1,16.09,6,0.014744731623701811,67.82083428310919,30.88541285775137
2382,Weathertop,LL,blue oak,2023-09-29,0,1,80,13,0.018700322506919935,53.47501357957631,8.135725511754643
2382,Weathertop,LL,blue oak,2023-09-29,0,2,95,10,0.02046926648451382,48.85372911416037,12.488060203670136
2382,Weathertop,LL,blue oak,2023-04-14,0,3,9.53,5,0.011250215109275513,88.88718929254301,30.349167097912893
2382,Weathertop,LL,blue oak,2023-05-12,0,3,63.05,13,0.016566501709096473,60.36277408228628,29.620475094368345
2382,Weathertop,LL,blue oak,2023-07-28,0,2,28.95,6,0.014921029397338217,67.0195047118124,22.863398081382257
2382,Weathertop,LL,blue oak,2023-04-14,0,2,13.39,5,0.009610499576629976,104.05286343612333,30.193614159921374
2382,Weathertop,LL,blue oak,2023-07-28,0,3,28.47,5,0.014556962025316453,68.69565217391306,15.437130510360046
2382,Weathertop,LL,blue oak,2023-04-14,0,1,18.91,8,0.01164751925261962,85.85519184912204,39.84328072631002
2382,Weathertop,LL,blue oak,2023-09-29,0,3,71,6,0.020149006622516553,49.63023829087922,12.451934856118008
2382,Weathertop,LL,blue oak,2023-07-28,0,1,27.02,6,0.015457499885567811,64.69351495410127,21.868074672087815
2383,Weathertop,LL,blue oak,2023-09-29,0,1,21,7,0.018854466664872286,53.0378301213419,7.162056776869523
2383,Weathertop,LL,blue oak,2023-04-14,0,1,20.88,8,0.012116221620985766,82.53398058252428,54.3906602083837
2383,Weathertop,LL,blue oak,2023-07-28,0,1,87.07,13,0.019181716687463057,52.13297726650234,10.302089722712655
2383,Weathertop,LL,blue oak,2023-09-29,0,2,62,8,0.021742939133061474,45.991942206168375,5.290976220404969
2383,Weathertop,LL,blue oak,2023-05-12,0,1,15.6,6,0.01594929691043798,62.698688576394375,21.796615783145857
2383,Weathertop,LL,blue oak,2023-05-12,0,3,28.44,7,0.015885254089149706,62.95146394183533,20.08716629369562
2383,Weathertop,LL,blue oak,2023-07-28,0,3,27.73,5,0.018100259482139898,55.24782675003813,6.8231325070378706
2383,Weathertop,LL,blue oak,2023-04-14,0,2,10.58,6,0.01032544499205735,96.8481262327416,49.458967703481626
2383,Weathertop,LL,blue oak,2023-05-12,0,2,7.32,4,0.015103502403610322,66.20980837934394,20.148857038926455
2383,Weathertop,LL,blue oak,2023-09-29,0,3,38,7,0.017964657954605577,55.66485053747607,6.52957971979944
2383,Weathertop,LL,blue oak,2023-07-28,0,2,18.32,6,0.015764111303734608,63.43522833178006,16.460421100983822
2384,Weathertop,LL,blue oak,2023-07-28,0,2,30.56,9,0.015613199802988016,64.04837013669821,6.98431057085622
2384,Weathertop,LL,blue oak,2023-05-12,0,2,11.23,5,0.012521568494772812,79.86219940556606,35.81976559070763
2384,Weathertop,LL,blue oak,2023-09-29,0,1,77,11,0.018659779550800164,53.591201186356905,10.601983371210105
2384,Weathertop,LL,blue oak,2023-07-28,0,3,142,15,0.019522179220005955,51.22378955394586,9.4254801779954
2384,Weathertop,LL,blue oak,2023-05-12,0,3,17.46,6,0.012982220731298224,77.02842377260981,32.40955416282926
2384,Weathertop,LL,blue oak,2023-09-29,0,2,10,4,0.0197400175515577,50.65851625451514,14.680080711507642
2384,Weathertop,LL,blue oak,2023-09-29,0,3,178,41,0.019258380932168202,51.9254450061091,14.077840987539117
2384,Weathertop,LL,blue oak,2023-05-12,0,1,8.2,6,0.012662207113353072,78.97517321016167,33.97727344033638
2384,Weathertop,LL,blue oak,2023-04-14,0,1,13.12,5,0.012283087283087283,81.4127569847127,31.707995410656356
2384,Weathertop,LL,blue oak,2023-04-14,0,3,15.84,6,0.012077828123215168,82.79634300126105,41.28282736219701
2384,Weathertop,LL,blue oak,2023-04-14,0,2,13.16,5,0.012331606217616581,81.0924369747899,41.419761448305124
2384,Weathertop,LL,blue oak,2023-07-28,0,1,31.32,14,0.01568587996414656,63.75160349854227,19.434061992475236
