"","time","type","year","notes","tree","lfm_wet_per_dry_g","lfm_percent","lfm_wet_wt_g","lfm_dry_wt_g","date_lfm","week"
"270","pd","stem",1,NA,2027,-0.26624203821656,-26.624203821656,0.2304,0.314,2022-04-04,14
"271","pd","stem",0,NA,2008,3.53052404105889,353.052404105889,0.8386,0.1851,2022-04-04,14
"272","pd","leaf",0,NA,2031,1.33525783370343,133.525783370343,4.7324,2.0265,2022-04-04,14
"273","pd","leaf",0,NA,2011,1.42023782813552,142.023782813552,4.3148,1.7828,2022-04-04,14
"274","pd","stem",1,NA,2090,0.669201013738829,66.9201013738829,1.2514,0.7497,2022-04-04,14
"275","pd","leaf",1,NA,2092,0.778103044496487,77.8103044496487,4.8592,2.7328,2022-04-04,14
"276","pd","stem",1,NA,1478,1.63183447000347,163.183447000347,2.2768,0.8651,2022-04-04,14
"277","pd","stem",1,NA,2012,1.11743956841996,111.743956841996,2.041,0.9639,2022-04-04,14
"278","md","stem",0,NA,2087,3.32009468700684,332.009468700684,1.6425,0.3802,2022-04-04,14
"279","pd","stem",0,NA,2029,-0.700972862263185,-70.0972862263185,0.0584,0.1953,2022-04-04,14
"280","pd","stem",1,NA,2024,1.15369958717053,115.369958717053,1.3564,0.6298,2022-04-04,14
"281","md","stem",0,NA,2088,2.99798030800303,299.798030800303,1.5836,0.3961,2022-04-04,14
"282","pd","stem",1,NA,2022,1.21144519883608,121.144519883608,1.824,0.8248,2022-04-04,14
"283","pd","leaf",0,NA,2093,2.74617737003058,274.617737003058,0.3675,0.0981,2022-04-04,14
"284","pd","leaf",0,NA,2008,1.56056065286551,156.056065286551,5.5536,2.1689,2022-04-04,14
"285","pd","leaf",0,NA,2021,1.09053288558733,109.053288558733,6.1631,2.9481,2022-04-04,14
"286","pd","leaf",0,NA,2027,1.10638216948121,110.638216948121,5.5381,2.6292,2022-04-04,14
"287","pd","stem",0,NA,2085,1.80066913188942,180.066913188942,1.5905,0.5679,2022-04-04,14
"288","NA","leaf",0,NA,2031,1.04202223349786,104.202223349785,8.8538,4.3358,2022-04-04,14
"289","pd","stem",0,"check",2026,0.674287856071964,67.4287856071964,0.8934,0.5336,2022-04-04,14
"290","md","leaf",0,NA,2086,1.8858940397351,188.58940397351,4.3577,1.51,2022-04-04,14
"291","pd","stem",1,NA,2029,2.49664617104528,249.664617104528,1.2511,0.3578,2022-04-04,14
"292","pd","stem",1,NA,2085,1.55993215228044,155.993215228044,2.7166,1.0612,2022-04-04,14
"293","pd","leaf",0,NA,2023,1.10306507261494,110.306507261494,5.2421,2.4926,2022-04-04,14
"294","pd","stem",0,NA,2015,1.86610793131643,186.610793131643,1.4021,0.4892,2022-04-04,14
"295","md","stem",1,NA,2086,2.24137191854234,224.137191854234,1.5121,0.4665,2022-04-04,14
"296","pd","stem",0,NA,2005,0.711760993057017,71.1760993057017,0.8136,0.4753,2022-04-04,14
"297","pd","leaf",0,NA,1478,1.75311648402621,175.311648402621,4.7483,1.7247,2022-04-04,14
"298","pd","leaf",0,NA,2090,1.51899328543926,151.899328543926,5.3647,2.1297,2022-04-04,14
"299","pd","leaf",1,NA,2091,0.791362087544049,79.1362087544049,6.151,3.4337,2022-04-04,14
"300","pd","leaf",0,NA,2028,1.06288942866195,106.288942866195,7.8134,3.7876,2022-04-04,14
"301","pd","stem",1,NA,2025,0.728501514798415,72.8501514798415,0.7417,0.4291,2022-04-04,14
"302","pd","stem",0,NA,2008,2.35341176470588,235.341176470588,0.7126,0.2125,2022-04-04,14
"303","pd","stem",1,NA,2021,1.24639954370455,124.639954370455,1.5754,0.7013,2022-04-04,14
"304","md","stem",1,NA,2015,0.314176245210728,31.4176245210728,0.6174,0.4698,2022-04-04,14
"305","md","stem",1,NA,2088,1.48204229758478,148.204229758478,1.9834,0.7991,2022-04-04,14
"306","pd","leaf",0,NA,2008,0.996523872814641,99.6523872814641,7.8112,3.9124,2022-04-04,14
"307","pd","stem",0,NA,2013,1.98743354277429,198.743354277429,0.6181,0.2069,2022-04-04,14
"308","pd","leaf",0,NA,2004,1.18124654304096,118.124654304096,7.4928,3.4351,2022-04-04,14
"309","pd","leaf",1,NA,2093,0.720268553801488,72.0268553801488,4.7402,2.7555,2022-04-04,14
"310","pd","stem",1,NA,2091,1.55891472868217,155.891472868217,1.6505,0.645,2022-04-04,14
"311","NA","leaf",0,NA,2031,0.00167926112510492,0.167926112510492,0.3579,0.3573,2022-04-04,14
"312","pd","leaf",0,NA,2013,1.97452989752263,197.452989752263,2.9897,1.0051,2022-04-04,14
"313","pd","stem",0,NA,2092,2.49780380673499,249.780380673499,0.2389,0.0683,2022-04-04,14
"314","pd","leaf",0,NA,2026,1.14140357550399,114.140357550399,2.2519,1.0516,2022-04-04,14
"315","pd","stem",1,NA,2013,1.27723008427413,127.723008427413,2.8643,1.2578,2022-04-04,14
"316","pd","leaf",0,NA,2022,1.16820957258223,116.820957258223,5.504,2.5385,2022-04-04,14
"317","pd","stem",1,NA,2026,1.11887456037515,111.887456037515,0.9037,0.4265,2022-04-04,14
"318","md","stem",0,NA,1478,2.62087458745875,262.087458745875,0.8777,0.2424,2022-04-04,14
"319","md","stem",1,NA,2012,0.932799480575695,93.2799480575695,1.7861,0.9241,2022-04-04,14
"320","pd","stem",0,NA,2007,1.44489051094891,144.489051094891,0.6699,0.274,2022-04-04,14
"321","md","stem",0,NA,2086,1.52692664809656,152.692664809656,0.5443,0.2154,2022-04-04,14
"322","pd","stem",1,NA,2008,3.26441467676179,326.441467676179,1.4644,0.3434,2022-04-04,14
"323","md","leaf",0,NA,2015,1.16773895542578,116.773895542578,6.5702,3.0309,2022-04-04,14
"324","pd","leaf",0,NA,2085,1.66972829503388,166.972829503388,7.6445,2.8634,2022-04-04,14
"325","pd","both",0,NA,11,2.25405020473562,225.405020473562,3.6556,1.1234,2022-04-04,14
"326","pd","leaf",0,NA,2007,0.9453036200186,94.5303620018599,5.6478,2.9033,2022-04-04,14
"327","md","stem",0,NA,2012,2.25156110615522,225.156110615522,0.3645,0.1121,2022-04-04,14
"328","pd","stem",1,NA,2004,1.15002627430373,115.002627430373,1.6366,0.7612,2022-04-04,14
"329","pd","stem",0,NA,2030,1.55831533477322,155.831533477322,0.7107,0.2778,2022-04-04,14
"330","md","leaf",0,NA,2087,1.56094948369682,156.094948369682,5.977,2.3339,2022-04-04,14
"331","md","leaf",0,NA,2012,1.58381231671554,158.381231671554,4.4054,1.705,2022-04-04,14
"332","pd","stem",0,NA,2023,0.459513362584763,45.9513362584763,0.3659,0.2507,2022-04-04,14
"333","pd","stem",0,NA,2021,1.60186142709411,160.186142709411,0.5032,0.1934,2022-04-04,14
"334","pd","stem",1,NA,2006,2.07946290997138,207.946290997138,1.399,0.4543,2022-04-04,14
"335","pd","stem",1,NA,2092,0.199653904391088,19.9653904391088,0.5546,0.4623,2022-04-04,14
"336","pd","stem",0,"check",2090,4.97099236641221,497.099236641221,0.7822,0.131,2022-04-04,14
"337","pd","stem",1,NA,2089,0.379921958141185,37.9921958141185,1.167,0.8457,2022-04-04,14
"338","pd","stem",0,NA,2020,2.55111111111111,255.111111111111,1.598,0.45,2022-04-04,14
"339","md","leaf",0,NA,2024,1.16238159675237,116.238159675237,7.0312,3.2516,2022-04-04,14
"340","pd","stem",0,NA,2012,1.67666392769104,167.666392769104,0.6515,0.2434,2022-04-04,14
"341","pd","leaf",0,NA,2092,-0.835428571428571,-83.5428571428571,0.0288,0.175,2022-04-04,14
"342","pd","stem",1,NA,2020,1.38157894736842,138.157894736842,0.905,0.38,2022-04-04,14
"343","md","stem",1,NA,2087,1.04358729400525,104.358729400525,1.7113,0.8374,2022-04-04,14
"344","pd","leaf",0,NA,2014,1.61284393449928,161.284393449928,4.6911,1.7954,2022-04-04,14
"345","md","leaf",0,NA,2088,1.34343067731308,134.343067731308,8.3937,3.5818,2022-04-04,14
"346","pd","stem",0,NA,2006,1.71824160609207,171.824160609207,1.5706,0.5778,2022-04-04,14
"347","pd","stem",0,NA,2004,2.47168732125834,247.168732125834,1.8209,0.5245,2022-04-04,14
"348","pd","stem",0,NA,2027,-0.687332977017638,-68.7332977017638,0.0585,0.1871,2022-04-04,14
"349","pd","leaf",0,NA,2029,1.18573206138532,118.573206138532,5.2698,2.411,2022-04-04,14
"350","md","leaf",0,NA,1478,1.73412347426145,173.412347426145,4.6368,1.6959,2022-04-04,14
"351","pd","leaf",0,NA,2030,0.862889492336724,86.2889492336724,4.0475,2.1727,2022-04-04,14
"352","pd","stem",1,NA,2023,1.15381165919282,115.381165919282,1.9212,0.892,2022-04-04,14
"353","NA","stem",1,NA,2031,0.862843858969392,86.2843858969392,0.9616,0.5162,2022-04-04,14
"354","pd","stem",0,NA,2014,3.13611111111111,313.611111111111,1.489,0.36,2022-04-04,14
"355","pd","leaf",0,"check",2087,2.14544143671757,214.544143671757,4.799,1.5257,2022-04-04,14
"356","pd","stem",1,NA,2030,0.433346139070304,43.3346139070304,0.7462,0.5206,2022-04-04,14
"357","pd","stem",1,NA,2026,-4.41879194630873,-441.879194630873,-0.2547,0.0745,2022-04-04,14
"358","pd","leaf",1,NA,2089,0.915565362884648,91.5565362884648,7.8996,4.1239,2022-04-04,14
"359","pd","leaf",1,NA,2029,0.632091651231392,63.2091651231392,2.3791,1.4577,2022-04-04,14
"360","md","stem",0,NA,2014,2.08863920099875,208.863920099875,0.9896,0.3204,2022-04-04,14
"361","pd","stem",0,NA,2375,1.27681279294182,127.681279294182,0.8258,0.3627,2022-04-04,14
"362","pd","stem",1,NA,2365,0.753809523809524,75.3809523809524,0.3683,0.21,2022-04-04,14
"363","md","stem",0,NA,2008,1.1321554770318,113.21554770318,0.3017,0.1415,2022-04-04,14
"364","pd","stem",1,NA,2346,0.76,76,1.9624,1.115,2022-04-04,14
"365","pd","stem",1,NA,2370,0.682664756446991,68.2664756446991,0.9396,0.5584,2022-04-04,14
"366","pd","stem",0,NA,2367,0.996907216494845,99.6907216494845,0.1937,0.097,2022-04-04,14
"367","pd","stem",0,NA,2347,1.18475916606758,118.475916606758,0.3039,0.1391,2022-04-04,14
"368","md","stem",1,NA,2024,0.770801815431165,77.0801815431165,1.1705,0.661,2022-04-04,14
"369","md","stem",0,NA,2007,1.07291666666667,107.291666666667,0.5771,0.2784,2022-04-04,14
"370","pd","stem",1,NA,2009,0.726680152843336,72.6680152843335,0.7682,0.4449,2022-04-04,14
"371","pd","stem",0,NA,2383,0.928755049577672,92.8755049577672,0.5252,0.2723,2022-04-04,14
"372","pd","stem",1,NA,2331,0.535959595959596,53.5959595959596,1.5206,0.99,2022-04-04,14
"373","pd","stem",0,NA,2009,1.13541666666667,113.541666666667,0.4715,0.2208,2022-04-04,14
"374","pd","stem",0,NA,2347,0.670207298269659,67.0207298269659,0.9749,0.5837,2022-04-04,14
"375","md","stem",1,NA,2092,0.75946275946276,75.946275946276,0.7205,0.4095,2022-04-04,14
"376","pd","stem",1,NA,2301,0.618719714358582,61.8719714358582,1.2694,0.7842,2022-04-04,14
"377","pd","stem",1,NA,2372,0.665654264743103,66.5654264743103,0.6581,0.3951,2022-04-04,14
"378","md","stem",0,NA,2024,1.0906976744186,109.06976744186,0.7192,0.344,2022-04-04,14
"379","md","stem",0,NA,2005,1.17662037037037,117.662037037037,0.9403,0.432,2022-04-04,14
"380","pd","stem",1,NA,2377,0.670940170940171,67.0940170940171,1.4858,0.8892,2022-04-04,14
"381","md","leaf",0,NA,2092,0.735287869131081,73.5287869131081,0.8168,0.4707,2022-04-04,14
"382","pd","stem",1,NA,2369,0.636244254760342,63.6244254760342,0.2492,0.1523,2022-04-04,14
"383","md","leaf",0,NA,2026,0.977123578888992,97.7123578888992,4.2781,2.1638,2022-04-04,14
"384","md","leaf",0,NA,2085,1.47451195345111,147.451195345111,5.8688,2.3717,2022-04-04,14
"385","pd","stem",1,NA,2352,0.537624492807082,53.7624492807082,0.8337,0.5422,2022-04-04,14
"386","pd","stem",1,NA,2383,0.775078722447144,77.5078722447144,1.5784,0.8892,2022-04-04,14
"387","pd","stem",1,NA,2354,0.62984126984127,62.984126984127,0.5134,0.315,2022-04-04,14
"388","pd","stem",1,NA,2367,0.586950354609929,58.6950354609929,0.5594,0.3525,2022-04-04,14
"389","md","stem",0,NA,2093,0.886792452830189,88.6792452830189,0.09,0.0477,2022-04-04,14
"390","pd","stem",0,NA,2352,0.796218487394958,79.6218487394958,0.0855,0.0476,2022-04-04,14
"391","pd","stem",0,NA,2384,0.655172413793103,65.5172413793103,0.1344,0.0812,2022-04-04,14
"392","md","stem",0,NA,2029,0.975238095238095,97.5238095238095,0.3111,0.1575,2022-04-04,14
"393","pd","stem",0,NA,2372,1.32340161390441,132.340161390441,0.3743,0.1611,2022-04-04,14
"394","pd","stem",1,NA,2376,0.611541381928626,61.1541381928626,1.0612,0.6585,2022-04-04,14
"395","pd","stem",0,NA,2360,0.920705940840169,92.0705940840169,0.7727,0.4023,2022-04-04,14
"396","pd","stem",1,NA,2011,0.864918520969476,86.4918520969476,2.2545,1.2089,2022-04-04,14
"397","pd","stem",0,NA,2379,1.08552138034509,108.552138034509,0.556,0.2666,2022-04-04,14
"398","md","stem",0,NA,2026,0.953784860557769,95.3784860557769,0.4904,0.251,2022-04-04,14
"399","pd","leaf",1,NA,2381,1.04039372272263,104.039372272263,4.3946,2.1538,2022-04-04,14
"400","pd","stem",0,NA,2346,0.985564304461942,98.5564304461942,0.1513,0.0762,2022-04-04,14
"401","md","stem",0,NA,2380,0.938931297709924,93.8931297709924,0.1524,0.0786,2022-04-04,14
"402","md","stem",0,NA,2085,1.58668941979522,158.668941979522,0.7579,0.293,2022-04-04,14
"403","pd","stem",1,NA,2088,1.04849137931034,104.849137931034,0.5703,0.2784,2022-04-04,14
"404","md","stem",0,NA,2092,0.723356009070295,72.3356009070295,0.228,0.1323,2022-04-04,14
"405","pd","stem",1,NA,2381,0.849526066350711,84.9526066350711,0.9366,0.5064,2022-04-04,14
"406","pd","stem",0,NA,2381,1.05654578979717,105.654578979717,0.3346,0.1627,2022-04-04,14
"407","pd","stem",0,NA,2382,1.12995146391107,112.995146391107,1.3604,0.6387,2022-04-04,14
"408","pd","stem",1,NA,2382,0.928224500809498,92.8224500809498,1.0719,0.5559,2022-04-04,14
"409","md","leaf",0,NA,2380,1.25481403323661,125.481403323661,0.8548,0.3791,2022-04-04,14
"410","md","leaf",1,NA,2093,0.65860816098379,65.860816098379,2.3738,1.4312,2022-04-04,14
"411","md","stem",1,NA,2085,0.984263233190272,98.4263233190272,1.5257,0.7689,2022-04-04,14
"412","md","leaf",0,NA,2007,0.937573356807512,93.7573356807512,2.6413,1.3632,2022-04-04,14
"413","pd","stem",1,NA,2379,0.732777890672628,73.2777890672628,2.5581,1.4763,2022-04-04,14
"414","md","stem",1,NA,2093,0.664532650448143,66.4532650448143,1.17,0.7029,2022-04-04,14
"415","pd","stem",0,NA,2371,1.44050913115661,144.050913115661,0.441,0.1807,2022-04-04,14
"416","md","leaf",0,NA,2005,1.08362634786685,108.362634786685,3.5555,1.7064,2022-04-04,14
"417","pd","stem",0,NA,2011,1.27052840486232,127.052840486232,1.8305,0.8062,2022-04-04,14
"418","pd","leaf",0,NA,2088,1.69590382902939,169.590382902939,3.0275,1.123,2022-04-04,14
"419","md","leaf",0,NA,2093,0.94874022589053,94.874022589053,0.2243,0.1151,2022-04-04,14
"420","md","leaf",1,NA,2092,0.733866569714597,73.3866569714597,1.9076,1.1002,2022-04-04,14
"421","md","stem",1,NA,2026,0.764653641207815,76.4653641207815,0.5961,0.3378,2022-04-04,14
"422","pd","stem",0,NA,2367,1.04573804573805,104.573804573805,0.1968,0.0962,2022-04-04,14
"423","pd","stem",1,NA,2345,0.687873714422387,68.7873714422387,0.7057,0.4181,2022-04-04,14
"424","md","leaf",0,NA,2008,1.03546052631579,103.546052631579,3.0939,1.52,2022-04-04,14
"425","pd","stem",0,NA,2365,0.904875717017209,90.4875717017209,0.3985,0.2092,2022-04-04,14
"426","pd","stem",1,NA,2375,0.781612615293067,78.1612615293067,1.1976,0.6722,2022-04-04,14
"427","pd","stem",1,NA,2343,0.857164495607392,85.7164495607392,1.2261,0.6602,2022-04-04,14
"428","pd","stem",0,NA,2088,2.26707317073171,226.707317073171,0.2679,0.082,2022-04-04,14
"429","pd","stem",1,NA,2371,0.816331658291457,81.6331658291457,0.7229,0.398,2022-04-04,14
"430","pd","stem",0,NA,2370,0.405785123966942,40.5785123966942,0.1701,0.121,2022-04-04,14
"431","pd","stem",0,NA,2354,1.2375,123.75,0.2685,0.12,2022-04-04,14
"432","pd","stem",0,NA,2343,1.35404255319149,135.404255319149,1.1064,0.47,2022-04-04,14
"433","pd","stem",0,NA,2377,1.12857142857143,112.857142857143,0.1341,0.063,2022-04-04,14
"434","pd","stem",1,NA,2384,0.613888888888889,61.3888888888889,0.581,0.36,2022-04-04,14
"435","md","stem",1,NA,2029,0.711254612546125,71.1254612546125,0.9275,0.542,2022-04-04,14
"436","pd","leaf",0,NA,2331,0.911111111111111,91.1111111111111,0.086,0.045,2022-04-04,14
"437","pd","leaf",1,NA,2022,0.928529547909273,92.8529547909273,6.2494,3.2405,2022-04-04,14
"438","NA","leaf",1,NA,2091,0.624469881778946,62.4469881778946,4.3284,2.6645,2022-04-04,14
"439","md","leaf",0,NA,2029,1.09072050891993,109.072050891993,4.5354,2.1693,2022-04-04,14
"440","pd","stem",1,NA,2087,1.30280411539237,130.280411539237,1.1415,0.4957,2022-04-04,14
"441","md","leaf",0,NA,2028,0.782271975217376,78.2271975217376,5.0629,2.8407,2022-04-04,14
"442","pd","stem",0,NA,2011,1.52082206598161,152.082206598161,0.4661,0.1849,2022-04-04,14
"443","md","stem",0,NA,2028,1.43390191897655,143.390191897655,0.4566,0.1876,2022-04-04,14
"444","pd","stem",1,NA,2093,0.939737566823263,93.9737566823263,1.1974,0.6173,2022-04-04,14
"445","md","leaf",0,NA,2021,1.27213027229044,127.213027229044,4.2557,1.873,2022-04-04,14
"446","md","leaf",0,NA,2020,1.0637868574311,106.37868574311,4.5005,2.1807,2022-04-04,14
"447","md","leaf",0,NA,2013,1.88848894967965,188.848894967965,4.0124,1.3891,2022-04-04,14
"448","md","stem",0,NA,2025,0.263702801461632,26.3702801461632,0.415,0.3284,2022-04-04,14
"449","md","stem",0,NA,2020,1.35651381718797,135.651381718797,0.776,0.3293,2022-04-04,14
"450","pd","leaf",1,NA,2089,0.904528662155992,90.4528662155992,4.5882,2.4091,2022-04-04,14
"451","pd","stem",0,NA,2024,3.71574121242995,371.574121242995,0.9257,0.1963,2022-04-04,14
"452","pd","leaf",0,NA,2005,1.31804212092783,131.804212092783,7.1653,3.0911,2022-04-04,14
"453","md","stem",0,NA,2021,1.46244131455399,146.244131455399,0.4196,0.1704,2022-04-04,14
"454","md","stem",1,NA,2022,-0.482469748681353,-48.2469748681353,0.1668,0.3223,2022-04-04,14
"455","md","stem",0,NA,2027,1.09681298857486,109.681298857486,0.6974,0.3326,2022-04-04,14
"456","pd","stem",0,NA,2087,1.06928016221696,106.928016221696,0.6123,0.2959,2022-04-04,14
"457","md","leaf",0,NA,2014,1.85153922542205,185.153922542205,2.8715,1.007,2022-04-04,14
"458","pd","leaf",0,NA,2086,2.3916011181174,239.16011181174,5.2173,1.5383,2022-04-04,14
"459","pd","stem",0,NA,2031,4.5625,456.25,0.7209,0.1296,2022-04-04,14
"460","pd","stem",0,NA,2086,2.39062966278723,239.062966278723,1.1362,0.3351,2022-04-04,14
"461","NA","stem",1,NA,2091,0.507973286084231,50.7973286084231,1.1064,0.7337,2022-04-04,14
"462","pd","stem",0,NA,2028,2.04018109790606,204.018109790606,0.5372,0.1767,2022-04-04,14
"463","pd","stem",1,NA,2015,1.08341608738828,108.341608738828,1.4686,0.7049,2022-04-04,14
"464","md","leaf",0,NA,2030,0.92264359722362,92.264359722362,3.8226,1.9882,2022-04-04,14
"465","md","leaf",0,NA,2025,1.05552692604999,105.552692604999,4.7865,2.3286,2022-04-04,14
"466","pd","stem",1,NA,2005,0.178463094034378,17.8463094034378,0.4662,0.3956,2022-04-04,14
"467","md","leaf",0,NA,2027,1.14683095993507,114.683095993507,5.8192,2.7106,2022-04-04,14
"468","pd","stem",1,NA,2028,1.70550550550551,170.550550550551,1.3514,0.4995,2022-04-04,14
"469","md","leaf",0,NA,2022,1.00478364861927,100.478364861927,3.688,1.8396,2022-04-04,14
"470","pd","stem",0,NA,2093,9.35159010600707,935.159010600707,0.5859,0.0566,2022-04-04,14
"471","pd","leaf",0,NA,2025,1.21677410506103,121.677410506103,6.465,2.9164,2022-04-04,14
"472","pd","leaf",1,NA,2031,0.990532096193902,99.0532096193902,1.0512,0.5281,2022-04-04,14
"473","pd","stem",1,NA,2011,0.883786448795605,88.3786448795605,1.3373,0.7099,2022-04-04,14
"474","pd","leaf",0,NA,2020,1.31675311737831,131.675311737831,6.7443,2.9111,2022-04-04,14
"475","pd","leaf",0,NA,2015,1.2413432751511,124.13432751511,7.9357,3.5406,2022-04-04,14
"476","pd","stem",0,NA,1478,1.43234223300971,143.234223300971,0.8017,0.3296,2022-04-04,14
"477","md","leaf",1,NA,2029,0.662993223130027,66.2993223130027,2.6257,1.5789,2022-04-04,14
"478","pd","both",0,NA,11,1.96929794637375,196.929794637375,4.3521,1.4657,2022-04-04,14
"479","md","leaf",1,NA,2030,0.419518807184006,41.9518807184006,0.4189,0.2951,2022-04-04,14
"480","pd","stem",0,NA,2090,6.03857280617165,603.857280617165,0.7299,0.1037,2022-04-04,14
"481","pd","leaf",0,NA,2090,1.84981323560505,184.981323560505,4.0436,1.4189,2022-04-04,14
"482","md","stem",0,NA,2022,1.16989914662529,116.989914662529,0.2797,0.1289,2022-04-04,14
"483","pd","stem",1,NA,2008,0.454703832752613,45.4703832752613,1.0855,0.7462,2022-04-04,14
"484","pd","stem",1,NA,2089,-0.718895661527429,-71.8895661527429,0.0784,0.2789,2022-04-04,14
"485","pd","stem",0,NA,2026,1.06281407035176,106.281407035176,0.3284,0.1592,2022-04-04,14
"486","md","stem",1,NA,2013,1.15451388888889,115.451388888889,0.8687,0.4032,2022-04-04,14
"487","pd","stem",1,NA,2007,1.16660771135479,116.660771135479,0.6125,0.2827,2022-04-04,14
"488","md","stem",1,NA,2030,-0.490679304897314,-49.0679304897314,0.1612,0.3165,2022-04-04,14
"489","pd","both",0,NA,11,2.21026992950885,221.026992950885,5.6016,1.7449,2022-04-04,14
"490","md","stem",0,NA,2030,0.465559355153884,46.5559355153884,0.3,0.2047,2022-04-04,14
"491","md","leaf",1,NA,2022,0.720938722294654,72.0938722294654,3.2999,1.9175,2022-04-04,14
"492","pd","stem",1,NA,2014,2.29681624467285,229.681624467285,1.3151,0.3989,2022-04-04,14
"493","pd","leaf",1,NA,2301,0.61023398723706,61.023398723706,6.8129,4.231,2022-04-04,14
"494","pd","leaf",0,NA,2377,0.911023622047244,91.1023622047244,0.9708,0.508,2022-04-04,14
"495","pd","leaf",0,NA,2343,1.11012590409858,111.012590409858,7.8771,3.733,2022-04-04,14
"496","pd","leaf",0,NA,2384,0.856869009584665,85.6869009584665,2.3248,1.252,2022-04-04,14
"497","pd","leaf",0,NA,2009,1.04901616303584,104.901616303584,5.8315,2.846,2022-04-04,14
"498","pd","leaf",1,NA,2331,0.586849168008588,58.6849168008588,5.9126,3.726,2022-04-04,14
"499","pd","leaf",0,NA,2354,1.01025943396226,101.025943396226,3.4094,1.696,2022-04-04,14
