"","week","tree","plot","site","species","time","date_wp","mpa_mean","lwc_mean","mean_swc_per_dry_g_y0","mean_swc_g_y0","date_rwc","branch","year","lwm_g","ldm_g","l_cm","d_cm","area_cm2","lma_g_cm2","alas_cm2_per_mm2","sla_cm_g","leaf_count","lwa_g_cm2"
"156",10,"2384","Weathertop","LL","blue oak","md",2022-03-08,2.19566666666667,0.827777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",10,"2384","Weathertop","LL","blue oak","pd",2022-03-08,1.4495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",11,"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.656,0.238,3.55,0.121,NA,NA,NA,NA,13,NA
"159",11,"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.512,0.189,2.2,0.118,NA,NA,NA,NA,11,NA
"160",11,"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0.507,0.193,1.67,0.105,NA,NA,NA,NA,11,NA
"161",11,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1.97,0.819,2.93,0.1495,NA,NA,NA,NA,9,NA
"162",11,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2.143,0.893,4.21,0.16825,NA,NA,NA,NA,10,NA
"163",11,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1.485,0.624,3.75,0.137,NA,NA,NA,NA,8,NA
"164",11,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.459,0.165,1.3,0.084,NA,NA,NA,NA,8,NA
"165",11,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.916,0.326,1.38,0.16475,NA,NA,NA,NA,8,NA
"166",11,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0.225,0.081,0.78,NA,NA,NA,NA,NA,6,NA
"167",11,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.523,0.235,1.98,0.07075,NA,NA,NA,NA,8,NA
"168",11,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.529,0.245,0.99,0.0605,NA,NA,NA,NA,7,NA
"169",11,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0.29,0.133,1.09,NA,NA,NA,NA,NA,7,NA
"170",11,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.505,0.173,0.9,NA,NA,NA,NA,NA,4,NA
"171",11,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.802,0.291,1.16,NA,NA,NA,NA,NA,6,NA
"172",11,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0.913,0.317,1.5,NA,NA,NA,NA,NA,9,NA
"173",11,"2020","Chamise","Chamise","blue oak","md",NA,NA,NA,1.39786856127886,0.787,"2022-03-15",1,0,0.557,0.227,1.92,0.084,NA,NA,NA,NA,7,NA
"174",11,"2020","Chamise","Chamise","blue oak","md",NA,NA,NA,1.39786856127886,0.787,"2022-03-15",3,0,0.477,0.216,1.2,0.08525,NA,NA,NA,NA,6,NA
"175",11,"2020","Chamise","Chamise","blue oak","md",NA,NA,NA,1.39786856127886,0.787,"2022-03-15",2,0,0.489,0.213,1.26,0.08525,NA,NA,NA,NA,6,NA
"176",11,"2020","Chamise","Chamise","blue oak","md",NA,NA,NA,1.39786856127886,0.787,"2022-03-15",4,0,0.277,0.124,0.7,0.071,NA,NA,NA,NA,3,NA
"177",11,"2020","Chamise","Chamise","blue oak","pd",2022-03-15,1.58275,1.09438585579682,1.39786856127886,0.787,"2022-03-15",1,0,0.557,0.227,1.92,0.084,NA,NA,NA,NA,7,NA
"178",11,"2020","Chamise","Chamise","blue oak","pd",2022-03-15,1.58275,1.09438585579682,1.39786856127886,0.787,"2022-03-15",3,0,0.477,0.216,1.2,0.08525,NA,NA,NA,NA,6,NA
"179",11,"2020","Chamise","Chamise","blue oak","pd",2022-03-15,1.58275,1.09438585579682,1.39786856127886,0.787,"2022-03-15",2,0,0.489,0.213,1.26,0.08525,NA,NA,NA,NA,6,NA
"180",11,"2020","Chamise","Chamise","blue oak","pd",2022-03-15,1.58275,1.09438585579682,1.39786856127886,0.787,"2022-03-15",4,0,0.277,0.124,0.7,0.071,NA,NA,NA,NA,3,NA
"181",11,"2021","Chamise","Chamise","blue oak","pd",2022-03-15,1.39666666666667,1.41897737376876,1.24582701062215,1.642,"2022-03-15",1,0,0.404,0.2,1.21,NA,NA,NA,NA,NA,5,NA
"182",11,"2021","Chamise","Chamise","blue oak","pd",2022-03-15,1.39666666666667,1.41897737376876,1.24582701062215,1.642,"2022-03-15",2,0,0.82,0.398,2.05,NA,NA,NA,NA,NA,10,NA
"183",11,"2021","Chamise","Chamise","blue oak","pd",2022-03-15,1.39666666666667,1.41897737376876,1.24582701062215,1.642,"2022-03-15",3,0,0.793,0.377,1.48,NA,NA,NA,NA,NA,9,NA
"184",11,"2021","Chamise","Chamise","blue oak","pd",2022-03-15,1.39666666666667,1.41897737376876,1.24582701062215,1.642,"2022-03-15",3,0,0.793,0.377,1.48,NA,NA,NA,NA,NA,12,NA
"185",11,"2021","Chamise","Chamise","blue oak","md",NA,NA,NA,1.24582701062215,1.642,"2022-03-15",1,0,0.404,0.2,1.21,NA,NA,NA,NA,NA,5,NA
"186",11,"2021","Chamise","Chamise","blue oak","md",NA,NA,NA,1.24582701062215,1.642,"2022-03-15",2,0,0.82,0.398,2.05,NA,NA,NA,NA,NA,10,NA
"187",11,"2021","Chamise","Chamise","blue oak","md",NA,NA,NA,1.24582701062215,1.642,"2022-03-15",3,0,0.793,0.377,1.48,NA,NA,NA,NA,NA,9,NA
"188",11,"2021","Chamise","Chamise","blue oak","md",NA,NA,NA,1.24582701062215,1.642,"2022-03-15",3,0,0.793,0.377,1.48,NA,NA,NA,NA,NA,12,NA
"189",11,"2022","Chamise","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,1,0,1.172,0.567,2.01,0.128,NA,NA,NA,NA,8,NA
"190",11,"2022","Chamise","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,3,0,3.288,1.546,3.42,0.157,NA,NA,NA,NA,8,NA
"191",11,"2022","Chamise","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,2,0,1.921,0.934,2.5,0.1455,NA,NA,NA,NA,7,NA
"192",11,"2022","Chamise","Chamise","live oak","pd",2022-03-15,1.0025,0.836502902614816,NA,NA,NA,1,0,1.172,0.567,2.01,0.128,NA,NA,NA,NA,8,NA
"193",11,"2022","Chamise","Chamise","live oak","pd",2022-03-15,1.0025,0.836502902614816,NA,NA,NA,3,0,3.288,1.546,3.42,0.157,NA,NA,NA,NA,8,NA
"194",11,"2022","Chamise","Chamise","live oak","pd",2022-03-15,1.0025,0.836502902614816,NA,NA,NA,2,0,1.921,0.934,2.5,0.1455,NA,NA,NA,NA,7,NA
"195",11,"2023","Chamise","Chamise","live oak","pd",2022-03-15,0.70575,0.893688847273341,NA,NA,NA,1,0,0.257,0.133,0.86,0.1125,NA,NA,NA,NA,2,NA
"196",11,"2023","Chamise","Chamise","live oak","pd",2022-03-15,0.70575,0.893688847273341,NA,NA,NA,2,0,1.026,0.52,4.41,0.10075,NA,NA,NA,NA,6,NA
"197",11,"2023","Chamise","Chamise","live oak","pd",2022-03-15,0.70575,0.893688847273341,NA,NA,NA,2,0,1.026,0.52,4.41,0.10075,NA,NA,NA,NA,3,NA
"198",11,"2023","Chamise","Chamise","live oak","pd",2022-03-15,0.70575,0.893688847273341,NA,NA,NA,1,0,0.257,0.133,0.86,0.1125,NA,NA,NA,NA,7,NA
"199",11,"2023","Chamise","Chamise","live oak","pd",2022-03-15,0.70575,0.893688847273341,NA,NA,NA,1,0,2.408,1.259,5.29,0.15125,NA,NA,NA,NA,2,NA
"200",11,"2023","Chamise","Chamise","live oak","pd",2022-03-15,0.70575,0.893688847273341,NA,NA,NA,4,0,0.761,0.371,2.88,0.10425,NA,NA,NA,NA,6,NA
"201",11,"2023","Chamise","Chamise","live oak","pd",2022-03-15,0.70575,0.893688847273341,NA,NA,NA,2,0,1.026,0.52,4.41,0.10075,NA,NA,NA,NA,5,NA
"202",11,"2023","Chamise","Chamise","live oak","pd",2022-03-15,0.70575,0.893688847273341,NA,NA,NA,4,0,1.513,0.742,5.03,0.1285,NA,NA,NA,NA,6,NA
"203",11,"2023","Chamise","Chamise","live oak","pd",2022-03-15,0.70575,0.893688847273341,NA,NA,NA,4,0,0.761,0.371,2.88,0.10425,NA,NA,NA,NA,4,NA
"204",11,"2023","Chamise","Chamise","live oak","pd",2022-03-15,0.70575,0.893688847273341,NA,NA,NA,3,0,1.058,0.548,1.84,0.12925,NA,NA,NA,NA,5,NA
"205",11,"2023","Chamise","Chamise","live oak","pd",2022-03-15,0.70575,0.893688847273341,NA,NA,NA,4,0,1.513,0.742,5.03,0.1285,NA,NA,NA,NA,4,NA
"206",11,"2023","Chamise","Chamise","live oak","pd",2022-03-15,0.70575,0.893688847273341,NA,NA,NA,2,0,1.305,0.65,3.43,0.102,NA,NA,NA,NA,6,NA
"207",11,"2023","Chamise","Chamise","live oak","pd",2022-03-15,0.70575,0.893688847273341,NA,NA,NA,1,0,2.408,1.259,5.29,0.15125,NA,NA,NA,NA,7,NA
"208",11,"2023","Chamise","Chamise","live oak","pd",2022-03-15,0.70575,0.893688847273341,NA,NA,NA,2,0,1.305,0.65,3.43,0.102,NA,NA,NA,NA,3,NA
"209",11,"2023","Chamise","Chamise","live oak","pd",2022-03-15,0.70575,0.893688847273341,NA,NA,NA,2,0,1.305,0.65,3.43,0.102,NA,NA,NA,NA,5,NA
"210",11,"2023","Chamise","Chamise","live oak","pd",2022-03-15,0.70575,0.893688847273341,NA,NA,NA,2,0,0.462,0.238,0.62,0.13675,NA,NA,NA,NA,6,NA
"211",11,"2023","Chamise","Chamise","live oak","pd",2022-03-15,0.70575,0.893688847273341,NA,NA,NA,2,0,0.462,0.238,0.62,0.13675,NA,NA,NA,NA,5,NA
"212",11,"2023","Chamise","Chamise","live oak","pd",2022-03-15,0.70575,0.893688847273341,NA,NA,NA,2,0,0.462,0.238,0.62,0.13675,NA,NA,NA,NA,3,NA
"213",11,"2023","Chamise","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,1,0,0.257,0.133,0.86,0.1125,NA,NA,NA,NA,2,NA
"214",11,"2023","Chamise","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,2,0,1.026,0.52,4.41,0.10075,NA,NA,NA,NA,6,NA
"215",11,"2023","Chamise","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,2,0,1.026,0.52,4.41,0.10075,NA,NA,NA,NA,3,NA
"216",11,"2023","Chamise","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,1,0,0.257,0.133,0.86,0.1125,NA,NA,NA,NA,7,NA
"217",11,"2023","Chamise","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,1,0,2.408,1.259,5.29,0.15125,NA,NA,NA,NA,2,NA
"218",11,"2023","Chamise","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,4,0,0.761,0.371,2.88,0.10425,NA,NA,NA,NA,6,NA
"219",11,"2023","Chamise","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,2,0,1.026,0.52,4.41,0.10075,NA,NA,NA,NA,5,NA
"220",11,"2023","Chamise","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,4,0,1.513,0.742,5.03,0.1285,NA,NA,NA,NA,6,NA
"221",11,"2023","Chamise","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,4,0,0.761,0.371,2.88,0.10425,NA,NA,NA,NA,4,NA
"222",11,"2023","Chamise","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,3,0,1.058,0.548,1.84,0.12925,NA,NA,NA,NA,5,NA
"223",11,"2023","Chamise","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,4,0,1.513,0.742,5.03,0.1285,NA,NA,NA,NA,4,NA
"224",11,"2023","Chamise","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,2,0,1.305,0.65,3.43,0.102,NA,NA,NA,NA,6,NA
"225",11,"2023","Chamise","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,1,0,2.408,1.259,5.29,0.15125,NA,NA,NA,NA,7,NA
"226",11,"2023","Chamise","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,2,0,1.305,0.65,3.43,0.102,NA,NA,NA,NA,3,NA
"227",11,"2023","Chamise","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,2,0,1.305,0.65,3.43,0.102,NA,NA,NA,NA,5,NA
"228",11,"2023","Chamise","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,2,0,0.462,0.238,0.62,0.13675,NA,NA,NA,NA,6,NA
"229",11,"2023","Chamise","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,2,0,0.462,0.238,0.62,0.13675,NA,NA,NA,NA,5,NA
"230",11,"2023","Chamise","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,2,0,0.462,0.238,0.62,0.13675,NA,NA,NA,NA,3,NA
"231",11,"2024","Chamise","Chamise","blue oak","pd",2022-03-15,1.0925,1.51651062514556,1.53666146645866,0.985,"2022-03-15",4,0,0.939,0.35,4.82,0.165,NA,NA,NA,NA,9,NA
"232",11,"2024","Chamise","Chamise","blue oak","pd",2022-03-15,1.0925,1.51651062514556,1.53666146645866,0.985,"2022-03-15",3,0,1.128,0.43,5.23,0.15725,NA,NA,NA,NA,7,NA
"233",11,"2024","Chamise","Chamise","blue oak","pd",2022-03-15,1.0925,1.51651062514556,1.53666146645866,0.985,"2022-03-15",1,0,1.72,0.714,3.63,0.16175,NA,NA,NA,NA,9,NA
"234",11,"2024","Chamise","Chamise","blue oak","pd",2022-03-15,1.0925,1.51651062514556,1.53666146645866,0.985,"2022-03-15",2,0,1.602,0.653,2.87,0.134,NA,NA,NA,NA,9,NA
"235",11,"2024","Chamise","Chamise","blue oak","md",NA,NA,NA,1.53666146645866,0.985,"2022-03-15",4,0,0.939,0.35,4.82,0.165,NA,NA,NA,NA,9,NA
"236",11,"2024","Chamise","Chamise","blue oak","md",NA,NA,NA,1.53666146645866,0.985,"2022-03-15",3,0,1.128,0.43,5.23,0.15725,NA,NA,NA,NA,7,NA
"237",11,"2024","Chamise","Chamise","blue oak","md",NA,NA,NA,1.53666146645866,0.985,"2022-03-15",1,0,1.72,0.714,3.63,0.16175,NA,NA,NA,NA,9,NA
"238",11,"2024","Chamise","Chamise","blue oak","md",NA,NA,NA,1.53666146645866,0.985,"2022-03-15",2,0,1.602,0.653,2.87,0.134,NA,NA,NA,NA,9,NA
"239",11,"2025","Chamise","Chamise","blue oak","pd",2022-03-15,1.3425,1.20248223174779,1.19076305220884,1.186,"2022-03-15",3,0,0.415,0.205,2.15,0.10325,NA,NA,NA,NA,9,NA
"240",11,"2025","Chamise","Chamise","blue oak","pd",2022-03-15,1.3425,1.20248223174779,1.19076305220884,1.186,"2022-03-15",4,0,0.657,0.322,3.21,0.12475,NA,NA,NA,NA,10,NA
"241",11,"2025","Chamise","Chamise","blue oak","pd",2022-03-15,1.3425,1.20248223174779,1.19076305220884,1.186,"2022-03-15",1,0,0.854,0.393,3.41,0.1305,NA,NA,NA,NA,9,NA
"242",11,"2025","Chamise","Chamise","blue oak","pd",2022-03-15,1.3425,1.20248223174779,1.19076305220884,1.186,"2022-03-15",2,0,0.943,0.447,4.34,0.13975,NA,NA,NA,NA,11,NA
"243",11,"2025","Chamise","Chamise","blue oak","md",NA,NA,NA,1.19076305220884,1.186,"2022-03-15",3,0,0.415,0.205,2.15,0.10325,NA,NA,NA,NA,9,NA
"244",11,"2025","Chamise","Chamise","blue oak","md",NA,NA,NA,1.19076305220884,1.186,"2022-03-15",4,0,0.657,0.322,3.21,0.12475,NA,NA,NA,NA,10,NA
"245",11,"2025","Chamise","Chamise","blue oak","md",NA,NA,NA,1.19076305220884,1.186,"2022-03-15",1,0,0.854,0.393,3.41,0.1305,NA,NA,NA,NA,9,NA
"246",11,"2025","Chamise","Chamise","blue oak","md",NA,NA,NA,1.19076305220884,1.186,"2022-03-15",2,0,0.943,0.447,4.34,0.13975,NA,NA,NA,NA,11,NA
"247",11,"2026","Shedd","Chamise","blue oak","md",NA,NA,NA,NA,NA,NA,2,0,0.24,0.114,1.48,0.06925,NA,NA,NA,NA,7,NA
"248",11,"2026","Shedd","Chamise","blue oak","md",NA,NA,NA,NA,NA,NA,1,0,0.538,0.263,1.93,0.07775,NA,NA,NA,NA,8,NA
"249",11,"2026","Shedd","Chamise","blue oak","md",NA,NA,NA,NA,NA,NA,3,0,0.689,0.332,2.55,0.1055,NA,NA,NA,NA,9,NA
"250",11,"2026","Shedd","Chamise","blue oak","pd",2022-03-15,1.4425,1.53922270795361,NA,NA,NA,2,0,0.24,0.114,1.48,0.06925,NA,NA,NA,NA,7,NA
"251",11,"2026","Shedd","Chamise","blue oak","pd",2022-03-15,1.4425,1.53922270795361,NA,NA,NA,1,0,0.538,0.263,1.93,0.07775,NA,NA,NA,NA,8,NA
"252",11,"2026","Shedd","Chamise","blue oak","pd",2022-03-15,1.4425,1.53922270795361,NA,NA,NA,3,0,0.689,0.332,2.55,0.1055,NA,NA,NA,NA,9,NA
"253",11,"2027","Shedd","Chamise","blue oak","pd",2022-03-15,1.44666666666667,0.973852589244691,1.40583941605839,0.963,"2022-03-15",2,0,1.026,0.402,1.05,NA,NA,NA,NA,NA,7,NA
"254",11,"2027","Shedd","Chamise","blue oak","pd",2022-03-15,1.44666666666667,0.973852589244691,1.40583941605839,0.963,"2022-03-15",1,0,0.751,0.31,0.96,NA,NA,NA,NA,NA,6,NA
"255",11,"2027","Shedd","Chamise","blue oak","pd",2022-03-15,1.44666666666667,0.973852589244691,1.40583941605839,0.963,"2022-03-15",3,0,0.315,0.135,0.5,NA,NA,NA,NA,NA,5,NA
"256",11,"2027","Shedd","Chamise","blue oak","md",NA,NA,NA,1.40583941605839,0.963,"2022-03-15",2,0,1.026,0.402,1.05,NA,NA,NA,NA,NA,7,NA
"257",11,"2027","Shedd","Chamise","blue oak","md",NA,NA,NA,1.40583941605839,0.963,"2022-03-15",1,0,0.751,0.31,0.96,NA,NA,NA,NA,NA,6,NA
"258",11,"2027","Shedd","Chamise","blue oak","md",NA,NA,NA,1.40583941605839,0.963,"2022-03-15",3,0,0.315,0.135,0.5,NA,NA,NA,NA,NA,5,NA
"259",11,"2085","Low","PineNeedle","blue oak","md",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",11,"2085","Low","PineNeedle","blue oak","pd",2022-03-15,1.17966666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",11,"2086","Low","PineNeedle","blue oak","md",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",11,"2086","Low","PineNeedle","blue oak","pd",2022-03-15,0.936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",11,"2087","Low","PineNeedle","blue oak","md",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",11,"2087","Low","PineNeedle","blue oak","pd",2022-03-15,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",11,"2088","Low","PineNeedle","blue oak","pd",2022-03-15,1.41666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",11,"2088","Low","PineNeedle","blue oak","md",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",11,"2089","Low","PineNeedle","live oak","pd",2022-03-15,1.005,0.632905407370479,NA,NA,NA,3,0,0.756,0.453,3.22,0.11225,NA,NA,NA,NA,8,NA
"268",11,"2089","Low","PineNeedle","live oak","pd",2022-03-15,1.005,0.632905407370479,NA,NA,NA,2,0,0.278,0.156,2.01,0.082,NA,NA,NA,NA,5,NA
"269",11,"2089","Low","PineNeedle","live oak","pd",2022-03-15,1.005,0.632905407370479,NA,NA,NA,2,0,0.561,0.325,2.82,0.11875,NA,NA,NA,NA,7,NA
"270",11,"2089","Low","PineNeedle","live oak","pd",2022-03-15,1.005,0.632905407370479,NA,NA,NA,2,0,0.561,0.325,2.82,0.11875,NA,NA,NA,NA,5,NA
"271",11,"2089","Low","PineNeedle","live oak","pd",2022-03-15,1.005,0.632905407370479,NA,NA,NA,2,0,0.278,0.156,2.01,0.082,NA,NA,NA,NA,7,NA
"272",11,"2089","Low","PineNeedle","live oak","pd",2022-03-15,1.005,0.632905407370479,NA,NA,NA,4,0,0.752,0.438,3.17,0.13375,NA,NA,NA,NA,8,NA
"273",11,"2089","Low","PineNeedle","live oak","md",NA,NA,NA,NA,NA,NA,3,0,0.756,0.453,3.22,0.11225,NA,NA,NA,NA,8,NA
"274",11,"2089","Low","PineNeedle","live oak","md",NA,NA,NA,NA,NA,NA,2,0,0.278,0.156,2.01,0.082,NA,NA,NA,NA,5,NA
"275",11,"2089","Low","PineNeedle","live oak","md",NA,NA,NA,NA,NA,NA,2,0,0.561,0.325,2.82,0.11875,NA,NA,NA,NA,7,NA
"276",11,"2089","Low","PineNeedle","live oak","md",NA,NA,NA,NA,NA,NA,2,0,0.561,0.325,2.82,0.11875,NA,NA,NA,NA,5,NA
"277",11,"2089","Low","PineNeedle","live oak","md",NA,NA,NA,NA,NA,NA,2,0,0.278,0.156,2.01,0.082,NA,NA,NA,NA,7,NA
"278",11,"2089","Low","PineNeedle","live oak","md",NA,NA,NA,NA,NA,NA,4,0,0.752,0.438,3.17,0.13375,NA,NA,NA,NA,8,NA
"279",11,"2090","Low","PineNeedle","blue oak","pd",2022-03-15,1.1595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",11,"2090","Low","PineNeedle","blue oak","md",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",11,"2091","Low","PineNeedle","live oak","md",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",11,"2091","Low","PineNeedle","live oak","pd",2022-03-15,0.314666666666667,0.680788046014928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",11,"2092","Low","PineNeedle","live oak","pd",2022-03-15,0.25,0.649248383762947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",11,"2092","Low","PineNeedle","live oak","md",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",11,"2093","Low","PineNeedle","live oak","md",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",11,"2093","Low","PineNeedle","live oak","pd",2022-03-15,0.3225,0.561128529345577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",11,"2303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1.798,0.939,4.03,0.12175,NA,NA,NA,NA,7,NA
"288",11,"2331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.257,0.078,1.22,NA,NA,NA,NA,NA,5,NA
"289",11,"2331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0.485,0.193,3.6,0.09625,NA,NA,NA,NA,8,NA
"290",11,"2345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.142,0.037,1.06,NA,NA,NA,NA,NA,4,NA
"291",11,"2345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.237,0.131,1.23,0.097,NA,NA,NA,NA,7,NA
"292",11,"2345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.237,0.131,1.23,0.097,NA,NA,NA,NA,4,NA
"293",11,"2345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.208,0.058,0.93,NA,NA,NA,NA,NA,6,NA
"294",11,"2345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.142,0.037,1.06,NA,NA,NA,NA,NA,7,NA
"295",11,"2346","Hobbiton","LL","blue oak","md",2022-03-15,2.70425,0.765173653839421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",11,"2346","Hobbiton","LL","blue oak","pd",2022-03-15,1.73375,0.82094179672984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",11,"2347","Hobbiton","LL","blue oak","pd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",11,"2347","Hobbiton","LL","blue oak","md",2022-03-15,1.9725,1.60230429292929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",11,"2348","Hobbiton","LL","blue oak","pd",2022-03-15,1.47666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",11,"2348","Hobbiton","LL","blue oak","md",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",11,"2349","Hobbiton","LL","blue oak","pd",2022-03-15,1.54333333333333,0.593939393939394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",11,"2349","Hobbiton","LL","blue oak","md",2022-03-15,3.355,0.646438615148292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",11,"2352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.614,0.347,2.33,0.10125,NA,NA,NA,NA,6,NA
"304",11,"2352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0.085,0.031,0.99,NA,NA,NA,NA,NA,2,NA
"305",11,"2361","MiddleEarth","LL","blue oak","md",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",11,"2361","MiddleEarth","LL","blue oak","pd",2022-03-15,1.61333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",11,"2365","MiddleEarth","LL","blue oak","pd",2022-03-15,1.233,1.47227642513203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",11,"2365","MiddleEarth","LL","blue oak","md",2022-03-15,2.2674,1.36268870911728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",11,"2367","MiddleEarth","LL","blue oak","md",2022-03-15,2.5195,1.50890003813391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",11,"2367","MiddleEarth","LL","blue oak","pd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",11,"2369","MiddleEarth","LL","blue oak","md",2022-03-15,2.452,1.3483612042995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",11,"2369","MiddleEarth","LL","blue oak","pd",2022-03-15,1.31166666666667,1.37843013468013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
