site,plot,species,mpa,week,tree,time,date_wp
LL,Weathertop,blue oak,3.1,29,2382,pd,2022-07-19
LL,Weathertop,blue oak,2.3,29,2383,pd,2022-07-19
LL,Weathertop,blue oak,2.5,29,2383,pd,2022-07-19
LL,Weathertop,blue oak,2.74,29,2383,pd,2022-07-19
LL,Weathertop,blue oak,2.15,29,2383,pd,2022-07-19
LL,Weathertop,blue oak,2.1,29,2383,pd,2022-07-19
LL,Weathertop,blue oak,4.1,29,2384,pd,2022-07-19
LL,Weathertop,blue oak,3.6,29,2384,pd,2022-07-19
LL,Weathertop,blue oak,4.5,29,2384,pd,2022-07-19
LL,Weathertop,blue oak,3.2,29,2384,pd,2022-07-19
Cucu Mesa,High,blue oak,2.52,29,2005,pd,2022-07-19
Cucu Mesa,High,blue oak,2.15,29,2005,pd,2022-07-19
Cucu Mesa,High,blue oak,2.08,29,2005,pd,2022-07-19
Cucu Mesa,High,blue oak,1.75,29,2005,pd,2022-07-19
Cucu Mesa,High,blue oak,2.19,29,2005,pd,2022-07-19
Cucu Mesa,High,blue oak,2.75,29,2006,pd,2022-07-19
Cucu Mesa,High,blue oak,2.58,29,2006,pd,2022-07-19
Cucu Mesa,High,blue oak,3.17,29,2006,pd,2022-07-19
Cucu Mesa,High,blue oak,2.6,29,2006,pd,2022-07-19
Cucu Mesa,High,blue oak,2.22,29,2007,pd,2022-07-19
Cucu Mesa,High,blue oak,2.35,29,2007,pd,2022-07-19
Cucu Mesa,High,blue oak,2.4,29,2007,pd,2022-07-19
Cucu Mesa,High,LEU,6,29,20,pd,2022-07-19
Cucu Mesa,High,LEU,5.9,29,20,pd,2022-07-19
Cucu Mesa,High,LEU,6.3,29,20,pd,2022-07-19
Cucu Mesa,High,ARCA,4.9,29,12,pd,2022-07-19
Cucu Mesa,High,ARCA,5.15,29,12,pd,2022-07-19
Cucu Mesa,High,ARCA,4.1,29,12,pd,2022-07-19
Cucu Mesa,High,ARCA,3,29,12,pd,2022-07-19
Cucu Mesa,High,ARCA,3.2,29,12,pd,2022-07-19
PineNeedle,Low,live oak,1.19,29,2093,pd,2022-07-19
PineNeedle,Low,live oak,1.03,29,2093,pd,2022-07-19
PineNeedle,Low,live oak,0.99,29,2093,pd,2022-07-19
PineNeedle,Low,live oak,1.43,29,2092,pd,2022-07-19
PineNeedle,Low,live oak,1.32,29,2092,pd,2022-07-19
PineNeedle,Low,live oak,1.55,29,2092,pd,2022-07-19
PineNeedle,Low,live oak,0.3,29,2091,pd,2022-07-19
PineNeedle,Low,live oak,0.35,29,2091,pd,2022-07-19
PineNeedle,Low,live oak,0.25,29,2091,pd,2022-07-19
PineNeedle,Low,live oak,0.27,29,2091,pd,2022-07-19
PineNeedle,Low,blue oak,1.34,29,2090,pd,2022-07-19
PineNeedle,Low,blue oak,0.95,29,2090,pd,2022-07-19
PineNeedle,Low,blue oak,0.67,29,2090,pd,2022-07-19
PineNeedle,Low,blue oak,1.038,29,2090,pd,2022-07-19
PineNeedle,Low,blue oak,0.89,29,2090,pd,2022-07-19
PineNeedle,Low,blue oak,0.77,29,2090,pd,2022-07-19
PineNeedle,Low,blue oak,2.09,29,2088,pd,2022-07-19
PineNeedle,Low,blue oak,2.28,29,2088,pd,2022-07-19
PineNeedle,Low,blue oak,2.3,29,2088,pd,2022-07-19
PineNeedle,Low,blue oak,2.35,29,2088,pd,2022-07-19
PineNeedle,Low,blue oak,1.55,29,2087,pd,2022-07-19
PineNeedle,Low,blue oak,1.8,29,2087,pd,2022-07-19
PineNeedle,Low,blue oak,1.59,29,2087,pd,2022-07-19
PineNeedle,Low,blue oak,2.45,29,2086,pd,2022-07-19
PineNeedle,Low,blue oak,2.6,29,2086,pd,2022-07-19
PineNeedle,Low,blue oak,2.27,29,2086,pd,2022-07-19
PineNeedle,Low,blue oak,2.9,29,2085,pd,2022-07-19
PineNeedle,Low,blue oak,3.5,29,2085,pd,2022-07-19
PineNeedle,Low,blue oak,2.2,29,2085,pd,2022-07-19
PineNeedle,Low,blue oak,2.6,29,2085,pd,2022-07-19
PineNeedle,Low,blue oak,2.7,29,2085,pd,2022-07-19
Chamise,Chamise,blue oak,3.1,29,2020,pd,2022-07-19
Chamise,Chamise,blue oak,2.73,29,2020,pd,2022-07-19
Chamise,Chamise,blue oak,2.7,29,2020,pd,2022-07-19
Chamise,Chamise,blue oak,2.9,29,2020,pd,2022-07-19
Chamise,Chamise,blue oak,3.4,29,2021,pd,2022-07-19
Chamise,Chamise,blue oak,3,29,2021,pd,2022-07-19
Chamise,Chamise,blue oak,3.2,29,2021,pd,2022-07-19
Chamise,Chamise,live oak,2.2,29,2022,pd,2022-07-19
Chamise,Chamise,live oak,2.25,29,2022,pd,2022-07-19
Chamise,Chamise,live oak,2.7,29,2022,pd,2022-07-19
Chamise,Chamise,live oak,2.22,29,2022,pd,2022-07-19
Chamise,Chamise,live oak,2.3,29,2023,pd,2022-07-19
Chamise,Chamise,live oak,2.5,29,2023,pd,2022-07-19
Chamise,Chamise,live oak,2.1,29,2023,pd,2022-07-19
Chamise,Chamise,blue oak,2.45,29,2024,pd,2022-07-19
Chamise,Chamise,blue oak,2.9,29,2024,pd,2022-07-19
Chamise,Chamise,blue oak,3.1,29,2024,pd,2022-07-19
Chamise,Chamise,blue oak,3,29,2025,pd,2022-07-19
Chamise,Chamise,blue oak,3.4,29,2025,pd,2022-07-19
Chamise,Chamise,blue oak,3.7,29,2025,pd,2022-07-19
Chamise,Chamise,blue oak,2.4,29,2025,pd,2022-07-19
Chamise,Shedd,blue oak,4.2,29,2026,pd,2022-07-19
Chamise,Shedd,blue oak,3.5,29,2026,pd,2022-07-19
Chamise,Shedd,blue oak,4.1,29,2026,pd,2022-07-19
Chamise,Shedd,blue oak,3.6,29,2026,pd,2022-07-19
Chamise,Shedd,blue oak,3.2,29,2027,pd,2022-07-19
Chamise,Shedd,blue oak,3.6,29,2027,pd,2022-07-19
Chamise,Shedd,blue oak,3,29,2028,pd,2022-07-19
Chamise,Shedd,blue oak,3.6,29,2028,pd,2022-07-19
Chamise,Shedd,blue oak,3.5,29,2028,pd,2022-07-19
Chamise,Shedd,live oak,2,29,2029,pd,2022-07-19
Chamise,Shedd,live oak,2.08,29,2029,pd,2022-07-19
Chamise,Shedd,live oak,1.6,29,2029,pd,2022-07-19
Chamise,Shedd,live oak,2.1,29,2029,pd,2022-07-19
Chamise,Shedd,live oak,2.5,29,2030,pd,2022-07-19
Chamise,Shedd,live oak,3,29,2030,pd,2022-07-19
Chamise,Shedd,live oak,3.3,29,2030,pd,2022-07-19
Chamise,Shedd,live oak,3.6,29,2030,pd,2022-07-19
Chamise,Shedd,blue oak,3.6,29,2031,pd,2022-07-19
Chamise,Shedd,blue oak,3.3,29,2031,pd,2022-07-19
Chamise,Shedd,blue oak,2.8,29,2031,pd,2022-07-19
Chamise,Shedd,blue oak,3.18,29,2031,pd,2022-07-19
Cucu Mesa,Low,blue oak,2.68,29,2012,pd,2022-07-19
Cucu Mesa,Low,blue oak,2.65,29,2012,pd,2022-07-19
Cucu Mesa,Low,blue oak,2.56,29,2012,pd,2022-07-19
Cucu Mesa,Low,blue oak,4.5,29,2015,pd,2022-07-19
Cucu Mesa,Low,blue oak,3.6,29,2015,pd,2022-07-19
Cucu Mesa,Low,blue oak,3.4,29,2015,pd,2022-07-19
Cucu Mesa,Low,blue oak,3.5,29,2015,pd,2022-07-19
LL,Weathertop,blue oak,4.2,29,2011,pd,2022-07-19
LL,Weathertop,blue oak,4.1,29,2011,pd,2022-07-19
LL,Weathertop,blue oak,3.5,29,2010,pd,2022-07-19
LL,Weathertop,blue oak,3.4,29,2010,pd,2022-07-19
LL,MiddleEarth,blue oak,1.773,21,2365,pd,2022-05-23
LL,MiddleEarth,blue oak,1.82,21,2365,pd,2022-05-23
LL,MiddleEarth,blue oak,2.04,21,2365,pd,2022-05-23
LL,MiddleEarth,blue oak,2.032,21,2367,pd,2022-05-23
LL,MiddleEarth,blue oak,2.001,21,2367,pd,2022-05-23
LL,MiddleEarth,blue oak,1.812,21,2369,pd,2022-05-23
LL,MiddleEarth,blue oak,1.982,21,2369,pd,2022-05-23
LL,MiddleEarth,blue oak,1.9,21,2369,pd,2022-05-23
LL,Hobbiton,blue oak,1.888,21,2343,pd,2022-05-23
LL,Hobbiton,blue oak,1.843,21,2343,pd,2022-05-23
LL,Hobbiton,blue oak,1.983,21,2343,pd,2022-05-23
LL,Hobbiton,blue oak,1.984,21,2343,pd,2022-05-23
LL,Hobbiton,blue oak,2.078,21,2346,pd,2022-05-23
LL,Hobbiton,blue oak,2.043,21,2346,pd,2022-05-23
LL,Hobbiton,blue oak,1.762,21,2347,pd,2022-05-23
LL,Hobbiton,blue oak,2.168,21,2347,pd,2022-05-23
LL,Hobbiton,blue oak,1.872,21,2347,pd,2022-05-23
Cucu Mesa,High,blue oak,1.712,21,2004,pd,2022-05-23
Cucu Mesa,High,blue oak,1.897,21,2004,pd,2022-05-23
Cucu Mesa,High,blue oak,1.844,21,2004,pd,2022-05-23
Cucu Mesa,High,blue oak,1.79,21,2005,pd,2022-05-23
Cucu Mesa,High,blue oak,1.798,21,2005,pd,2022-05-23
Cucu Mesa,High,blue oak,1.6,21,2005,pd,2022-05-23
Cucu Mesa,High,blue oak,1.781,21,2006,pd,2022-05-23
Cucu Mesa,High,blue oak,1.778,21,2006,pd,2022-05-23
Cucu Mesa,High,blue oak,1.742,21,2006,pd,2022-05-23
Cucu Mesa,High,blue oak,1.668,21,2007,pd,2022-05-23
Cucu Mesa,High,blue oak,1.78,21,2007,pd,2022-05-23
Cucu Mesa,High,blue oak,1.569,21,2007,pd,2022-05-23
Cucu Mesa,High,LEU,3.75,21,20,pd,2022-05-23
Cucu Mesa,High,LEU,3.55,21,20,pd,2022-05-23
Cucu Mesa,High,LEU,3.45,21,20,pd,2022-05-23
Cucu Mesa,High,LEU,3.65,21,20,pd,2022-05-23
Chamise,Chamise,ARCA,4,21,10,pd,2022-05-23
Chamise,Chamise,ARCA,4.8,21,10,pd,2022-05-23
Chamise,Chamise,ARCA,3.85,21,10,pd,2022-05-23
Chamise,Chamise,ARCA,4.3,21,10,pd,2022-05-23
Chamise,Chamise,ARCA,4.25,21,10,pd,2022-05-23
Chamise,Chamise,ARCA,4.05,21,10,pd,2022-05-23
Cucu Mesa,High,ARCA,4.55,21,12,pd,2022-05-23
Cucu Mesa,High,ARCA,4.15,21,12,pd,2022-05-23
Cucu Mesa,High,ARCA,4.35,21,12,pd,2022-05-23
Cucu Mesa,High,ARCA,4.975,21,12,pd,2022-05-23
Cucu Mesa,High,ARCA,5.25,21,12,pd,2022-05-23
Cucu Mesa,High,ARCA,4.45,21,12,pd,2022-05-23
PineNeedle,Low,live oak,0.638,21,2093,pd,2022-05-23
PineNeedle,Low,live oak,0.897,21,2093,pd,2022-05-23
PineNeedle,Low,live oak,0.838,21,2093,pd,2022-05-23
PineNeedle,Low,live oak,0.712,21,2093,pd,2022-05-23
PineNeedle,Low,live oak,1.04,21,2093,pd,2022-05-23
PineNeedle,Low,live oak,0.8,21,2093,pd,2022-05-23
PineNeedle,Low,live oak,1.3,21,2092,pd,2022-05-23
PineNeedle,Low,live oak,1.42,21,2092,pd,2022-05-23
PineNeedle,Low,live oak,0.72,21,2092,pd,2022-05-23
PineNeedle,Low,live oak,0.62,21,2092,pd,2022-05-23
PineNeedle,Low,live oak,1.63,21,2092,pd,2022-05-23
PineNeedle,Low,live oak,0.855,21,2092,pd,2022-05-23
PineNeedle,Low,live oak,1.005,21,2091,pd,2022-05-23
PineNeedle,Low,live oak,0.51,21,2091,pd,2022-05-23
PineNeedle,Low,live oak,0.38,21,2091,pd,2022-05-23
PineNeedle,Low,live oak,0.75,21,2091,pd,2022-05-23
PineNeedle,Low,live oak,0.4,21,2091,pd,2022-05-23
PineNeedle,Low,live oak,0.457,21,2091,pd,2022-05-23
PineNeedle,Low,blue oak,2.213,21,2090,pd,2022-05-23
PineNeedle,Low,blue oak,1.68,21,2090,pd,2022-05-23
PineNeedle,Low,blue oak,2.142,21,2090,pd,2022-05-23
PineNeedle,Low,blue oak,1.88,21,2090,pd,2022-05-23
PineNeedle,Low,live oak,1.313,21,2089,pd,2022-05-23
PineNeedle,Low,live oak,0.908,21,2089,pd,2022-05-23
PineNeedle,Low,live oak,0.998,21,2089,pd,2022-05-23
PineNeedle,Low,live oak,0.942,21,2089,pd,2022-05-23
PineNeedle,Low,live oak,0.827,21,2089,pd,2022-05-23
PineNeedle,Low,live oak,1.28,21,2089,pd,2022-05-23
PineNeedle,Low,blue oak,1.43,21,2088,pd,2022-05-23
PineNeedle,Low,blue oak,1.326,21,2088,pd,2022-05-23
PineNeedle,Low,blue oak,1.347,21,2088,pd,2022-05-23
PineNeedle,Low,blue oak,1.95,21,2087,pd,2022-05-23
PineNeedle,Low,blue oak,1.35,21,2087,pd,2022-05-23
PineNeedle,Low,blue oak,1.668,21,2086,pd,2022-05-23
PineNeedle,Low,blue oak,1.473,21,2086,pd,2022-05-23
PineNeedle,Low,blue oak,1.52,21,2086,pd,2022-05-23
PineNeedle,Low,blue oak,1.79,21,2085,pd,2022-05-23
PineNeedle,Low,blue oak,1.32,21,2085,pd,2022-05-23
PineNeedle,Low,blue oak,1.45,21,2085,pd,2022-05-23
Chamise,Chamise,blue oak,1.7,21,2020,pd,2022-05-23
Chamise,Chamise,blue oak,1.85,21,2020,pd,2022-05-23
Chamise,Chamise,blue oak,1.65,21,2021,pd,2022-05-23
Chamise,Chamise,live oak,1.2,21,2022,pd,2022-05-23
Chamise,Chamise,live oak,1.72,21,2022,pd,2022-05-23
Chamise,Chamise,live oak,1.15,21,2022,pd,2022-05-23
Chamise,Chamise,live oak,1.75,21,2022,pd,2022-05-23
Chamise,Chamise,live oak,1.25,21,2023,pd,2022-05-23
Chamise,Chamise,live oak,1.1,21,2023,pd,2022-05-23
Chamise,Chamise,live oak,1.3,21,2023,pd,2022-05-23
Chamise,Chamise,live oak,1.41,21,2023,pd,2022-05-23
Chamise,Chamise,live oak,1.5,21,2023,pd,2022-05-23
Chamise,Chamise,blue oak,1.75,21,2024,pd,2022-05-23
Chamise,Chamise,blue oak,1.65,21,2024,pd,2022-05-23
Chamise,Chamise,blue oak,1.45,21,2025,pd,2022-05-23
Chamise,Chamise,blue oak,1.55,21,2025,pd,2022-05-23
Chamise,Shedd,blue oak,2.01,21,2026,pd,2022-05-23
Chamise,Shedd,blue oak,2.15,21,2026,pd,2022-05-23
Chamise,Shedd,blue oak,2,21,2026,pd,2022-05-23
Chamise,Shedd,blue oak,1.9,21,2027,pd,2022-05-23
Chamise,Shedd,blue oak,2.07,21,2027,pd,2022-05-23
Chamise,Shedd,blue oak,1.8,21,2028,pd,2022-05-23
Chamise,Shedd,blue oak,1.75,21,2028,pd,2022-05-23
Chamise,Shedd,live oak,1.21,21,2029,pd,2022-05-23
Chamise,Shedd,live oak,1.5,21,2029,pd,2022-05-23
Chamise,Shedd,live oak,1.75,21,2029,pd,2022-05-23
Chamise,Shedd,live oak,1.3,21,2029,pd,2022-05-23
Chamise,Shedd,live oak,1.65,21,2030,pd,2022-05-23
Chamise,Shedd,live oak,1.45,21,2030,pd,2022-05-23
Chamise,Shedd,live oak,1.23,21,2030,pd,2022-05-23
Chamise,Shedd,live oak,1.175,21,2030,pd,2022-05-23
Chamise,Shedd,blue oak,1.95,21,2031,pd,2022-05-23
Chamise,Shedd,blue oak,1.875,21,2031,pd,2022-05-23
Cucu Mesa,Low,blue oak,2.258,21,2012,pd,2022-05-23
Cucu Mesa,Low,blue oak,2.85,21,2012,pd,2022-05-23
Cucu Mesa,Low,blue oak,2.713,21,2012,pd,2022-05-23
Cucu Mesa,Low,blue oak,2.008,21,2013,pd,2022-05-23
Cucu Mesa,Low,blue oak,1.956,21,2013,pd,2022-05-23
Cucu Mesa,Low,blue oak,2.348,21,2013,pd,2022-05-23
Cucu Mesa,Low,blue oak,1.838,21,2015,pd,2022-05-23
Cucu Mesa,Low,blue oak,2.008,21,2015,pd,2022-05-23
Cucu Mesa,Low,blue oak,2.1,21,2015,pd,2022-05-23
Cucu Mesa,Low,blue oak,1.608,21,1478,pd,2022-05-23
Cucu Mesa,Low,blue oak,1.43,21,1478,pd,2022-05-23
Cucu Mesa,Low,blue oak,1.62,21,1478,pd,2022-05-23
Cucu Mesa,High,blue oak,1.64,21,2008,pd,2022-05-23
Cucu Mesa,High,blue oak,1.93,21,2008,pd,2022-05-23
Cucu Mesa,High,blue oak,1.638,21,2008,pd,2022-05-23
LL,MiddleEarth,live oak,1.432,21,2352,pd,2022-05-23
LL,MiddleEarth,live oak,1.371,21,2352,pd,2022-05-23
LL,MiddleEarth,live oak,1.341,21,2352,pd,2022-05-23
LL,MiddleEarth,live oak,1.504,21,2352,pd,2022-05-23
LL,MiddleEarth,live oak,1.212,21,2354,pd,2022-05-23
LL,MiddleEarth,live oak,1.356,21,2354,pd,2022-05-23
LL,MiddleEarth,live oak,1.361,21,2354,pd,2022-05-23
LL,MiddleEarth,live oak,1.421,21,2354,pd,2022-05-23
LL,MiddleEarth,blue oak,2.157,21,2360,pd,2022-05-23
LL,MiddleEarth,blue oak,1.958,21,2360,pd,2022-05-23
LL,MiddleEarth,blue oak,2.271,21,2360,pd,2022-05-23
LL,MiddleEarth,blue oak,2.151,21,2360,pd,2022-05-23
LL,MiddleEarth,blue oak,2.023,21,2367,pd,2022-05-23
LL,MiddleEarth,live oak,0.839,21,2376,pd,2022-05-23
LL,MiddleEarth,live oak,1.11,21,2376,pd,2022-05-23
LL,MiddleEarth,live oak,1.556,21,2376,pd,2022-05-23
LL,MiddleEarth,live oak,1.331,21,2376,pd,2022-05-23
LL,MiddleEarth,live oak,1.186,21,2376,pd,2022-05-23
LL,MiddleEarth,live oak,0.899,21,2377,pd,2022-05-23
LL,MiddleEarth,live oak,1.019,21,2377,pd,2022-05-23
LL,MiddleEarth,live oak,0.82,21,2377,pd,2022-05-23
LL,MiddleEarth,live oak,0.978,21,2377,pd,2022-05-23
LL,MiddleEarth,live oak,1.06,21,2377,pd,2022-05-23
LL,MiddleEarth,live oak,0.658,21,2377,pd,2022-05-23
LL,MiddleEarth,blue oak,1.688,21,2378,pd,2022-05-23
LL,MiddleEarth,blue oak,1.731,21,2378,pd,2022-05-23
LL,MiddleEarth,blue oak,2.371,21,2379,pd,2022-05-23
LL,MiddleEarth,blue oak,2.201,21,2379,pd,2022-05-23
LL,MiddleEarth,live oak,0.893,21,2380,pd,2022-05-23
LL,MiddleEarth,live oak,0.789,21,2380,pd,2022-05-23
LL,MiddleEarth,live oak,0.918,21,2380,pd,2022-05-23
LL,MiddleEarth,live oak,0.643,21,2380,pd,2022-05-23
LL,MiddleEarth,live oak,0.928,21,2380,pd,2022-05-23
LL,MiddleEarth,live oak,0.931,21,2380,pd,2022-05-23
LL,Hobbiton,live oak,0.678,21,2345,pd,2022-05-23
LL,Hobbiton,live oak,0.788,21,2345,pd,2022-05-23
LL,Hobbiton,live oak,0.682,21,2345,pd,2022-05-23
LL,Hobbiton,blue oak,1.645,21,2375,pd,2022-05-23
LL,Hobbiton,blue oak,1.73,21,2375,pd,2022-05-23
LL,Hobbiton,blue oak,1.723,21,2375,pd,2022-05-23
LL,Ridge,live oak,2.24,21,2331,pd,2022-05-23
LL,Ridge,live oak,1.65,21,2331,pd,2022-05-23
LL,Ridge,live oak,1.45,21,2331,pd,2022-05-23
LL,Ridge,live oak,1.75,21,2331,pd,2022-05-23
LL,Ridge,live oak,2.4,21,2331,pd,2022-05-23
LL,Hobbiton,live oak,1.94,21,2301,pd,2022-05-23
LL,Hobbiton,live oak,1.39,21,2301,pd,2022-05-23
LL,Hobbiton,live oak,1.45,21,2301,pd,2022-05-23
LL,Hobbiton,live oak,1.51,21,2301,pd,2022-05-23
LL,Weathertop,blue oak,2.063,21,2370,pd,2022-05-23
LL,Weathertop,blue oak,1.882,21,2370,pd,2022-05-23
LL,Weathertop,blue oak,1.843,21,2370,pd,2022-05-23
LL,Weathertop,blue oak,1.532,21,2371,pd,2022-05-23
LL,Weathertop,blue oak,1.501,21,2371,pd,2022-05-23
LL,Weathertop,blue oak,1.782,21,2372,pd,2022-05-23
LL,Weathertop,blue oak,1.741,21,2372,pd,2022-05-23
LL,Weathertop,blue oak,1.842,21,2372,pd,2022-05-23
LL,Weathertop,blue oak,1.293,21,2381,pd,2022-05-23
LL,Weathertop,blue oak,1.288,21,2381,pd,2022-05-23
LL,Weathertop,blue oak,1.416,21,2382,pd,2022-05-23
LL,Weathertop,blue oak,1.348,21,2382,pd,2022-05-23
LL,Weathertop,blue oak,1.334,21,2382,pd,2022-05-23
LL,Weathertop,blue oak,1.683,21,2383,pd,2022-05-23
LL,Weathertop,blue oak,1.338,21,2383,pd,2022-05-23
LL,Weathertop,blue oak,1.56,21,2383,pd,2022-05-23
LL,Weathertop,blue oak,1.548,21,2383,pd,2022-05-23
LL,Weathertop,blue oak,1.288,21,2384,pd,2022-05-23
LL,Weathertop,blue oak,1.219,21,2384,pd,2022-05-23
LL,Rohan,LEU,3.138,21,21,pd,2022-05-23
LL,Rohan,LEU,3.37,21,21,pd,2022-05-23
LL,Rohan,LEU,3.421,21,21,pd,2022-05-23
LL,Rohan,LEU,4.188,21,21,pd,2022-05-23
LL,Rohan,LEU,3.412,21,21,pd,2022-05-23
LL,Rohan,LEU,3.168,21,21,pd,2022-05-23
LL,Rohan,LEU,2.993,21,21,pd,2022-05-23
LL,Rohan,ARCA,2.881,21,11,pd,2022-05-23
LL,Rohan,ARCA,3.403,21,11,pd,2022-05-23
LL,Rohan,ARCA,3.271,21,11,pd,2022-05-23
LL,Rohan,ARCA,3.341,21,11,pd,2022-05-23
LL,Rohan,ARCA,3.04,21,11,pd,2022-05-23
LL,Rohan,ARCA,3.314,21,11,pd,2022-05-23
LL,Weathertop,blue oak,1.698,21,2011,pd,2022-05-23
LL,Weathertop,blue oak,1.736,21,2011,pd,2022-05-23
LL,Weathertop,blue oak,1.75,21,2011,pd,2022-05-23
LL,Weathertop,blue oak,1.471,21,2010,pd,2022-05-23
LL,Weathertop,blue oak,1.501,21,2010,pd,2022-05-23
LL,Hobbiton,blue oak,1.783,21,2009,pd,2022-05-23
LL,Hobbiton,blue oak,1.682,21,2009,pd,2022-05-23
LL,Hobbiton,blue oak,1.902,21,2009,pd,2022-05-23
LL,MiddleEarth,live oak,1.026,19,2352,pd,2022-05-09
LL,MiddleEarth,live oak,1.613,19,2352,pd,2022-05-09
LL,MiddleEarth,live oak,1.218,19,2352,pd,2022-05-09
LL,MiddleEarth,live oak,1.79,19,2352,pd,2022-05-09
LL,MiddleEarth,live oak,1.848,19,2352,pd,2022-05-09
LL,MiddleEarth,live oak,1.89,19,2354,pd,2022-05-09
LL,MiddleEarth,live oak,2.26,19,2354,pd,2022-05-09
LL,MiddleEarth,live oak,1.818,19,2354,pd,2022-05-09
LL,MiddleEarth,blue oak,1.578,19,2360,pd,2022-05-09
LL,MiddleEarth,blue oak,1.458,19,2360,pd,2022-05-09
LL,MiddleEarth,blue oak,1.554,19,2360,pd,2022-05-09
LL,MiddleEarth,blue oak,1.442,19,2365,pd,2022-05-09
LL,MiddleEarth,blue oak,1.208,19,2365,pd,2022-05-09
LL,MiddleEarth,blue oak,1.42,19,2365,pd,2022-05-09
LL,MiddleEarth,blue oak,1.718,19,2367,pd,2022-05-09
LL,MiddleEarth,blue oak,1.658,19,2367,pd,2022-05-09
LL,MiddleEarth,blue oak,1.687,19,2369,pd,2022-05-09
LL,MiddleEarth,blue oak,1.754,19,2369,pd,2022-05-09
LL,MiddleEarth,blue oak,1.638,19,2369,pd,2022-05-09
LL,MiddleEarth,live oak,0.778,19,2376,pd,2022-05-09
LL,MiddleEarth,live oak,0.587,19,2376,pd,2022-05-09
LL,MiddleEarth,live oak,0.802,19,2376,pd,2022-05-09
LL,MiddleEarth,live oak,0.739,19,2376,pd,2022-05-09
LL,MiddleEarth,live oak,0.608,19,2377,pd,2022-05-09
LL,MiddleEarth,live oak,0.538,19,2377,pd,2022-05-09
LL,MiddleEarth,live oak,0.604,19,2377,pd,2022-05-09
LL,MiddleEarth,blue oak,1.53,19,2378,pd,2022-05-09
LL,MiddleEarth,blue oak,1.56,19,2378,pd,2022-05-09
LL,MiddleEarth,blue oak,1.748,19,2379,pd,2022-05-09
LL,MiddleEarth,blue oak,1.59,19,2379,pd,2022-05-09
LL,MiddleEarth,blue oak,1.538,19,2379,pd,2022-05-09
LL,MiddleEarth,live oak,0.542,19,2380,pd,2022-05-09
LL,MiddleEarth,live oak,0.538,19,2380,pd,2022-05-09
LL,MiddleEarth,live oak,0.465,19,2380,pd,2022-05-09
LL,Hobbiton,blue oak,1.448,19,2343,pd,2022-05-09
LL,Hobbiton,blue oak,1.554,19,2343,pd,2022-05-09
LL,Hobbiton,blue oak,1.457,19,2343,pd,2022-05-09
LL,Hobbiton,live oak,0.648,19,2345,pd,2022-05-09
LL,Hobbiton,live oak,1.306,19,2345,pd,2022-05-09
LL,Hobbiton,live oak,0.982,19,2345,pd,2022-05-09
LL,Hobbiton,live oak,0.698,19,2345,pd,2022-05-09
LL,Hobbiton,live oak,1.054,19,2345,pd,2022-05-09
LL,Hobbiton,live oak,0.715,19,2345,pd,2022-05-09
LL,Hobbiton,live oak,0.516,19,2345,pd,2022-05-09
LL,Hobbiton,blue oak,1.689,19,2346,pd,2022-05-09
LL,Hobbiton,blue oak,1.864,19,2346,pd,2022-05-09
LL,Hobbiton,blue oak,1.974,19,2346,pd,2022-05-09
LL,Hobbiton,blue oak,2.098,19,2346,pd,2022-05-09
LL,Hobbiton,blue oak,1.35,19,2347,pd,2022-05-09
LL,Hobbiton,blue oak,1.728,19,2347,pd,2022-05-09
LL,Hobbiton,blue oak,1.47,19,2347,pd,2022-05-09
LL,Hobbiton,blue oak,1.778,19,2347,pd,2022-05-09
LL,Hobbiton,blue oak,1.452,19,2347,pd,2022-05-09
LL,Hobbiton,blue oak,1.445,19,2375,pd,2022-05-09
LL,Hobbiton,blue oak,1.251,19,2375,pd,2022-05-09
LL,Hobbiton,blue oak,1.431,19,2375,pd,2022-05-09
LL,Hobbiton,blue oak,1.808,19,2375,pd,2022-05-09
LL,Hobbiton,blue oak,1.328,19,2375,pd,2022-05-09
LL,Hobbiton,blue oak,2.074,19,2375,pd,2022-05-09
LL,Ridge,live oak,1.23,19,2331,pd,2022-05-09
LL,Ridge,live oak,1.3,19,2331,pd,2022-05-09
LL,Ridge,live oak,1.279,19,2331,pd,2022-05-09
LL,Hobbiton,live oak,1.973,19,2301,pd,2022-05-09
LL,Hobbiton,live oak,1.781,19,2301,pd,2022-05-09
LL,Hobbiton,live oak,1.881,19,2301,pd,2022-05-09
LL,Weathertop,blue oak,1.192,19,2371,pd,2022-05-09
LL,Weathertop,blue oak,1.078,19,2371,pd,2022-05-09
LL,Weathertop,blue oak,1.314,19,2371,pd,2022-05-09
LL,Weathertop,blue oak,1.476,19,2371,pd,2022-05-09
LL,Weathertop,blue oak,1.884,19,2372,pd,2022-05-09
LL,Weathertop,blue oak,1.818,19,2372,pd,2022-05-09
LL,Weathertop,blue oak,2.418,19,2381,pd,2022-05-09
LL,Weathertop,blue oak,2.154,19,2381,pd,2022-05-09
LL,Weathertop,blue oak,2.428,19,2381,pd,2022-05-09
LL,Weathertop,blue oak,2.443,19,2381,pd,2022-05-09
LL,Weathertop,blue oak,1.751,19,2382,pd,2022-05-09
LL,Weathertop,blue oak,1.588,19,2382,pd,2022-05-09
LL,Weathertop,blue oak,1.621,19,2382,pd,2022-05-09
LL,Weathertop,blue oak,1.745,19,2383,pd,2022-05-09
LL,Weathertop,blue oak,1.498,19,2383,pd,2022-05-09
