"","tree","week","species","rep","date.x","mean_pd","mpa_pd","date_pd","date.y","mean_md","mpa_md","date_md"
"998",2370,29,"blue oak","1",2022-07-19,3.53333333333333,3.3,2022-07-19,2022-07-19,4.43333333333333,4.5,2022-07-19
"999",2370,29,"blue oak","2",2022-07-19,3.53333333333333,3.7,2022-07-19,2022-07-19,4.43333333333333,4.7,2022-07-19
"1000",2370,29,"blue oak","3",2022-07-19,3.53333333333333,3.6,2022-07-19,2022-07-19,4.43333333333333,4.1,2022-07-19
"1001",2371,9,"blue oak","1",2022-02-28,1.642,1.26,2022-02-28,NA,NA,NA,NA
"1002",2371,9,"blue oak","2",2022-02-28,1.642,2.2,2022-02-28,NA,NA,NA,NA
"1003",2371,9,"blue oak","3",2022-02-28,1.642,1.89,2022-02-28,NA,NA,NA,NA
"1004",2371,9,"blue oak","4",2022-02-28,1.642,1.09,2022-02-28,NA,NA,NA,NA
"1005",2371,9,"blue oak","5",2022-02-28,1.642,1.77,2022-02-28,NA,NA,NA,NA
"1006",2371,12,"blue oak","1",2022-03-25,1.15,1.3,2022-03-25,NA,NA,NA,NA
"1007",2371,12,"blue oak","2",2022-03-25,1.15,1.2,2022-03-25,NA,NA,NA,NA
"1008",2371,12,"blue oak","3",2022-03-25,1.15,0.95,2022-03-25,NA,NA,NA,NA
"1009",2371,13,"blue oak","1",2022-03-30,0.945,0.38,2022-03-30,NA,NA,NA,NA
"1010",2371,13,"blue oak","2",2022-03-30,0.945,1.1,2022-03-30,NA,NA,NA,NA
"1011",2371,13,"blue oak","3",2022-03-30,0.945,1.18,2022-03-30,NA,NA,NA,NA
"1012",2371,13,"blue oak","4",2022-03-30,0.945,1.12,2022-03-30,NA,NA,NA,NA
"1013",2371,15,"blue oak","1",2022-04-11,1.002,1.129,2022-04-11,2022-04-13,1.413,1.41,2022-04-13
"1014",2371,15,"blue oak","2",2022-04-11,1.002,0.998,2022-04-11,2022-04-13,1.413,1.287,2022-04-13
"1015",2371,15,"blue oak","3",2022-04-11,1.002,0.879,2022-04-11,2022-04-13,1.413,1.542,2022-04-13
"1016",2371,17,"blue oak","1",2022-04-25,0.952333333333333,0.998,2022-04-25,2022-04-25,2.696,2.751,2022-04-25
"1017",2371,17,"blue oak","2",2022-04-25,0.952333333333333,0.888,2022-04-25,2022-04-25,2.696,2.641,2022-04-25
"1018",2371,17,"blue oak","3",2022-04-25,0.952333333333333,0.971,2022-04-25,NA,NA,NA,NA
"1019",2371,18,"blue oak","1",NA,NA,NA,NA,2022-05-04,2.97433333333333,3.051,2022-05-04
"1020",2371,18,"blue oak","2",NA,NA,NA,NA,2022-05-04,2.97433333333333,3.067,2022-05-04
"1021",2371,18,"blue oak","3",NA,NA,NA,NA,2022-05-04,2.97433333333333,2.805,2022-05-04
"1022",2371,19,"blue oak","1",2022-05-09,1.265,1.192,2022-05-09,2022-05-09,2.298,2.271,2022-05-09
"1023",2371,19,"blue oak","2",2022-05-09,1.265,1.078,2022-05-09,2022-05-09,2.298,2.052,2022-05-09
"1024",2371,19,"blue oak","3",2022-05-09,1.265,1.314,2022-05-09,2022-05-09,2.298,2.571,2022-05-09
"1025",2371,19,"blue oak","4",2022-05-09,1.265,1.476,2022-05-09,NA,NA,NA,NA
"1026",2371,21,"blue oak","1",2022-05-23,1.5165,1.532,2022-05-23,NA,NA,NA,NA
"1027",2371,21,"blue oak","2",2022-05-23,1.5165,1.501,2022-05-23,NA,NA,NA,NA
"1028",2371,29,"blue oak","1",2022-07-19,3.13333333333333,3.2,2022-07-19,2022-07-19,3.45,3.55,2022-07-19
"1029",2371,29,"blue oak","2",2022-07-19,3.13333333333333,3.2,2022-07-19,2022-07-19,3.45,3.4,2022-07-19
"1030",2371,29,"blue oak","3",2022-07-19,3.13333333333333,3,2022-07-19,2022-07-19,3.45,3.4,2022-07-19
"1031",2372,9,"blue oak","1",2022-02-28,1.302,1.31,2022-02-28,NA,NA,NA,NA
"1032",2372,9,"blue oak","2",2022-02-28,1.302,1.37,2022-02-28,NA,NA,NA,NA
"1033",2372,9,"blue oak","3",2022-02-28,1.302,1.57,2022-02-28,NA,NA,NA,NA
"1034",2372,9,"blue oak","4",2022-02-28,1.302,1.18,2022-02-28,NA,NA,NA,NA
"1035",2372,9,"blue oak","5",2022-02-28,1.302,1.08,2022-02-28,NA,NA,NA,NA
"1036",2372,12,"blue oak","1",2022-03-25,1.75,1.65,2022-03-25,2022-03-25,1.87,2.1,2022-03-25
"1037",2372,12,"blue oak","2",2022-03-25,1.75,1.8,2022-03-25,2022-03-25,1.87,1.6,2022-03-25
"1038",2372,12,"blue oak","3",2022-03-25,1.75,1.8,2022-03-25,2022-03-25,1.87,1.85,2022-03-25
"1039",2372,12,"blue oak","4",NA,NA,NA,NA,2022-03-25,1.87,1.9,2022-03-25
"1040",2372,12,"blue oak","5",NA,NA,NA,NA,2022-03-25,1.87,1.9,2022-03-25
"1041",2372,13,"blue oak","1",2022-03-30,1.28333333333333,1.41,2022-03-30,NA,NA,NA,NA
"1042",2372,13,"blue oak","2",2022-03-30,1.28333333333333,1.19,2022-03-30,NA,NA,NA,NA
"1043",2372,13,"blue oak","3",2022-03-30,1.28333333333333,1.25,2022-03-30,NA,NA,NA,NA
"1044",2372,15,"blue oak","1",2022-04-11,1.211,1.217,2022-04-11,NA,NA,NA,NA
"1045",2372,15,"blue oak","2",2022-04-11,1.211,1.188,2022-04-11,NA,NA,NA,NA
"1046",2372,15,"blue oak","3",2022-04-11,1.211,1.228,2022-04-11,NA,NA,NA,NA
"1047",2372,17,"blue oak","1",2022-04-25,1.307,1.248,2022-04-25,2022-04-25,1.9765,2,2022-04-25
"1048",2372,17,"blue oak","2",2022-04-25,1.307,1.312,2022-04-25,2022-04-25,1.9765,1.953,2022-04-25
"1049",2372,17,"blue oak","3",2022-04-25,1.307,1.361,2022-04-25,NA,NA,NA,NA
"1050",2372,18,"blue oak","1",NA,NA,NA,NA,2022-05-04,3.519,3.871,2022-05-04
"1051",2372,18,"blue oak","2",NA,NA,NA,NA,2022-05-04,3.519,3.382,2022-05-04
"1052",2372,18,"blue oak","3",NA,NA,NA,NA,2022-05-04,3.519,3.665,2022-05-04
"1053",2372,18,"blue oak","4",NA,NA,NA,NA,2022-05-04,3.519,3.39,2022-05-04
"1054",2372,18,"blue oak","5",NA,NA,NA,NA,2022-05-04,3.519,3.239,2022-05-04
"1055",2372,18,"blue oak","6",NA,NA,NA,NA,2022-05-04,3.519,3.567,2022-05-04
"1056",2372,19,"blue oak","1",2022-05-09,1.851,1.884,2022-05-09,2022-05-09,1.9765,1.972,2022-05-09
"1057",2372,19,"blue oak","2",2022-05-09,1.851,1.818,2022-05-09,2022-05-09,1.9765,1.981,2022-05-09
"1058",2372,21,"blue oak","1",2022-05-23,1.78833333333333,1.782,2022-05-23,NA,NA,NA,NA
"1059",2372,21,"blue oak","2",2022-05-23,1.78833333333333,1.741,2022-05-23,NA,NA,NA,NA
"1060",2372,21,"blue oak","3",2022-05-23,1.78833333333333,1.842,2022-05-23,NA,NA,NA,NA
"1061",2372,29,"blue oak","1",2022-07-19,2.76666666666667,2.9,2022-07-19,2022-07-19,3.92,3.7,2022-07-19
"1062",2372,29,"blue oak","2",2022-07-19,2.76666666666667,2.7,2022-07-19,2022-07-19,3.92,4.1,2022-07-19
"1063",2372,29,"blue oak","3",2022-07-19,2.76666666666667,2.7,2022-07-19,2022-07-19,3.92,4,2022-07-19
"1064",2372,29,"blue oak","4",NA,NA,NA,NA,2022-07-19,3.92,3.6,2022-07-19
"1065",2372,29,"blue oak","5",NA,NA,NA,NA,2022-07-19,3.92,4.2,2022-07-19
"1066",2373,9,"blue oak","1",2022-02-28,1.31,1.24,2022-02-28,NA,NA,NA,NA
"1067",2373,9,"blue oak","2",2022-02-28,1.31,1.35,2022-02-28,NA,NA,NA,NA
"1068",2373,9,"blue oak","3",2022-02-28,1.31,1.46,2022-02-28,NA,NA,NA,NA
"1069",2373,9,"blue oak","4",2022-02-28,1.31,1.56,2022-02-28,NA,NA,NA,NA
"1070",2373,9,"blue oak","5",2022-02-28,1.31,1.25,2022-02-28,NA,NA,NA,NA
"1071",2373,9,"blue oak","6",2022-02-28,1.31,1,2022-02-28,NA,NA,NA,NA
"1072",2373,12,"blue oak","1",2022-03-25,1.04166666666667,0.95,2022-03-25,NA,NA,NA,NA
"1073",2373,12,"blue oak","2",2022-03-25,1.04166666666667,1.025,2022-03-25,NA,NA,NA,NA
"1074",2373,12,"blue oak","3",2022-03-25,1.04166666666667,1.15,2022-03-25,NA,NA,NA,NA
"1075",2374,15,"blue oak","1",NA,NA,NA,NA,2022-04-13,1.6905,1.716,2022-04-13
"1076",2374,15,"blue oak","2",NA,NA,NA,NA,2022-04-13,1.6905,1.665,2022-04-13
"1077",2375,12,"blue oak","1",2022-03-25,1.075,1.05,2022-03-25,NA,NA,NA,NA
"1078",2375,12,"blue oak","2",2022-03-25,1.075,0.9,2022-03-25,NA,NA,NA,NA
"1079",2375,12,"blue oak","3",2022-03-25,1.075,1.4,2022-03-25,NA,NA,NA,NA
"1080",2375,12,"blue oak","4",2022-03-25,1.075,0.95,2022-03-25,NA,NA,NA,NA
"1081",2375,13,"blue oak","1",2022-03-30,1.07333333333333,1.01,2022-03-30,NA,NA,NA,NA
"1082",2375,13,"blue oak","2",2022-03-30,1.07333333333333,1.01,2022-03-30,NA,NA,NA,NA
"1083",2375,13,"blue oak","3",2022-03-30,1.07333333333333,1.2,2022-03-30,NA,NA,NA,NA
"1084",2375,15,"blue oak","1",2022-04-11,1.33333333333333,1.5,2022-04-11,2022-04-13,1.929,2.101,2022-04-13
"1085",2375,15,"blue oak","2",2022-04-11,1.33333333333333,1.2,2022-04-11,2022-04-13,1.929,1.841,2022-04-13
"1086",2375,15,"blue oak","3",2022-04-11,1.33333333333333,1.3,2022-04-11,2022-04-13,1.929,1.845,2022-04-13
"1087",2375,17,"blue oak","1",2022-04-25,1.3405,1.301,2022-04-25,NA,NA,NA,NA
"1088",2375,17,"blue oak","2",2022-04-25,1.3405,1.38,2022-04-25,NA,NA,NA,NA
"1089",2375,18,"blue oak","1",NA,NA,NA,NA,2022-05-04,3.16133333333333,3.19,2022-05-04
"1090",2375,18,"blue oak","2",NA,NA,NA,NA,2022-05-04,3.16133333333333,3.014,2022-05-04
"1091",2375,18,"blue oak","3",NA,NA,NA,NA,2022-05-04,3.16133333333333,3.28,2022-05-04
"1092",2375,19,"blue oak","1",2022-05-09,1.55616666666667,1.445,2022-05-09,2022-05-09,2.60266666666667,2.673,2022-05-09
"1093",2375,19,"blue oak","2",2022-05-09,1.55616666666667,1.251,2022-05-09,2022-05-09,2.60266666666667,2.404,2022-05-09
"1094",2375,19,"blue oak","3",2022-05-09,1.55616666666667,1.431,2022-05-09,2022-05-09,2.60266666666667,2.731,2022-05-09
"1095",2375,19,"blue oak","4",2022-05-09,1.55616666666667,1.808,2022-05-09,NA,NA,NA,NA
"1096",2375,19,"blue oak","5",2022-05-09,1.55616666666667,1.328,2022-05-09,NA,NA,NA,NA
"1097",2375,19,"blue oak","6",2022-05-09,1.55616666666667,2.074,2022-05-09,NA,NA,NA,NA
"1098",2375,21,"blue oak","1",2022-05-23,1.69933333333333,1.645,2022-05-23,2022-05-23,3.442,3.406,2022-05-23
"1099",2375,21,"blue oak","2",2022-05-23,1.69933333333333,1.73,2022-05-23,2022-05-23,3.442,3.478,2022-05-23
"1100",2375,21,"blue oak","3",2022-05-23,1.69933333333333,1.723,2022-05-23,NA,NA,NA,NA
"1101",2375,29,"blue oak","1",2022-07-19,2.18666666666667,2.18,2022-07-19,2022-07-19,4.5,4.6,2022-07-19
"1102",2375,29,"blue oak","2",2022-07-19,2.18666666666667,2.2,2022-07-19,2022-07-19,4.5,4.5,2022-07-19
"1103",2375,29,"blue oak","3",2022-07-19,2.18666666666667,2.18,2022-07-19,2022-07-19,4.5,4.4,2022-07-19
"1104",2376,9,"live oak","1",NA,NA,NA,NA,2022-02-28,1.69166666666667,2.19,2022-02-28
"1105",2376,9,"live oak","2",NA,NA,NA,NA,2022-02-28,1.69166666666667,1.73,2022-02-28
"1106",2376,9,"live oak","3",NA,NA,NA,NA,2022-02-28,1.69166666666667,1.7,2022-02-28
"1107",2376,9,"live oak","4",NA,NA,NA,NA,2022-02-28,1.69166666666667,1.65,2022-02-28
"1108",2376,9,"live oak","5",NA,NA,NA,NA,2022-02-28,1.69166666666667,1.58,2022-02-28
"1109",2376,9,"live oak","6",NA,NA,NA,NA,2022-02-28,1.69166666666667,1.3,2022-02-28
"1110",2376,12,"live oak","1",2022-03-25,0.441666666666667,0.45,2022-03-25,2022-03-25,2.4,2.35,2022-03-25
"1111",2376,12,"live oak","2",2022-03-25,0.441666666666667,0.475,2022-03-25,2022-03-25,2.4,2.3,2022-03-25
"1112",2376,12,"live oak","3",2022-03-25,0.441666666666667,0.4,2022-03-25,2022-03-25,2.4,2.55,2022-03-25
"1113",2376,13,"live oak","1",2022-03-30,0.283333333333333,0.25,2022-03-30,NA,NA,NA,NA
"1114",2376,13,"live oak","2",2022-03-30,0.283333333333333,0.35,2022-03-30,NA,NA,NA,NA
"1115",2376,13,"live oak","3",2022-03-30,0.283333333333333,0.25,2022-03-30,NA,NA,NA,NA
"1116",2376,15,"live oak","1",2022-04-11,0.828333333333333,0.689,2022-04-11,2022-04-13,1.55933333333333,1.416,2022-04-13
"1117",2376,15,"live oak","2",2022-04-11,0.828333333333333,0.947,2022-04-11,2022-04-13,1.55933333333333,1.671,2022-04-13
"1118",2376,15,"live oak","3",2022-04-11,0.828333333333333,0.849,2022-04-11,2022-04-13,1.55933333333333,1.591,2022-04-13
"1119",2376,17,"live oak","1",2022-04-25,0.969333333333333,0.864,2022-04-25,2022-04-25,2.48825,2.571,2022-04-25
"1120",2376,17,"live oak","2",2022-04-25,0.969333333333333,1.052,2022-04-25,2022-04-25,2.48825,2.47,2022-04-25
"1121",2376,17,"live oak","3",2022-04-25,0.969333333333333,0.992,2022-04-25,2022-04-25,2.48825,2.404,2022-04-25
"1122",2376,17,"live oak","4",NA,NA,NA,NA,2022-04-25,2.48825,2.508,2022-04-25
"1123",2376,18,"live oak","1",NA,NA,NA,NA,2022-05-04,2.98,2.926,2022-05-04
"1124",2376,18,"live oak","2",NA,NA,NA,NA,2022-05-04,2.98,3.034,2022-05-04
"1125",2376,19,"live oak","1",2022-05-09,0.7265,0.778,2022-05-09,2022-05-09,3.50566666666667,3.781,2022-05-09
"1126",2376,19,"live oak","2",2022-05-09,0.7265,0.587,2022-05-09,2022-05-09,3.50566666666667,3.295,2022-05-09
"1127",2376,19,"live oak","3",2022-05-09,0.7265,0.802,2022-05-09,2022-05-09,3.50566666666667,3.441,2022-05-09
"1128",2376,19,"live oak","4",2022-05-09,0.7265,0.739,2022-05-09,NA,NA,NA,NA
"1129",2376,21,"live oak","1",2022-05-23,1.2044,0.839,2022-05-23,2022-05-23,2.35,2.615,2022-05-23
"1130",2376,21,"live oak","2",2022-05-23,1.2044,1.11,2022-05-23,2022-05-23,2.35,2.386,2022-05-23
"1131",2376,21,"live oak","3",2022-05-23,1.2044,1.556,2022-05-23,2022-05-23,2.35,2.056,2022-05-23
"1132",2376,21,"live oak","4",2022-05-23,1.2044,1.331,2022-05-23,2022-05-23,2.35,2.343,2022-05-23
"1133",2376,21,"live oak","5",2022-05-23,1.2044,1.186,2022-05-23,NA,NA,NA,NA
"1134",2376,29,"live oak","1",2022-07-19,2.05,2,2022-07-19,2022-07-19,5,5.1,2022-07-19
"1135",2376,29,"live oak","2",2022-07-19,2.05,2.25,2022-07-19,2022-07-19,5,4.8,2022-07-19
"1136",2376,29,"live oak","3",2022-07-19,2.05,1.9,2022-07-19,2022-07-19,5,5.1,2022-07-19
"1137",2377,9,"live oak","1",NA,NA,NA,NA,2022-02-28,2.14,2.18,2022-02-28
"1138",2377,9,"live oak","2",NA,NA,NA,NA,2022-02-28,2.14,2.71,2022-02-28
"1139",2377,9,"live oak","3",NA,NA,NA,NA,2022-02-28,2.14,1.7,2022-02-28
"1140",2377,9,"live oak","4",NA,NA,NA,NA,2022-02-28,2.14,1.64,2022-02-28
"1141",2377,9,"live oak","5",NA,NA,NA,NA,2022-02-28,2.14,2.51,2022-02-28
"1142",2377,9,"live oak","6",NA,NA,NA,NA,2022-02-28,2.14,2.1,2022-02-28
"1143",2377,12,"live oak","1",NA,NA,NA,NA,2022-03-25,2.3,2.55,2022-03-25
"1144",2377,12,"live oak","2",NA,NA,NA,NA,2022-03-25,2.3,3.45,2022-03-25
"1145",2377,12,"live oak","3",NA,NA,NA,NA,2022-03-25,2.3,1.4,2022-03-25
"1146",2377,12,"live oak","4",NA,NA,NA,NA,2022-03-25,2.3,1.4,2022-03-25
"1147",2377,12,"live oak","5",NA,NA,NA,NA,2022-03-25,2.3,1.6,2022-03-25
"1148",2377,12,"live oak","6",NA,NA,NA,NA,2022-03-25,2.3,3.4,2022-03-25
"1149",2377,13,"live oak","1",2022-03-30,0.243333333333333,0.22,2022-03-30,NA,NA,NA,NA
"1150",2377,13,"live oak","2",2022-03-30,0.243333333333333,0.3,2022-03-30,NA,NA,NA,NA
"1151",2377,13,"live oak","3",2022-03-30,0.243333333333333,0.21,2022-03-30,NA,NA,NA,NA
"1152",2377,15,"live oak","1",2022-04-11,0.825,0.3,2022-04-11,2022-04-13,1.90322857142857,2.007,2022-04-13
"1153",2377,15,"live oak","2",2022-04-11,0.825,1.1,2022-04-11,2022-04-13,1.90322857142857,1.591,2022-04-13
"1154",2377,15,"live oak","3",2022-04-11,0.825,1,2022-04-11,2022-04-13,1.90322857142857,1.843,2022-04-13
"1155",2377,15,"live oak","4",2022-04-11,0.825,0.9,2022-04-11,2022-04-13,1.90322857142857,2.089,2022-04-13
"1156",2377,15,"live oak","5",NA,NA,NA,NA,2022-04-13,1.90322857142857,2.1616,2022-04-13
"1157",2377,15,"live oak","6",NA,NA,NA,NA,2022-04-13,1.90322857142857,1.69,2022-04-13
"1158",2377,15,"live oak","7",NA,NA,NA,NA,2022-04-13,1.90322857142857,1.941,2022-04-13
"1159",2377,17,"live oak","1",2022-04-25,1.307,1.139,2022-04-25,2022-04-25,2.96633333333333,3.169,2022-04-25
"1160",2377,17,"live oak","2",2022-04-25,1.307,1.221,2022-04-25,2022-04-25,2.96633333333333,2.961,2022-04-25
"1161",2377,17,"live oak","3",2022-04-25,1.307,1.561,2022-04-25,2022-04-25,2.96633333333333,2.769,2022-04-25
"1162",2377,18,"live oak","1",NA,NA,NA,NA,2022-05-04,2.10114285714286,2.113,2022-05-04
"1163",2377,18,"live oak","2",NA,NA,NA,NA,2022-05-04,2.10114285714286,1.987,2022-05-04
"1164",2377,18,"live oak","3",NA,NA,NA,NA,2022-05-04,2.10114285714286,2.158,2022-05-04
"1165",2377,18,"live oak","4",NA,NA,NA,NA,2022-05-04,2.10114285714286,1.923,2022-05-04
"1166",2377,18,"live oak","5",NA,NA,NA,NA,2022-05-04,2.10114285714286,2.669,2022-05-04
"1167",2377,18,"live oak","6",NA,NA,NA,NA,2022-05-04,2.10114285714286,1.971,2022-05-04
"1168",2377,18,"live oak","7",NA,NA,NA,NA,2022-05-04,2.10114285714286,1.887,2022-05-04
"1169",2377,19,"live oak","1",2022-05-09,0.583333333333333,0.608,2022-05-09,2022-05-09,1.77316666666667,2.04,2022-05-09
"1170",2377,19,"live oak","2",2022-05-09,0.583333333333333,0.538,2022-05-09,2022-05-09,1.77316666666667,1.721,2022-05-09
"1171",2377,19,"live oak","3",2022-05-09,0.583333333333333,0.604,2022-05-09,2022-05-09,1.77316666666667,1.593,2022-05-09
"1172",2377,19,"live oak","4",NA,NA,NA,NA,2022-05-09,1.77316666666667,1.598,2022-05-09
"1173",2377,19,"live oak","5",NA,NA,NA,NA,2022-05-09,1.77316666666667,1.899,2022-05-09
"1174",2377,19,"live oak","6",NA,NA,NA,NA,2022-05-09,1.77316666666667,1.788,2022-05-09
"1175",2377,21,"live oak","1",2022-05-23,0.905666666666667,0.899,2022-05-23,2022-05-23,1.61575,1.464,2022-05-23
"1176",2377,21,"live oak","2",2022-05-23,0.905666666666667,1.019,2022-05-23,2022-05-23,1.61575,1.728,2022-05-23
"1177",2377,21,"live oak","3",2022-05-23,0.905666666666667,0.82,2022-05-23,2022-05-23,1.61575,1.531,2022-05-23
"1178",2377,21,"live oak","4",2022-05-23,0.905666666666667,0.978,2022-05-23,2022-05-23,1.61575,1.74,2022-05-23
"1179",2377,21,"live oak","5",2022-05-23,0.905666666666667,1.06,2022-05-23,NA,NA,NA,NA
"1180",2377,21,"live oak","6",2022-05-23,0.905666666666667,0.658,2022-05-23,NA,NA,NA,NA
"1181",2377,29,"live oak","1",2022-07-19,2.36666666666667,2.4,2022-07-19,NA,NA,NA,NA
"1182",2377,29,"live oak","2",2022-07-19,2.36666666666667,2.3,2022-07-19,NA,NA,NA,NA
"1183",2377,29,"live oak","3",2022-07-19,2.36666666666667,2.4,2022-07-19,NA,NA,NA,NA
"1184",2378,12,"blue oak","1",2022-03-25,0.991666666666667,0.875,2022-03-25,2022-03-25,2.95,2.8,2022-03-25
"1185",2378,12,"blue oak","2",2022-03-25,0.991666666666667,1.05,2022-03-25,2022-03-25,2.95,3.025,2022-03-25
"1186",2378,12,"blue oak","3",2022-03-25,0.991666666666667,1.05,2022-03-25,2022-03-25,2.95,3.025,2022-03-25
"1187",2378,13,"blue oak","1",2022-03-30,0.585,0.63,2022-03-30,NA,NA,NA,NA
"1188",2378,13,"blue oak","2",2022-03-30,0.585,0.55,2022-03-30,NA,NA,NA,NA
"1189",2378,13,"blue oak","3",2022-03-30,0.585,0.55,2022-03-30,NA,NA,NA,NA
"1190",2378,13,"blue oak","4",2022-03-30,0.585,0.61,2022-03-30,NA,NA,NA,NA
"1191",2378,15,"blue oak","1",2022-04-11,1.305,1.333,2022-04-11,2022-04-13,1.621,1.651,2022-04-13
"1192",2378,15,"blue oak","2",2022-04-11,1.305,1.301,2022-04-11,2022-04-13,1.621,1.591,2022-04-13
"1193",2378,15,"blue oak","3",2022-04-11,1.305,1.281,2022-04-11,NA,NA,NA,NA
"1194",2378,17,"blue oak","1",2022-04-25,1.5095,1.528,2022-04-25,2022-04-25,3.096,2.84,2022-04-25
"1195",2378,17,"blue oak","2",2022-04-25,1.5095,1.491,2022-04-25,2022-04-25,3.096,3.09,2022-04-25
"1196",2378,17,"blue oak","3",NA,NA,NA,NA,2022-04-25,3.096,3.01,2022-04-25
"1197",2378,17,"blue oak","4",NA,NA,NA,NA,2022-04-25,3.096,3.45,2022-04-25
"1198",2378,17,"blue oak","5",NA,NA,NA,NA,2022-04-25,3.096,3.09,2022-04-25
"1199",2378,18,"blue oak","1",NA,NA,NA,NA,2022-05-04,2.466,2.945,2022-05-04
"1200",2378,18,"blue oak","2",NA,NA,NA,NA,2022-05-04,2.466,1.987,2022-05-04
"1201",2378,19,"blue oak","1",2022-05-09,1.55,1.53,2022-05-09,NA,NA,NA,NA
"1202",2378,19,"blue oak","2",2022-05-09,1.55,1.56,2022-05-09,NA,NA,NA,NA
"1203",2378,19,"blue oak","3",2022-05-09,1.55,1.56,2022-05-09,NA,NA,NA,NA
"1204",2378,21,"blue oak","1",2022-05-23,1.70233333333333,1.688,2022-05-23,2022-05-23,3.192,3.361,2022-05-23
"1205",2378,21,"blue oak","2",2022-05-23,1.70233333333333,1.731,2022-05-23,2022-05-23,3.192,3.187,2022-05-23
"1206",2378,21,"blue oak","3",2022-05-23,1.70233333333333,1.688,2022-05-23,2022-05-23,3.192,2.778,2022-05-23
"1207",2378,21,"blue oak","4",NA,NA,NA,NA,2022-05-23,3.192,3.373,2022-05-23
"1208",2378,21,"blue oak","5",NA,NA,NA,NA,2022-05-23,3.192,3.261,2022-05-23
"1209",2378,29,"blue oak","1",2022-07-19,2.005,1.78,2022-07-19,2022-07-19,3.7375,3.7,2022-07-19
"1210",2378,29,"blue oak","2",2022-07-19,2.005,2.33,2022-07-19,2022-07-19,3.7375,3.75,2022-07-19
"1211",2378,29,"blue oak","3",2022-07-19,2.005,1.89,2022-07-19,2022-07-19,3.7375,3.8,2022-07-19
"1212",2378,29,"blue oak","4",2022-07-19,2.005,2.02,2022-07-19,2022-07-19,3.7375,3.7,2022-07-19
"1213",2379,12,"blue oak","1",2022-03-25,1.032,0.919,2022-03-25,2022-03-25,3.19375,3.55,2022-03-25
"1214",2379,12,"blue oak","2",2022-03-25,1.032,1.058,2022-03-25,2022-03-25,3.19375,3,2022-03-25
"1215",2379,12,"blue oak","3",2022-03-25,1.032,1.066,2022-03-25,2022-03-25,3.19375,3.025,2022-03-25
"1216",2379,12,"blue oak","4",2022-03-25,1.032,1.085,2022-03-25,2022-03-25,3.19375,3.2,2022-03-25
"1217",2379,13,"blue oak","1",2022-03-30,0.51,0.6,2022-03-30,NA,NA,NA,NA
"1218",2379,13,"blue oak","2",2022-03-30,0.51,0.45,2022-03-30,NA,NA,NA,NA
"1219",2379,13,"blue oak","3",2022-03-30,0.51,0.55,2022-03-30,NA,NA,NA,NA
"1220",2379,13,"blue oak","4",2022-03-30,0.51,0.4,2022-03-30,NA,NA,NA,NA
"1221",2379,13,"blue oak","5",2022-03-30,0.51,0.55,2022-03-30,NA,NA,NA,NA
"1222",2379,15,"blue oak","1",2022-04-11,1.179,1.212,2022-04-11,2022-04-13,2.443,2.145,2022-04-13
"1223",2379,15,"blue oak","2",2022-04-11,1.179,1.11,2022-04-11,2022-04-13,2.443,3.17,2022-04-13
"1224",2379,15,"blue oak","3",2022-04-11,1.179,1.215,2022-04-11,2022-04-13,2.443,2.032,2022-04-13
"1225",2379,15,"blue oak","4",NA,NA,NA,NA,2022-04-13,2.443,2.691,2022-04-13
"1226",2379,15,"blue oak","5",NA,NA,NA,NA,2022-04-13,2.443,2.177,2022-04-13
"1227",2379,17,"blue oak","1",2022-04-25,1.246,1.221,2022-04-25,2022-04-25,2.895,3.12,2022-04-25
"1228",2379,17,"blue oak","2",2022-04-25,1.246,1.271,2022-04-25,2022-04-25,2.895,3.12,2022-04-25
"1229",2379,17,"blue oak","3",NA,NA,NA,NA,2022-04-25,2.895,2.84,2022-04-25
"1230",2379,17,"blue oak","4",NA,NA,NA,NA,2022-04-25,2.895,2.5,2022-04-25
"1231",2379,18,"blue oak","1",NA,NA,NA,NA,2022-05-04,2.94875,3.032,2022-05-04
"1232",2379,18,"blue oak","2",NA,NA,NA,NA,2022-05-04,2.94875,2.738,2022-05-04
"1233",2379,18,"blue oak","3",NA,NA,NA,NA,2022-05-04,2.94875,3.063,2022-05-04
"1234",2379,18,"blue oak","4",NA,NA,NA,NA,2022-05-04,2.94875,2.962,2022-05-04
"1235",2379,19,"blue oak","1",2022-05-09,1.62533333333333,1.748,2022-05-09,2022-05-09,2.43366666666667,2.37,2022-05-09
"1236",2379,19,"blue oak","2",2022-05-09,1.62533333333333,1.59,2022-05-09,2022-05-09,2.43366666666667,2.448,2022-05-09
"1237",2379,19,"blue oak","3",2022-05-09,1.62533333333333,1.538,2022-05-09,2022-05-09,2.43366666666667,2.483,2022-05-09
"1238",2379,21,"blue oak","1",2022-05-23,2.286,2.371,2022-05-23,2022-05-23,3.3255,3.341,2022-05-23
"1239",2379,21,"blue oak","2",2022-05-23,2.286,2.201,2022-05-23,2022-05-23,3.3255,3.31,2022-05-23
"1240",2379,29,"blue oak","1",2022-07-19,4.06666666666667,4.2,2022-07-19,2022-07-19,4.63333333333333,4.6,2022-07-19
"1241",2379,29,"blue oak","2",2022-07-19,4.06666666666667,4,2022-07-19,2022-07-19,4.63333333333333,4.6,2022-07-19
