"","week","tree","time","plot","site","species","mpa_mean","lwc_mean","type","mean_swc_per_dry_g","mean_swc_g","lfm_y0_percent","lfm_y1_percent","lfm_both_percent","rwc_percent","lwm_g","ldm_g","area_cm2","lma_g_cm2","alas_cm2_per_mm2","leaf_count","sla_cm_g","lwa_g_cm2","date_wp"
"134",10,2021,"pd","Chamise","Chamise","blue oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",10,2021,"md","Chamise","Chamise","blue oak",1.87333333333333,1.11980290467763,"stem",NA,NA,285.826210826211,79.5972284532177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-08
"136",10,2022,"md","Chamise","Chamise","live oak",2.01,1.07230017290778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-08
"137",10,2022,"pd","Chamise","Chamise","live oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",10,2023,"md","Chamise","Chamise","live oak",1.656,1.18892696817916,"leaf",NA,NA,112.728042626769,71.5462366421049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-08
"139",10,2023,"pd","Chamise","Chamise","live oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",10,2023,"md","Chamise","Chamise","live oak",1.656,1.18892696817916,"stem",NA,NA,158.120684479135,130.890732780166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-08
"141",10,2024,"md","Chamise","Chamise","blue oak",1.685,1.61262400793651,"leaf",NA,NA,171.107445410574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-08
"142",10,2024,"pd","Chamise","Chamise","blue oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",10,2024,"md","Chamise","Chamise","blue oak",1.685,1.61262400793651,"stem",NA,NA,206.332020997375,35.0802893947415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-08
"144",10,2025,"md","Chamise","Chamise","blue oak",1.8025,1.11191550230729,"leaf",NA,NA,123.072844040301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-08
"145",10,2025,"pd","Chamise","Chamise","blue oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",10,2025,"md","Chamise","Chamise","blue oak",1.8025,1.11191550230729,"stem",NA,NA,183.354166666667,87.603305785124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-08
"147",10,2026,"md","Shedd","Chamise","blue oak",1.945,1.23375508114314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-08
"148",10,2026,"pd","Shedd","Chamise","blue oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",10,2027,"md",NA,NA,NA,NA,NA,"leaf",NA,NA,93.3569313263357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",10,2027,"md",NA,NA,NA,NA,NA,"stem",NA,NA,NA,108.218472240113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",10,2089,"md","Low","PineNeedle","live oak",2.10166666666667,0.643462693115071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-08
"152",10,2089,"pd","Low","PineNeedle","live oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",10,2089,"md","Low","PineNeedle","live oak",2.10166666666667,0.643462693115071,"stem",NA,NA,65.3179190751445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-08
"154",10,2091,"md","Low","PineNeedle","live oak",1.0525,0.68131627167849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-08
"155",10,2091,"pd","Low","PineNeedle","live oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",10,2092,"pd","Low","PineNeedle","live oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",10,2092,"md","Low","PineNeedle","live oak",1.77166666666667,0.613355634889354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-08
"158",10,2093,"pd","Low","PineNeedle","live oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",10,2093,"md","Low","PineNeedle","live oak",2.064,0.587192947932268,"leaf",NA,NA,73.7353555535374,59.1451341451342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-08
"160",10,2093,"md","Low","PineNeedle","live oak",2.064,0.587192947932268,"stem",NA,NA,5.43898961091871,328.201603665521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-08
"161",10,2301,"md","Hobbiton","LL","live oak",2.293,0.737431716642295,"stem",NA,NA,NA,140.056068601583,NA,NA,3.784,2.031,91.29,0.022247781794282,7.31942009882562,13,44.9483013293944,0.0164062199200406,2022-03-08
"162",10,2301,"md","Hobbiton","LL","live oak",2.293,0.737431716642295,"stem",NA,NA,NA,140.056068601583,NA,NA,2.02,1.133,52.743,0.0214815236145081,6.72513152018574,9,46.5516328331862,0.0158411568351387,2022-03-08
"163",10,2301,"md","Hobbiton","LL","live oak",2.293,0.737431716642295,"stem",NA,NA,NA,140.056068601583,NA,NA,0.588,0.313,16.642,0.0188078355966831,4.02300207488717,5,53.1693290734824,0.0138694944903881,2022-03-08
"164",10,2301,"md","Hobbiton","LL","live oak",2.293,0.737431716642295,"stem",NA,NA,NA,140.056068601583,NA,NA,0.99,0.559,25.872,0.0216063698206555,3.97150529289498,4,46.2826475849732,0.0159332223872543,2022-03-08
"165",10,2301,"md","Hobbiton","LL","live oak",2.293,0.737431716642295,"stem",NA,NA,NA,140.056068601583,NA,NA,5.231,2.854,122.784,0.0232440708887151,8.03849446787924,14,43.0217238962859,0.0171409150972204,2022-03-08
"166",10,2301,"md","Hobbiton","LL","live oak",2.293,0.737431716642295,"stem",NA,NA,NA,140.056068601583,NA,NA,2.097,1.164,60.886,0.0191176953651086,11.4238398651265,10,52.307560137457,0.0140979949113365,2022-03-08
"167",10,2301,"pd","Hobbiton","LL","live oak",1.0105,0.726801256580669,"leaf",NA,NA,NA,79.6445903716824,NA,NA,3.784,2.031,91.29,0.022247781794282,7.31942009882562,13,44.9483013293944,0.0161697157642167,2022-03-08
"168",10,2301,"pd","Hobbiton","LL","live oak",1.0105,0.726801256580669,"leaf",NA,NA,NA,79.6445903716824,NA,NA,2.02,1.133,52.743,0.0214815236145081,6.72513152018574,9,46.5516328331862,0.0156127983562918,2022-03-08
"169",10,2301,"pd","Hobbiton","LL","live oak",1.0105,0.726801256580669,"leaf",NA,NA,NA,79.6445903716824,NA,NA,0.588,0.313,16.642,0.0188078355966831,4.02300207488717,5,53.1693290734824,0.0136695585452319,2022-03-08
"170",10,2301,"pd","Hobbiton","LL","live oak",1.0105,0.726801256580669,"leaf",NA,NA,NA,79.6445903716824,NA,NA,0.99,0.559,25.872,0.0216063698206555,3.97150529289498,4,46.2826475849732,0.0157035367357991,2022-03-08
"171",10,2301,"pd","Hobbiton","LL","live oak",1.0105,0.726801256580669,"leaf",NA,NA,NA,79.6445903716824,NA,NA,5.231,2.854,122.784,0.0232440708887151,8.03849446787924,14,43.0217238962859,0.0168938199299683,2022-03-08
"172",10,2301,"pd","Hobbiton","LL","live oak",1.0105,0.726801256580669,"leaf",NA,NA,NA,79.6445903716824,NA,NA,2.097,1.164,60.886,0.0191176953651086,11.4238398651265,10,52.307560137457,0.0138947650142874,2022-03-08
"173",10,2301,"md","Hobbiton","LL","live oak",2.293,0.737431716642295,NA,NA,NA,NA,NA,NA,NA,3.784,2.031,91.29,0.022247781794282,7.31942009882562,13,44.9483013293944,0.0164062199200406,2022-03-08
"174",10,2301,"md","Hobbiton","LL","live oak",2.293,0.737431716642295,NA,NA,NA,NA,NA,NA,NA,2.02,1.133,52.743,0.0214815236145081,6.72513152018574,9,46.5516328331862,0.0158411568351387,2022-03-08
"175",10,2301,"md","Hobbiton","LL","live oak",2.293,0.737431716642295,NA,NA,NA,NA,NA,NA,NA,0.588,0.313,16.642,0.0188078355966831,4.02300207488717,5,53.1693290734824,0.0138694944903881,2022-03-08
"176",10,2301,"md","Hobbiton","LL","live oak",2.293,0.737431716642295,NA,NA,NA,NA,NA,NA,NA,0.99,0.559,25.872,0.0216063698206555,3.97150529289498,4,46.2826475849732,0.0159332223872543,2022-03-08
"177",10,2301,"md","Hobbiton","LL","live oak",2.293,0.737431716642295,NA,NA,NA,NA,NA,NA,NA,5.231,2.854,122.784,0.0232440708887151,8.03849446787924,14,43.0217238962859,0.0171409150972204,2022-03-08
"178",10,2301,"md","Hobbiton","LL","live oak",2.293,0.737431716642295,NA,NA,NA,NA,NA,NA,NA,2.097,1.164,60.886,0.0191176953651086,11.4238398651265,10,52.307560137457,0.0140979949113365,2022-03-08
"179",10,2301,"pd","Hobbiton","LL","live oak",1.0105,0.726801256580669,"stem",NA,NA,NA,123.76211684569,NA,NA,3.784,2.031,91.29,0.022247781794282,7.31942009882562,13,44.9483013293944,0.0161697157642167,2022-03-08
"180",10,2301,"pd","Hobbiton","LL","live oak",1.0105,0.726801256580669,"stem",NA,NA,NA,123.76211684569,NA,NA,2.02,1.133,52.743,0.0214815236145081,6.72513152018574,9,46.5516328331862,0.0156127983562918,2022-03-08
"181",10,2301,"pd","Hobbiton","LL","live oak",1.0105,0.726801256580669,"stem",NA,NA,NA,123.76211684569,NA,NA,0.588,0.313,16.642,0.0188078355966831,4.02300207488717,5,53.1693290734824,0.0136695585452319,2022-03-08
"182",10,2301,"pd","Hobbiton","LL","live oak",1.0105,0.726801256580669,"stem",NA,NA,NA,123.76211684569,NA,NA,0.99,0.559,25.872,0.0216063698206555,3.97150529289498,4,46.2826475849732,0.0157035367357991,2022-03-08
"183",10,2301,"pd","Hobbiton","LL","live oak",1.0105,0.726801256580669,"stem",NA,NA,NA,123.76211684569,NA,NA,5.231,2.854,122.784,0.0232440708887151,8.03849446787924,14,43.0217238962859,0.0168938199299683,2022-03-08
"184",10,2301,"pd","Hobbiton","LL","live oak",1.0105,0.726801256580669,"stem",NA,NA,NA,123.76211684569,NA,NA,2.097,1.164,60.886,0.0191176953651086,11.4238398651265,10,52.307560137457,0.0138947650142874,2022-03-08
"185",10,2331,"pd","Ridge","LL","live oak",0.9335,0.672057759801404,"stem",NA,NA,-69.7516930022573,139.086206896552,NA,NA,0.644,0.366,16.792,0.021796093377799,3.02168557227555,7,45.879781420765,0.0146482336879058,2022-03-08
"186",10,2331,"pd","Ridge","LL","live oak",0.9335,0.672057759801404,"stem",NA,NA,-69.7516930022573,139.086206896552,NA,NA,1.716,0.956,43.935,0.0217594173210424,5.87774055966307,7,45.9571129707113,0.0146235852593636,2022-03-08
"187",10,2331,"pd","Ridge","LL","live oak",0.9335,0.672057759801404,"stem",NA,NA,-69.7516930022573,139.086206896552,NA,NA,1.427,0.844,36.059,0.0234060844726698,2.51807143918988,8,42.7239336492891,0.0157302406964249,2022-03-08
"188",10,2331,"pd","Ridge","LL","live oak",0.9335,0.672057759801404,"stem",NA,NA,-69.7516930022573,139.086206896552,NA,NA,1.105,0.584,27.923,0.0209146581671024,3.78452376940513,7,47.8133561643836,0.014055858314795,2022-03-08
"189",10,2331,"pd","Ridge","LL","live oak",0.9335,0.672057759801404,"stem",NA,NA,-69.7516930022573,139.086206896552,NA,NA,1.147,0.679,31.433,0.0216015016065918,3.42171425478441,10,46.2930780559646,0.0145174567780725,2022-03-08
"190",10,2331,"pd","Ridge","LL","live oak",0.9335,0.672057759801404,"stem",NA,NA,-69.7516930022573,139.086206896552,NA,NA,1.85,1.057,49.494,0.0213561239746232,4.71723932151651,9,46.8249763481552,0.0143525488364263,2022-03-08
"191",10,2331,"pd","Ridge","LL","live oak",0.9335,0.672057759801404,"leaf",NA,NA,46.8531468531468,72.4837108649119,NA,NA,0.644,0.366,16.792,0.021796093377799,3.02168557227555,7,45.879781420765,0.0146482336879058,2022-03-08
"192",10,2331,"pd","Ridge","LL","live oak",0.9335,0.672057759801404,"leaf",NA,NA,46.8531468531468,72.4837108649119,NA,NA,1.716,0.956,43.935,0.0217594173210424,5.87774055966307,7,45.9571129707113,0.0146235852593636,2022-03-08
"193",10,2331,"pd","Ridge","LL","live oak",0.9335,0.672057759801404,"leaf",NA,NA,46.8531468531468,72.4837108649119,NA,NA,1.427,0.844,36.059,0.0234060844726698,2.51807143918988,8,42.7239336492891,0.0157302406964249,2022-03-08
"194",10,2331,"pd","Ridge","LL","live oak",0.9335,0.672057759801404,"leaf",NA,NA,46.8531468531468,72.4837108649119,NA,NA,1.105,0.584,27.923,0.0209146581671024,3.78452376940513,7,47.8133561643836,0.014055858314795,2022-03-08
"195",10,2331,"pd","Ridge","LL","live oak",0.9335,0.672057759801404,"leaf",NA,NA,46.8531468531468,72.4837108649119,NA,NA,1.147,0.679,31.433,0.0216015016065918,3.42171425478441,10,46.2930780559646,0.0145174567780725,2022-03-08
"196",10,2331,"pd","Ridge","LL","live oak",0.9335,0.672057759801404,"leaf",NA,NA,46.8531468531468,72.4837108649119,NA,NA,1.85,1.057,49.494,0.0213561239746232,4.71723932151651,9,46.8249763481552,0.0143525488364263,2022-03-08
"197",10,2331,"md","Ridge","LL","live oak",2.22933333333333,0.69465014079764,"leaf",NA,NA,58.092485549133,80.1570091956792,NA,NA,0.644,0.366,16.792,0.021796093377799,3.02168557227555,7,45.879781420765,0.0151406593337266,2022-03-08
"198",10,2331,"md","Ridge","LL","live oak",2.22933333333333,0.69465014079764,"leaf",NA,NA,58.092485549133,80.1570091956792,NA,NA,1.716,0.956,43.935,0.0217594173210424,5.87774055966307,7,45.9571129707113,0.0151151823057367,2022-03-08
"199",10,2331,"md","Ridge","LL","live oak",2.22933333333333,0.69465014079764,"leaf",NA,NA,58.092485549133,80.1570091956792,NA,NA,1.427,0.844,36.059,0.0234060844726698,2.51807143918988,8,42.7239336492891,0.0162590398744615,2022-03-08
"200",10,2331,"md","Ridge","LL","live oak",2.22933333333333,0.69465014079764,"leaf",NA,NA,58.092485549133,80.1570091956792,NA,NA,1.105,0.584,27.923,0.0209146581671024,3.78452376940513,7,47.8133561643836,0.0145283702405122,2022-03-08
"201",10,2331,"md","Ridge","LL","live oak",2.22933333333333,0.69465014079764,"leaf",NA,NA,58.092485549133,80.1570091956792,NA,NA,1.147,0.679,31.433,0.0216015016065918,3.42171425478441,10,46.2930780559646,0.0150054861324594,2022-03-08
"202",10,2331,"md","Ridge","LL","live oak",2.22933333333333,0.69465014079764,"leaf",NA,NA,58.092485549133,80.1570091956792,NA,NA,1.85,1.057,49.494,0.0213561239746232,4.71723932151651,9,46.8249763481552,0.0148350345258639,2022-03-08
"203",10,2331,"md","Ridge","LL","live oak",2.22933333333333,0.69465014079764,"stem",NA,NA,NA,68.920360849743,NA,NA,0.644,0.366,16.792,0.021796093377799,3.02168557227555,7,45.879781420765,0.0151406593337266,2022-03-08
"204",10,2331,"md","Ridge","LL","live oak",2.22933333333333,0.69465014079764,"stem",NA,NA,NA,68.920360849743,NA,NA,1.716,0.956,43.935,0.0217594173210424,5.87774055966307,7,45.9571129707113,0.0151151823057367,2022-03-08
"205",10,2331,"md","Ridge","LL","live oak",2.22933333333333,0.69465014079764,"stem",NA,NA,NA,68.920360849743,NA,NA,1.427,0.844,36.059,0.0234060844726698,2.51807143918988,8,42.7239336492891,0.0162590398744615,2022-03-08
"206",10,2331,"md","Ridge","LL","live oak",2.22933333333333,0.69465014079764,"stem",NA,NA,NA,68.920360849743,NA,NA,1.105,0.584,27.923,0.0209146581671024,3.78452376940513,7,47.8133561643836,0.0145283702405122,2022-03-08
"207",10,2331,"md","Ridge","LL","live oak",2.22933333333333,0.69465014079764,"stem",NA,NA,NA,68.920360849743,NA,NA,1.147,0.679,31.433,0.0216015016065918,3.42171425478441,10,46.2930780559646,0.0150054861324594,2022-03-08
"208",10,2331,"md","Ridge","LL","live oak",2.22933333333333,0.69465014079764,"stem",NA,NA,NA,68.920360849743,NA,NA,1.85,1.057,49.494,0.0213561239746232,4.71723932151651,9,46.8249763481552,0.0148350345258639,2022-03-08
"209",10,2331,"pd","Ridge","LL","live oak",0.9335,0.672057759801404,"leaf",NA,NA,46.8531468531468,60.6744757226525,NA,NA,0.644,0.366,16.792,0.021796093377799,3.02168557227555,7,45.879781420765,0.0146482336879058,2022-03-08
"210",10,2331,"pd","Ridge","LL","live oak",0.9335,0.672057759801404,"leaf",NA,NA,46.8531468531468,60.6744757226525,NA,NA,1.716,0.956,43.935,0.0217594173210424,5.87774055966307,7,45.9571129707113,0.0146235852593636,2022-03-08
"211",10,2331,"pd","Ridge","LL","live oak",0.9335,0.672057759801404,"leaf",NA,NA,46.8531468531468,60.6744757226525,NA,NA,1.427,0.844,36.059,0.0234060844726698,2.51807143918988,8,42.7239336492891,0.0157302406964249,2022-03-08
"212",10,2331,"pd","Ridge","LL","live oak",0.9335,0.672057759801404,"leaf",NA,NA,46.8531468531468,60.6744757226525,NA,NA,1.105,0.584,27.923,0.0209146581671024,3.78452376940513,7,47.8133561643836,0.014055858314795,2022-03-08
"213",10,2331,"pd","Ridge","LL","live oak",0.9335,0.672057759801404,"leaf",NA,NA,46.8531468531468,60.6744757226525,NA,NA,1.147,0.679,31.433,0.0216015016065918,3.42171425478441,10,46.2930780559646,0.0145174567780725,2022-03-08
"214",10,2331,"pd","Ridge","LL","live oak",0.9335,0.672057759801404,"leaf",NA,NA,46.8531468531468,60.6744757226525,NA,NA,1.85,1.057,49.494,0.0213561239746232,4.71723932151651,9,46.8249763481552,0.0143525488364263,2022-03-08
"215",10,2331,"md","Ridge","LL","live oak",2.22933333333333,0.69465014079764,"leaf",NA,NA,58.092485549133,79.6813372566206,NA,NA,0.644,0.366,16.792,0.021796093377799,3.02168557227555,7,45.879781420765,0.0151406593337266,2022-03-08
"216",10,2331,"md","Ridge","LL","live oak",2.22933333333333,0.69465014079764,"leaf",NA,NA,58.092485549133,79.6813372566206,NA,NA,1.716,0.956,43.935,0.0217594173210424,5.87774055966307,7,45.9571129707113,0.0151151823057367,2022-03-08
"217",10,2331,"md","Ridge","LL","live oak",2.22933333333333,0.69465014079764,"leaf",NA,NA,58.092485549133,79.6813372566206,NA,NA,1.427,0.844,36.059,0.0234060844726698,2.51807143918988,8,42.7239336492891,0.0162590398744615,2022-03-08
"218",10,2331,"md","Ridge","LL","live oak",2.22933333333333,0.69465014079764,"leaf",NA,NA,58.092485549133,79.6813372566206,NA,NA,1.105,0.584,27.923,0.0209146581671024,3.78452376940513,7,47.8133561643836,0.0145283702405122,2022-03-08
"219",10,2331,"md","Ridge","LL","live oak",2.22933333333333,0.69465014079764,"leaf",NA,NA,58.092485549133,79.6813372566206,NA,NA,1.147,0.679,31.433,0.0216015016065918,3.42171425478441,10,46.2930780559646,0.0150054861324594,2022-03-08
"220",10,2331,"md","Ridge","LL","live oak",2.22933333333333,0.69465014079764,"leaf",NA,NA,58.092485549133,79.6813372566206,NA,NA,1.85,1.057,49.494,0.0213561239746232,4.71723932151651,9,46.8249763481552,0.0148350345258639,2022-03-08
"221",10,2331,"pd","Ridge","LL","live oak",0.9335,0.672057759801404,"stem",NA,NA,2074.47916666667,139.086206896552,NA,NA,0.644,0.366,16.792,0.021796093377799,3.02168557227555,7,45.879781420765,0.0146482336879058,2022-03-08
"222",10,2331,"pd","Ridge","LL","live oak",0.9335,0.672057759801404,"stem",NA,NA,2074.47916666667,139.086206896552,NA,NA,1.716,0.956,43.935,0.0217594173210424,5.87774055966307,7,45.9571129707113,0.0146235852593636,2022-03-08
"223",10,2331,"pd","Ridge","LL","live oak",0.9335,0.672057759801404,"stem",NA,NA,2074.47916666667,139.086206896552,NA,NA,1.427,0.844,36.059,0.0234060844726698,2.51807143918988,8,42.7239336492891,0.0157302406964249,2022-03-08
"224",10,2331,"pd","Ridge","LL","live oak",0.9335,0.672057759801404,"stem",NA,NA,2074.47916666667,139.086206896552,NA,NA,1.105,0.584,27.923,0.0209146581671024,3.78452376940513,7,47.8133561643836,0.014055858314795,2022-03-08
"225",10,2331,"pd","Ridge","LL","live oak",0.9335,0.672057759801404,"stem",NA,NA,2074.47916666667,139.086206896552,NA,NA,1.147,0.679,31.433,0.0216015016065918,3.42171425478441,10,46.2930780559646,0.0145174567780725,2022-03-08
"226",10,2331,"pd","Ridge","LL","live oak",0.9335,0.672057759801404,"stem",NA,NA,2074.47916666667,139.086206896552,NA,NA,1.85,1.057,49.494,0.0213561239746232,4.71723932151651,9,46.8249763481552,0.0143525488364263,2022-03-08
"227",10,2331,"md","Ridge","LL","live oak",2.22933333333333,0.69465014079764,"leaf",NA,NA,238.593583520777,80.1570091956792,NA,NA,0.644,0.366,16.792,0.021796093377799,3.02168557227555,7,45.879781420765,0.0151406593337266,2022-03-08
"228",10,2331,"md","Ridge","LL","live oak",2.22933333333333,0.69465014079764,"leaf",NA,NA,238.593583520777,80.1570091956792,NA,NA,1.716,0.956,43.935,0.0217594173210424,5.87774055966307,7,45.9571129707113,0.0151151823057367,2022-03-08
"229",10,2331,"md","Ridge","LL","live oak",2.22933333333333,0.69465014079764,"leaf",NA,NA,238.593583520777,80.1570091956792,NA,NA,1.427,0.844,36.059,0.0234060844726698,2.51807143918988,8,42.7239336492891,0.0162590398744615,2022-03-08
"230",10,2331,"md","Ridge","LL","live oak",2.22933333333333,0.69465014079764,"leaf",NA,NA,238.593583520777,80.1570091956792,NA,NA,1.105,0.584,27.923,0.0209146581671024,3.78452376940513,7,47.8133561643836,0.0145283702405122,2022-03-08
"231",10,2331,"md","Ridge","LL","live oak",2.22933333333333,0.69465014079764,"leaf",NA,NA,238.593583520777,80.1570091956792,NA,NA,1.147,0.679,31.433,0.0216015016065918,3.42171425478441,10,46.2930780559646,0.0150054861324594,2022-03-08
"232",10,2331,"md","Ridge","LL","live oak",2.22933333333333,0.69465014079764,"leaf",NA,NA,238.593583520777,80.1570091956792,NA,NA,1.85,1.057,49.494,0.0213561239746232,4.71723932151651,9,46.8249763481552,0.0148350345258639,2022-03-08
"233",10,2331,"md","Ridge","LL","live oak",2.22933333333333,0.69465014079764,"leaf",NA,NA,238.593583520777,79.6813372566206,NA,NA,0.644,0.366,16.792,0.021796093377799,3.02168557227555,7,45.879781420765,0.0151406593337266,2022-03-08
"234",10,2331,"md","Ridge","LL","live oak",2.22933333333333,0.69465014079764,"leaf",NA,NA,238.593583520777,79.6813372566206,NA,NA,1.716,0.956,43.935,0.0217594173210424,5.87774055966307,7,45.9571129707113,0.0151151823057367,2022-03-08
"235",10,2331,"md","Ridge","LL","live oak",2.22933333333333,0.69465014079764,"leaf",NA,NA,238.593583520777,79.6813372566206,NA,NA,1.427,0.844,36.059,0.0234060844726698,2.51807143918988,8,42.7239336492891,0.0162590398744615,2022-03-08
"236",10,2331,"md","Ridge","LL","live oak",2.22933333333333,0.69465014079764,"leaf",NA,NA,238.593583520777,79.6813372566206,NA,NA,1.105,0.584,27.923,0.0209146581671024,3.78452376940513,7,47.8133561643836,0.0145283702405122,2022-03-08
"237",10,2331,"md","Ridge","LL","live oak",2.22933333333333,0.69465014079764,"leaf",NA,NA,238.593583520777,79.6813372566206,NA,NA,1.147,0.679,31.433,0.0216015016065918,3.42171425478441,10,46.2930780559646,0.0150054861324594,2022-03-08
"238",10,2331,"md","Ridge","LL","live oak",2.22933333333333,0.69465014079764,"leaf",NA,NA,238.593583520777,79.6813372566206,NA,NA,1.85,1.057,49.494,0.0213561239746232,4.71723932151651,9,46.8249763481552,0.0148350345258639,2022-03-08
"239",10,2343,"md","Hobbiton","LL","blue oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",10,2343,"pd","Hobbiton","LL","blue oak",1.23933333333333,2.07234042553192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-08
"241",10,2345,"pd","Hobbiton","LL","live oak",0.301666666666667,NA,"stem",NA,NA,NA,100.988673449798,NA,NA,1.958,1.07,56.734,0.0188599428913879,8.4430970654984,9,53.0224299065421,NA,2022-03-08
"242",10,2345,"pd","Hobbiton","LL","live oak",0.301666666666667,NA,"stem",NA,NA,NA,100.988673449798,NA,NA,0.932,0.529,26.339,0.0200842856600478,2.46295608645497,5,49.7901701323251,NA,2022-03-08
"243",10,2345,"pd","Hobbiton","LL","live oak",0.301666666666667,NA,"stem",NA,NA,NA,100.988673449798,NA,NA,2.864,1.609,74.175,0.0216919447253118,6.43828393613227,14,46.100062150404,NA,2022-03-08
"244",10,2345,"pd","Hobbiton","LL","live oak",0.301666666666667,NA,"stem",NA,NA,NA,100.988673449798,NA,NA,2.701,1.512,75.51,0.0200238379022646,5.27301296134746,12,49.9404761904762,NA,2022-03-08
"245",10,2345,"pd","Hobbiton","LL","live oak",0.301666666666667,NA,"stem",NA,NA,NA,100.988673449798,NA,NA,1.742,0.993,48.076,0.0206547965720942,5.06907628819938,10,48.4149043303122,NA,2022-03-08
"246",10,2345,"pd","Hobbiton","LL","live oak",0.301666666666667,NA,"stem",NA,NA,NA,100.988673449798,NA,NA,1.903,1.068,52.934,0.0201760683114822,5.43950655838481,9,49.563670411985,NA,2022-03-08
"247",10,2345,"md","Hobbiton","LL","live oak",1.35233333333333,0.739601927474687,"stem",NA,NA,NA,70.9347514829208,NA,NA,1.958,1.07,56.734,0.0188599428913879,8.4430970654984,9,53.0224299065421,0.013948850114533,2022-03-08
"248",10,2345,"md","Hobbiton","LL","live oak",1.35233333333333,0.739601927474687,"stem",NA,NA,NA,70.9347514829208,NA,NA,0.932,0.529,26.339,0.0200842856600478,2.46295608645497,5,49.7901701323251,0.0148543763861236,2022-03-08
"249",10,2345,"md","Hobbiton","LL","live oak",1.35233333333333,0.739601927474687,"stem",NA,NA,NA,70.9347514829208,NA,NA,2.864,1.609,74.175,0.0216919447253118,6.43828393613227,14,46.100062150404,0.016043404129515,2022-03-08
"250",10,2345,"md","Hobbiton","LL","live oak",1.35233333333333,0.739601927474687,"stem",NA,NA,NA,70.9347514829208,NA,NA,2.701,1.512,75.51,0.0200238379022646,5.27301296134746,12,49.9404761904762,0.0148096691079556,2022-03-08
