"","site","week","tree","date","plot","species","mpa","time","date_wp","cwc","date_shift","week_cwc_link"
"257","Chamise",16,"2023",2022-04-20,NA,NA,NA,NA,NA,0.0642619,2022-04-20,16
"258","Chamise",16,"2024",2022-04-20,NA,NA,NA,NA,NA,0.0250289,2022-04-20,16
"259","Chamise",16,"2025",2022-04-20,NA,NA,NA,NA,NA,0.0313784,2022-04-20,16
"260","Chamise",16,"2026",2022-04-20,NA,NA,NA,NA,NA,0.0195667,2022-04-20,16
"261","Chamise",16,"2027",2022-04-20,NA,NA,NA,NA,NA,0.0234505,2022-04-20,16
"262","Chamise",16,"2028",2022-04-20,NA,NA,NA,NA,NA,0.0314907,2022-04-20,16
"263","Chamise",16,"2029",2022-04-20,NA,NA,NA,NA,NA,0.0397763,2022-04-20,16
"264","Chamise",16,"2030",2022-04-20,NA,NA,NA,NA,NA,0,2022-04-20,16
"265","Chamise",16,"2031",2022-04-20,NA,NA,NA,NA,NA,0.0257562,2022-04-20,16
"266","Chamise",17,"2020",2022-04-25,"Chamise","blue oak",1.681,"md",2022-04-25,NA,NA,NA
"267","Chamise",17,"2020",2022-04-25,"Chamise","blue oak",1.789,"md",2022-04-25,NA,NA,NA
"268","Chamise",17,"2020",2022-04-25,"Chamise","blue oak",1.873,"md",2022-04-25,NA,NA,NA
"269","Chamise",17,"2020",2022-04-25,"Chamise","blue oak",1.038,"pd",2022-04-25,NA,NA,NA
"270","Chamise",17,"2020",2022-04-25,"Chamise","blue oak",0.908,"pd",2022-04-25,NA,NA,NA
"271","Chamise",17,"2020",2022-04-25,"Chamise","blue oak",0.902,"pd",2022-04-25,NA,NA,NA
"272","Chamise",17,"2020",2022-04-25,"Chamise","blue oak",0.912,"pd",2022-04-25,NA,NA,NA
"273","Chamise",17,"2020",2022-04-29,NA,NA,NA,NA,NA,0.0286135,2022-04-29,17
"274","Chamise",17,"2021",2022-04-25,"Chamise","blue oak",2.195,"md",2022-04-25,NA,NA,NA
"275","Chamise",17,"2021",2022-04-25,"Chamise","blue oak",2.043,"md",2022-04-25,NA,NA,NA
"276","Chamise",17,"2021",2022-04-25,"Chamise","blue oak",2.189,"md",2022-04-25,NA,NA,NA
"277","Chamise",17,"2021",2022-04-25,"Chamise","blue oak",0.863,"pd",2022-04-25,NA,NA,NA
"278","Chamise",17,"2021",2022-04-25,"Chamise","blue oak",0.931,"pd",2022-04-25,NA,NA,NA
"279","Chamise",17,"2021",2022-04-25,"Chamise","blue oak",0.85,"pd",2022-04-25,NA,NA,NA
"280","Chamise",17,"2021",2022-04-29,NA,NA,NA,NA,NA,0.022745,2022-04-29,17
"281","Chamise",17,"2022",2022-04-25,"Chamise","live oak",1.884,"md",2022-04-25,NA,NA,NA
"282","Chamise",17,"2022",2022-04-25,"Chamise","live oak",1.673,"md",2022-04-25,NA,NA,NA
"283","Chamise",17,"2022",2022-04-25,"Chamise","live oak",2.271,"md",2022-04-25,NA,NA,NA
"284","Chamise",17,"2022",2022-04-25,"Chamise","live oak",0.913,"pd",2022-04-25,NA,NA,NA
"285","Chamise",17,"2022",2022-04-25,"Chamise","live oak",0.871,"pd",2022-04-25,NA,NA,NA
"286","Chamise",17,"2022",2022-04-25,"Chamise","live oak",0.878,"pd",2022-04-25,NA,NA,NA
"287","Chamise",17,"2022",2022-04-29,NA,NA,NA,NA,NA,0.0260983,2022-04-29,17
"288","Chamise",17,"2023",2022-04-25,"Chamise","live oak",2.631,"md",2022-04-25,NA,NA,NA
"289","Chamise",17,"2023",2022-04-25,"Chamise","live oak",2.435,"md",2022-04-25,NA,NA,NA
"290","Chamise",17,"2023",2022-04-25,"Chamise","live oak",2.217,"md",2022-04-25,NA,NA,NA
"291","Chamise",17,"2023",2022-04-25,"Chamise","live oak",0.818,"pd",2022-04-25,NA,NA,NA
"292","Chamise",17,"2023",2022-04-25,"Chamise","live oak",0.748,"pd",2022-04-25,NA,NA,NA
"293","Chamise",17,"2023",2022-04-25,"Chamise","live oak",0.753,"pd",2022-04-25,NA,NA,NA
"294","Chamise",17,"2023",2022-04-29,NA,NA,NA,NA,NA,0,2022-04-29,17
"295","Chamise",17,"2024",2022-04-25,"Chamise","blue oak",1.958,"md",2022-04-25,NA,NA,NA
"296","Chamise",17,"2024",2022-04-25,"Chamise","blue oak",1.881,"md",2022-04-25,NA,NA,NA
"297","Chamise",17,"2024",2022-04-25,"Chamise","blue oak",1.774,"md",2022-04-25,NA,NA,NA
"298","Chamise",17,"2024",2022-04-25,"Chamise","blue oak",1.005,"pd",2022-04-25,NA,NA,NA
"299","Chamise",17,"2024",2022-04-25,"Chamise","blue oak",0.958,"pd",2022-04-25,NA,NA,NA
"300","Chamise",17,"2024",2022-04-25,"Chamise","blue oak",1.088,"pd",2022-04-25,NA,NA,NA
"301","Chamise",17,"2024",2022-04-29,NA,NA,NA,NA,NA,0.0472023,2022-04-29,17
"302","Chamise",17,"2025",2022-04-25,"Chamise","blue oak",1.416,"md",2022-04-25,NA,NA,NA
"303","Chamise",17,"2025",2022-04-25,"Chamise","blue oak",1.325,"md",2022-04-25,NA,NA,NA
"304","Chamise",17,"2025",2022-04-25,"Chamise","blue oak",1.543,"md",2022-04-25,NA,NA,NA
"305","Chamise",17,"2025",2022-04-25,"Chamise","blue oak",1.021,"pd",2022-04-25,NA,NA,NA
"306","Chamise",17,"2025",2022-04-25,"Chamise","blue oak",1.04,"pd",2022-04-25,NA,NA,NA
"307","Chamise",17,"2025",2022-04-29,NA,NA,NA,NA,NA,0.0244737,2022-04-29,17
"308","Chamise",17,"2026",2022-04-25,"Shedd","blue oak",3.051,"md",2022-04-25,NA,NA,NA
"309","Chamise",17,"2026",2022-04-25,"Shedd","blue oak",2.842,"md",2022-04-25,NA,NA,NA
"310","Chamise",17,"2026",2022-04-25,"Shedd","blue oak",3.054,"md",2022-04-25,NA,NA,NA
"311","Chamise",17,"2026",2022-04-25,"Shedd","blue oak",1.2,"pd",2022-04-25,NA,NA,NA
"312","Chamise",17,"2026",2022-04-25,"Shedd","blue oak",1.218,"pd",2022-04-25,NA,NA,NA
"313","Chamise",17,"2026",2022-04-29,NA,NA,NA,NA,NA,0.0357689,2022-04-29,17
"314","Chamise",17,"2027",2022-04-25,"Shedd","blue oak",2.518,"md",2022-04-25,NA,NA,NA
"315","Chamise",17,"2027",2022-04-25,"Shedd","blue oak",2.735,"md",2022-04-25,NA,NA,NA
"316","Chamise",17,"2027",2022-04-25,"Shedd","blue oak",2.743,"md",2022-04-25,NA,NA,NA
"317","Chamise",17,"2027",2022-04-25,"Shedd","blue oak",1.302,"pd",2022-04-25,NA,NA,NA
"318","Chamise",17,"2027",2022-04-25,"Shedd","blue oak",1.234,"pd",2022-04-25,NA,NA,NA
"319","Chamise",17,"2027",2022-04-25,"Shedd","blue oak",1.308,"pd",2022-04-25,NA,NA,NA
"320","Chamise",17,"2027",2022-04-29,NA,NA,NA,NA,NA,0.0074579,2022-04-29,17
"321","Chamise",17,"2028",2022-04-25,"Shedd","blue oak",2.089,"md",2022-04-25,NA,NA,NA
"322","Chamise",17,"2028",2022-04-25,"Shedd","blue oak",2.07,"md",2022-04-25,NA,NA,NA
"323","Chamise",17,"2028",2022-04-25,"Shedd","blue oak",1.334,"pd",2022-04-25,NA,NA,NA
"324","Chamise",17,"2028",2022-04-25,"Shedd","blue oak",1.249,"pd",2022-04-25,NA,NA,NA
"325","Chamise",17,"2028",2022-04-25,"Shedd","blue oak",1.191,"pd",2022-04-25,NA,NA,NA
"326","Chamise",17,"2028",2022-04-25,"Shedd","blue oak",1.09,"pd",2022-04-25,NA,NA,NA
"327","Chamise",17,"2028",2022-04-29,NA,NA,NA,NA,NA,0.0630126,2022-04-29,17
"328","Chamise",17,"2029",2022-04-25,"Shedd","live oak",1.917,"md",2022-04-25,NA,NA,NA
"329","Chamise",17,"2029",2022-04-25,"Shedd","live oak",2.189,"md",2022-04-25,NA,NA,NA
"330","Chamise",17,"2029",2022-04-25,"Shedd","live oak",1.854,"md",2022-04-25,NA,NA,NA
"331","Chamise",17,"2029",2022-04-29,NA,NA,NA,NA,NA,0.0627055,2022-04-29,17
"332","Chamise",17,"2030",2022-04-25,"Shedd","live oak",3.205,"md",2022-04-25,NA,NA,NA
"333","Chamise",17,"2030",2022-04-25,"Shedd","live oak",2.927,"md",2022-04-25,NA,NA,NA
"334","Chamise",17,"2030",2022-04-25,"Shedd","live oak",2.779,"md",2022-04-25,NA,NA,NA
"335","Chamise",17,"2030",2022-04-25,"Shedd","live oak",0.718,"pd",2022-04-25,NA,NA,NA
"336","Chamise",17,"2030",2022-04-25,"Shedd","live oak",0.798,"pd",2022-04-25,NA,NA,NA
"337","Chamise",17,"2030",2022-04-29,NA,NA,NA,NA,NA,0.0510859,2022-04-29,17
"338","Chamise",17,"2031",2022-04-25,"Shedd","blue oak",1.651,"md",2022-04-25,NA,NA,NA
"339","Chamise",17,"2031",2022-04-25,"Shedd","blue oak",1.723,"md",2022-04-25,NA,NA,NA
"340","Chamise",17,"2031",2022-04-25,"Shedd","blue oak",2.245,"md",2022-04-25,NA,NA,NA
"341","Chamise",17,"2031",2022-04-25,"Shedd","blue oak",0.821,"pd",2022-04-25,NA,NA,NA
"342","Chamise",17,"2031",2022-04-25,"Shedd","blue oak",0.958,"pd",2022-04-25,NA,NA,NA
"343","Chamise",17,"2031",2022-04-25,"Shedd","blue oak",0.918,"pd",2022-04-25,NA,NA,NA
"344","Chamise",17,"2031",2022-04-29,NA,NA,NA,NA,NA,0.0286719,2022-04-29,17
"345","Chamise",18,"2020",2022-05-03,NA,NA,NA,NA,NA,0.002273,2022-05-03,18
"346","Chamise",18,"2021",2022-05-03,NA,NA,NA,NA,NA,0.036077,2022-05-03,18
"347","Chamise",18,"2022",2022-05-03,NA,NA,NA,NA,NA,0.0016051,2022-05-03,18
"348","Chamise",18,"2023",2022-05-03,NA,NA,NA,NA,NA,0.0151174,2022-05-03,18
"349","Chamise",18,"2024",2022-05-03,NA,NA,NA,NA,NA,0.0290714,2022-05-03,18
"350","Chamise",18,"2025",2022-05-03,NA,NA,NA,NA,NA,0.0408999,2022-05-03,18
"351","Chamise",18,"2026",2022-05-03,NA,NA,NA,NA,NA,0,2022-05-03,18
"352","Chamise",18,"2027",2022-05-03,NA,NA,NA,NA,NA,4e-07,2022-05-03,18
"353","Chamise",18,"2028",2022-05-03,NA,NA,NA,NA,NA,0,2022-05-03,18
"354","Chamise",18,"2029",2022-05-03,NA,NA,NA,NA,NA,0.0350275,2022-05-03,18
"355","Chamise",18,"2030",2022-05-03,NA,NA,NA,NA,NA,0.0138089,2022-05-03,18
"356","Chamise",18,"2031",2022-05-03,NA,NA,NA,NA,NA,0.0055886,2022-05-03,18
"357","Chamise",19,"10",2022-05-09,"Chamise","ARCA",2.689,"pd",2022-05-09,NA,NA,NA
"358","Chamise",19,"10",2022-05-09,"Chamise","ARCA",3.088,"pd",2022-05-09,NA,NA,NA
"359","Chamise",19,"10",2022-05-09,"Chamise","ARCA",3.188,"pd",2022-05-09,NA,NA,NA
"360","Chamise",19,"10",2022-05-09,"Chamise","ARCA",2.998,"pd",2022-05-09,NA,NA,NA
"361","Chamise",19,"10",2022-05-09,"Chamise","ARCA",3.012,"pd",2022-05-09,NA,NA,NA
"362","Chamise",19,"10",2022-05-09,"Chamise","ARCA",3.438,"pd",2022-05-09,NA,NA,NA
"363","Chamise",19,"2020",2022-05-09,"Chamise","blue oak",2.37,"md",2022-05-09,NA,NA,NA
"364","Chamise",19,"2020",2022-05-09,"Chamise","blue oak",2.256,"md",2022-05-09,NA,NA,NA
"365","Chamise",19,"2020",2022-05-09,"Chamise","blue oak",2.041,"md",2022-05-09,NA,NA,NA
"366","Chamise",19,"2020",2022-05-09,"Chamise","blue oak",2.214,"md",2022-05-09,NA,NA,NA
"367","Chamise",19,"2020",2022-05-09,"Chamise","blue oak",1.368,"pd",2022-05-09,NA,NA,NA
"368","Chamise",19,"2020",2022-05-09,"Chamise","blue oak",1.588,"pd",2022-05-09,NA,NA,NA
"369","Chamise",19,"2020",2022-05-09,"Chamise","blue oak",1.621,"pd",2022-05-09,NA,NA,NA
"370","Chamise",19,"2020",2022-05-09,"Chamise","blue oak",1.538,"pd",2022-05-09,NA,NA,NA
"371","Chamise",19,"2020",2022-05-11,NA,NA,NA,NA,NA,0,2022-05-11,19
"372","Chamise",19,"2021",2022-05-09,"Chamise","blue oak",2.144,"md",2022-05-09,NA,NA,NA
"373","Chamise",19,"2021",2022-05-09,"Chamise","blue oak",2.04,"md",2022-05-09,NA,NA,NA
"374","Chamise",19,"2021",2022-05-09,"Chamise","blue oak",1.281,"pd",2022-05-09,NA,NA,NA
"375","Chamise",19,"2021",2022-05-09,"Chamise","blue oak",1.269,"pd",2022-05-09,NA,NA,NA
"376","Chamise",19,"2021",2022-05-09,"Chamise","blue oak",1.291,"pd",2022-05-09,NA,NA,NA
"377","Chamise",19,"2021",2022-05-11,NA,NA,NA,NA,NA,0.0147011,2022-05-11,19
"378","Chamise",19,"2022",2022-05-09,"Chamise","live oak",2.091,"md",2022-05-09,NA,NA,NA
"379","Chamise",19,"2022",2022-05-09,"Chamise","live oak",2.035,"md",2022-05-09,NA,NA,NA
"380","Chamise",19,"2022",2022-05-09,"Chamise","live oak",1.294,"pd",2022-05-09,NA,NA,NA
"381","Chamise",19,"2022",2022-05-09,"Chamise","live oak",1.396,"pd",2022-05-09,NA,NA,NA
"382","Chamise",19,"2022",2022-05-09,"Chamise","live oak",1.478,"pd",2022-05-09,NA,NA,NA
"383","Chamise",19,"2022",2022-05-09,"Chamise","live oak",1.208,"pd",2022-05-09,NA,NA,NA
"384","Chamise",19,"2022",2022-05-11,NA,NA,NA,NA,NA,0.0110758,2022-05-11,19
"385","Chamise",19,"2023",2022-05-09,"Chamise","live oak",1.971,"md",2022-05-09,NA,NA,NA
"386","Chamise",19,"2023",2022-05-09,"Chamise","live oak",1.688,"md",2022-05-09,NA,NA,NA
"387","Chamise",19,"2023",2022-05-09,"Chamise","live oak",1.888,"md",2022-05-09,NA,NA,NA
"388","Chamise",19,"2023",2022-05-09,"Chamise","live oak",1.27,"pd",2022-05-09,NA,NA,NA
"389","Chamise",19,"2023",2022-05-09,"Chamise","live oak",1.088,"pd",2022-05-09,NA,NA,NA
"390","Chamise",19,"2023",2022-05-09,"Chamise","live oak",1.089,"pd",2022-05-09,NA,NA,NA
"391","Chamise",19,"2023",2022-05-09,"Chamise","live oak",1.358,"pd",2022-05-09,NA,NA,NA
"392","Chamise",19,"2023",2022-05-09,"Chamise","live oak",1.479,"pd",2022-05-09,NA,NA,NA
"393","Chamise",19,"2023",2022-05-09,"Chamise","live oak",1.18,"pd",2022-05-09,NA,NA,NA
"394","Chamise",19,"2023",2022-05-11,NA,NA,NA,NA,NA,0.0186733,2022-05-11,19
"395","Chamise",19,"2024",2022-05-09,"Chamise","blue oak",2.159,"md",2022-05-09,NA,NA,NA
"396","Chamise",19,"2024",2022-05-09,"Chamise","blue oak",2.312,"md",2022-05-09,NA,NA,NA
"397","Chamise",19,"2024",2022-05-09,"Chamise","blue oak",2.151,"md",2022-05-09,NA,NA,NA
"398","Chamise",19,"2024",2022-05-09,"Chamise","blue oak",1.251,"pd",2022-05-09,NA,NA,NA
"399","Chamise",19,"2024",2022-05-09,"Chamise","blue oak",1.389,"pd",2022-05-09,NA,NA,NA
"400","Chamise",19,"2024",2022-05-09,"Chamise","blue oak",1.398,"pd",2022-05-09,NA,NA,NA
"401","Chamise",19,"2024",2022-05-11,NA,NA,NA,NA,NA,0.0079378,2022-05-11,19
"402","Chamise",19,"2025",2022-05-09,"Chamise","blue oak",1.947,"md",2022-05-09,NA,NA,NA
"403","Chamise",19,"2025",2022-05-09,"Chamise","blue oak",1.962,"md",2022-05-09,NA,NA,NA
"404","Chamise",19,"2025",2022-05-09,"Chamise","blue oak",1.778,"pd",2022-05-09,NA,NA,NA
"405","Chamise",19,"2025",2022-05-09,"Chamise","blue oak",1.968,"pd",2022-05-09,NA,NA,NA
"406","Chamise",19,"2025",2022-05-09,"Chamise","blue oak",1.902,"pd",2022-05-09,NA,NA,NA
"407","Chamise",19,"2025",2022-05-09,"Chamise","blue oak",1.553,"pd",2022-05-09,NA,NA,NA
"408","Chamise",19,"2025",2022-05-09,"Chamise","blue oak",1.688,"pd",2022-05-09,NA,NA,NA
"409","Chamise",19,"2025",2022-05-09,"Chamise","blue oak",1.579,"pd",2022-05-09,NA,NA,NA
"410","Chamise",19,"2025",2022-05-09,"Chamise","blue oak",1.498,"pd",2022-05-09,NA,NA,NA
"411","Chamise",19,"2025",2022-05-11,NA,NA,NA,NA,NA,0.0226033,2022-05-11,19
"412","Chamise",19,"2026",2022-05-09,"Shedd","blue oak",2.591,"md",2022-05-09,NA,NA,NA
"413","Chamise",19,"2026",2022-05-09,"Shedd","blue oak",2.787,"md",2022-05-09,NA,NA,NA
"414","Chamise",19,"2026",2022-05-09,"Shedd","blue oak",2.52,"md",2022-05-09,NA,NA,NA
"415","Chamise",19,"2026",2022-05-11,NA,NA,NA,NA,NA,0.0159674,2022-05-11,19
"416","Chamise",19,"2027",2022-05-09,"Shedd","blue oak",2.21,"md",2022-05-09,NA,NA,NA
"417","Chamise",19,"2027",2022-05-09,"Shedd","blue oak",2.701,"md",2022-05-09,NA,NA,NA
"418","Chamise",19,"2027",2022-05-09,"Shedd","blue oak",2.621,"md",2022-05-09,NA,NA,NA
"419","Chamise",19,"2027",2022-05-09,"Shedd","blue oak",1.96,"pd",2022-05-09,NA,NA,NA
"420","Chamise",19,"2027",2022-05-09,"Shedd","blue oak",1.719,"pd",2022-05-09,NA,NA,NA
"421","Chamise",19,"2027",2022-05-09,"Shedd","blue oak",1.961,"pd",2022-05-09,NA,NA,NA
"422","Chamise",19,"2027",2022-05-09,"Shedd","blue oak",1.481,"pd",2022-05-09,NA,NA,NA
"423","Chamise",19,"2027",2022-05-11,NA,NA,NA,NA,NA,0,2022-05-11,19
"424","Chamise",19,"2028",2022-05-09,"Shedd","blue oak",2.113,"md",2022-05-09,NA,NA,NA
"425","Chamise",19,"2028",2022-05-09,"Shedd","blue oak",2.007,"md",2022-05-09,NA,NA,NA
"426","Chamise",19,"2028",2022-05-09,"Shedd","blue oak",2.102,"md",2022-05-09,NA,NA,NA
"427","Chamise",19,"2028",2022-05-09,"Shedd","blue oak",1.961,"pd",2022-05-09,NA,NA,NA
"428","Chamise",19,"2028",2022-05-09,"Shedd","blue oak",2.008,"pd",2022-05-09,NA,NA,NA
"429","Chamise",19,"2028",2022-05-11,NA,NA,NA,NA,NA,0.0339499,2022-05-11,19
"430","Chamise",19,"2029",2022-05-09,"Shedd","live oak",2.05,"md",2022-05-09,NA,NA,NA
"431","Chamise",19,"2029",2022-05-09,"Shedd","live oak",2.153,"md",2022-05-09,NA,NA,NA
"432","Chamise",19,"2029",2022-05-09,"Shedd","live oak",1.384,"md",2022-05-09,NA,NA,NA
"433","Chamise",19,"2029",2022-05-09,"Shedd","live oak",2.225,"md",2022-05-09,NA,NA,NA
"434","Chamise",19,"2029",2022-05-09,"Shedd","live oak",2.191,"md",2022-05-09,NA,NA,NA
"435","Chamise",19,"2029",2022-05-09,"Shedd","live oak",1.398,"pd",2022-05-09,NA,NA,NA
"436","Chamise",19,"2029",2022-05-09,"Shedd","live oak",1.448,"pd",2022-05-09,NA,NA,NA
"437","Chamise",19,"2029",2022-05-09,"Shedd","live oak",2.86,"pd",2022-05-09,NA,NA,NA
"438","Chamise",19,"2029",2022-05-09,"Shedd","live oak",1.758,"pd",2022-05-09,NA,NA,NA
"439","Chamise",19,"2029",2022-05-09,"Shedd","live oak",1.888,"pd",2022-05-09,NA,NA,NA
"440","Chamise",19,"2029",2022-05-09,"Shedd","live oak",1.388,"pd",2022-05-09,NA,NA,NA
"441","Chamise",19,"2029",2022-05-09,"Shedd","live oak",2.343,"pd",2022-05-09,NA,NA,NA
"442","Chamise",19,"2029",2022-05-11,NA,NA,NA,NA,NA,0.0317506,2022-05-11,19
"443","Chamise",19,"2030",2022-05-09,"Shedd","live oak",1.954,"md",2022-05-09,NA,NA,NA
"444","Chamise",19,"2030",2022-05-09,"Shedd","live oak",2.165,"md",2022-05-09,NA,NA,NA
"445","Chamise",19,"2030",2022-05-09,"Shedd","live oak",1.592,"md",2022-05-09,NA,NA,NA
"446","Chamise",19,"2030",2022-05-09,"Shedd","live oak",1.737,"md",2022-05-09,NA,NA,NA
"447","Chamise",19,"2030",2022-05-09,"Shedd","live oak",2.008,"md",2022-05-09,NA,NA,NA
"448","Chamise",19,"2030",2022-05-09,"Shedd","live oak",1.271,"pd",2022-05-09,NA,NA,NA
"449","Chamise",19,"2030",2022-05-09,"Shedd","live oak",1.288,"pd",2022-05-09,NA,NA,NA
"450","Chamise",19,"2030",2022-05-09,"Shedd","live oak",1.201,"pd",2022-05-09,NA,NA,NA
"451","Chamise",19,"2030",2022-05-09,"Shedd","live oak",1.281,"pd",2022-05-09,NA,NA,NA
"452","Chamise",19,"2030",2022-05-11,NA,NA,NA,NA,NA,0.0367229,2022-05-11,19
"453","Chamise",19,"2031",2022-05-09,"Shedd","blue oak",3.149,"md",2022-05-09,NA,NA,NA
"454","Chamise",19,"2031",2022-05-09,"Shedd","blue oak",2.851,"md",2022-05-09,NA,NA,NA
"455","Chamise",19,"2031",2022-05-09,"Shedd","blue oak",2.643,"md",2022-05-09,NA,NA,NA
"456","Chamise",19,"2031",2022-05-09,"Shedd","blue oak",2.501,"md",2022-05-09,NA,NA,NA
"457","Chamise",19,"2031",2022-05-09,"Shedd","blue oak",1.708,"pd",2022-05-09,NA,NA,NA
"458","Chamise",19,"2031",2022-05-09,"Shedd","blue oak",1.658,"pd",2022-05-09,NA,NA,NA
"459","Chamise",19,"2031",2022-05-11,NA,NA,NA,NA,NA,0.0120738,2022-05-11,19
"460","Chamise",20,"2020",2022-05-17,NA,NA,NA,NA,NA,0,2022-05-17,20
"461","Chamise",20,"2021",2022-05-17,NA,NA,NA,NA,NA,0.0209294,2022-05-17,20
"462","Chamise",20,"2022",2022-05-17,NA,NA,NA,NA,NA,0,2022-05-17,20
"463","Chamise",20,"2023",2022-05-17,NA,NA,NA,NA,NA,0.0142896,2022-05-17,20
"464","Chamise",20,"2024",2022-05-17,NA,NA,NA,NA,NA,0,2022-05-17,20
"465","Chamise",20,"2025",2022-05-17,NA,NA,NA,NA,NA,0.0170609,2022-05-17,20
"466","Chamise",20,"2026",2022-05-17,NA,NA,NA,NA,NA,0,2022-05-17,20
"467","Chamise",20,"2027",2022-05-17,NA,NA,NA,NA,NA,0,2022-05-17,20
"468","Chamise",20,"2028",2022-05-17,NA,NA,NA,NA,NA,0.0171647,2022-05-17,20
"469","Chamise",20,"2029",2022-05-17,NA,NA,NA,NA,NA,0.0499989,2022-05-17,20
"470","Chamise",20,"2030",2022-05-17,NA,NA,NA,NA,NA,0.035939,2022-05-17,20
"471","Chamise",20,"2031",2022-05-17,NA,NA,NA,NA,NA,0.0019923,2022-05-17,20
"472","Chamise",21,"10",2022-05-23,"Chamise","ARCA",4.89,"md",2022-05-23,NA,NA,NA
"473","Chamise",21,"10",2022-05-23,"Chamise","ARCA",4.93,"md",2022-05-23,NA,NA,NA
"474","Chamise",21,"10",2022-05-23,"Chamise","ARCA",4.9,"md",2022-05-23,NA,NA,NA
"475","Chamise",21,"10",2022-05-23,"Chamise","ARCA",4.82,"md",2022-05-23,NA,NA,NA
"476","Chamise",21,"10",2022-05-23,"Chamise","ARCA",4,"pd",2022-05-23,NA,NA,NA
"477","Chamise",21,"10",2022-05-23,"Chamise","ARCA",4.8,"pd",2022-05-23,NA,NA,NA
"478","Chamise",21,"10",2022-05-23,"Chamise","ARCA",3.85,"pd",2022-05-23,NA,NA,NA
"479","Chamise",21,"10",2022-05-23,"Chamise","ARCA",4.3,"pd",2022-05-23,NA,NA,NA
"480","Chamise",21,"10",2022-05-23,"Chamise","ARCA",4.25,"pd",2022-05-23,NA,NA,NA
"481","Chamise",21,"10",2022-05-23,"Chamise","ARCA",4.05,"pd",2022-05-23,NA,NA,NA
"482","Chamise",21,"2020",2022-05-23,"Chamise","blue oak",2.931,"md",2022-05-23,NA,NA,NA
"483","Chamise",21,"2020",2022-05-23,"Chamise","blue oak",3.03,"md",2022-05-23,NA,NA,NA
"484","Chamise",21,"2020",2022-05-23,"Chamise","blue oak",1.7,"pd",2022-05-23,NA,NA,NA
"485","Chamise",21,"2020",2022-05-23,"Chamise","blue oak",1.85,"pd",2022-05-23,NA,NA,NA
"486","Chamise",21,"2021",2022-05-23,"Chamise","blue oak",3.701,"md",2022-05-23,NA,NA,NA
"487","Chamise",21,"2021",2022-05-23,"Chamise","blue oak",4.02,"md",2022-05-23,NA,NA,NA
"488","Chamise",21,"2021",2022-05-23,"Chamise","blue oak",3.462,"md",2022-05-23,NA,NA,NA
"489","Chamise",21,"2021",2022-05-23,"Chamise","blue oak",3.406,"md",2022-05-23,NA,NA,NA
"490","Chamise",21,"2021",2022-05-23,"Chamise","blue oak",4.112,"md",2022-05-23,NA,NA,NA
"491","Chamise",21,"2021",2022-05-23,"Chamise","blue oak",1.65,"pd",2022-05-23,NA,NA,NA
"492","Chamise",21,"2022",2022-05-23,"Chamise","live oak",2.709,"md",2022-05-23,NA,NA,NA
"493","Chamise",21,"2022",2022-05-23,"Chamise","live oak",2.92,"md",2022-05-23,NA,NA,NA
"494","Chamise",21,"2022",2022-05-23,"Chamise","live oak",2.313,"md",2022-05-23,NA,NA,NA
"495","Chamise",21,"2022",2022-05-23,"Chamise","live oak",2.2,"md",2022-05-23,NA,NA,NA
"496","Chamise",21,"2022",2022-05-23,"Chamise","live oak",2.962,"md",2022-05-23,NA,NA,NA
"497","Chamise",21,"2022",2022-05-23,"Chamise","live oak",2.801,"md",2022-05-23,NA,NA,NA
"498","Chamise",21,"2022",2022-05-23,"Chamise","live oak",1.2,"pd",2022-05-23,NA,NA,NA
"499","Chamise",21,"2022",2022-05-23,"Chamise","live oak",1.72,"pd",2022-05-23,NA,NA,NA
"500","Chamise",21,"2022",2022-05-23,"Chamise","live oak",1.15,"pd",2022-05-23,NA,NA,NA
"501","Chamise",21,"2022",2022-05-23,"Chamise","live oak",1.75,"pd",2022-05-23,NA,NA,NA
"502","Chamise",21,"2023",2022-05-23,"Chamise","live oak",2.02,"md",2022-05-23,NA,NA,NA
"503","Chamise",21,"2023",2022-05-23,"Chamise","live oak",2.305,"md",2022-05-23,NA,NA,NA
"504","Chamise",21,"2023",2022-05-23,"Chamise","live oak",1.933,"md",2022-05-23,NA,NA,NA
"505","Chamise",21,"2023",2022-05-23,"Chamise","live oak",2.298,"md",2022-05-23,NA,NA,NA
"506","Chamise",21,"2023",2022-05-23,"Chamise","live oak",2.189,"md",2022-05-23,NA,NA,NA
"507","Chamise",21,"2023",2022-05-23,"Chamise","live oak",1.25,"pd",2022-05-23,NA,NA,NA
"508","Chamise",21,"2023",2022-05-23,"Chamise","live oak",1.1,"pd",2022-05-23,NA,NA,NA
"509","Chamise",21,"2023",2022-05-23,"Chamise","live oak",1.3,"pd",2022-05-23,NA,NA,NA
"510","Chamise",21,"2023",2022-05-23,"Chamise","live oak",1.41,"pd",2022-05-23,NA,NA,NA
"511","Chamise",21,"2023",2022-05-23,"Chamise","live oak",1.5,"pd",2022-05-23,NA,NA,NA
"512","Chamise",21,"2024",2022-05-23,"Chamise","blue oak",2.716,"md",2022-05-23,NA,NA,NA
"513","Chamise",21,"2024",2022-05-23,"Chamise","blue oak",2.668,"md",2022-05-23,NA,NA,NA
"514","Chamise",21,"2024",2022-05-23,"Chamise","blue oak",1.75,"pd",2022-05-23,NA,NA,NA
